,County,VAP,BVAP,EL12G_PR_D,EL12G_PR_R,OVAP,TOT_VOTES,factor,BVAP_pct,OVAP_pct,PRES12None,EL12G_PR_D_pct,EL12G_PR_R_pct,PRES12None_pct
758,37063,670,593,506,17,77,670,1.0,0.8850746268656716,0.11492537313432835,147,0.755223880597015,0.025373134328358207,0.21940298507462686
759,37063,2303,643,1227,427,1660,2303,1.0,0.27920104211897523,0.7207989578810248,649,0.532783326096396,0.18541033434650456,0.28180633955709944
760,37063,7495,2872,4115,1072,4623,7495,1.0,0.38318879252835225,0.6168112074716477,2308,0.5490326884589727,0.14302868579052702,0.30793862575050035
761,37063,2016,649,1388,200,1367,2016,1.0,0.3219246031746032,0.6780753968253969,428,0.6884920634920635,0.0992063492063492,0.2123015873015873
762,37063,2948,241,1579,738,2707,2948,1.0,0.08175033921302578,0.9182496607869742,631,0.5356173677069199,0.2503392130257802,0.21404341926729986
763,37063,4702,793,2925,1051,3909,4702,1.0,0.16865163760102084,0.8313483623989791,726,0.6220757124627818,0.22352190557209697,0.15440238196512124
764,37063,4070,1397,1666,1041,2673,4070,1.0,0.34324324324324323,0.6567567567567567,1363,0.4093366093366093,0.2557739557739558,0.3348894348894349
765,37063,6122,2281,3277,1311,3841,6122,1.0,0.3725906566481542,0.6274093433518458,1534,0.5352825873897419,0.21414570401829466,0.2505717085919634
766,37063,3488,708,1590,760,2780,3488,1.0,0.2029816513761468,0.7970183486238532,1138,0.455848623853211,0.21788990825688073,0.32626146788990823
767,37065,2753,1728,1105,263,1025,2753,1.0,0.6276788957500908,0.37232110424990916,1385,0.40138031238648747,0.0955321467490011,0.5030875408645115
768,37065,2774,2346,1876,131,428,2774,1.0,0.8457101658255227,0.15428983417447728,767,0.6762797404470079,0.04722422494592646,0.2764960346070656
769,37065,1207,775,631,165,432,1207,1.0,0.6420878210439105,0.35791217895608946,411,0.5227837613918807,0.13670256835128416,0.34051367025683515
770,37065,1750,1635,1384,52,115,1750,1.0,0.9342857142857143,0.06571428571428571,314,0.7908571428571428,0.029714285714285714,0.17942857142857144
771,37065,2238,917,856,741,1321,2238,1.0,0.4097408400357462,0.5902591599642538,641,0.38248436103663985,0.33109919571045576,0.2864164432529044
772,37065,2405,2191,1430,29,214,2405,1.0,0.911018711018711,0.08898128898128899,946,0.5945945945945946,0.012058212058212059,0.39334719334719337
773,37065,932,326,242,173,606,932,1.0,0.3497854077253219,0.6502145922746781,517,0.259656652360515,0.18562231759656653,0.5547210300429185
774,37065,1857,557,438,515,1300,1857,1.0,0.2999461497038234,0.7000538502961766,904,0.2358642972536349,0.2773290253096392,0.4868066774367259
775,37065,2520,1136,929,762,1384,2520,1.0,0.4507936507936508,0.5492063492063493,829,0.3686507936507937,0.30238095238095236,0.32896825396825397
776,37065,1329,225,174,530,1104,1329,1.0,0.16930022573363432,0.8306997742663657,625,0.1309255079006772,0.39879608728367194,0.47027840481565086
777,37065,700,366,286,161,334,700,1.0,0.5228571428571429,0.47714285714285715,253,0.4085714285714286,0.23,0.36142857142857143
778,37065,573,241,193,129,332,573,1.0,0.4205933682373473,0.5794066317626527,251,0.3368237347294939,0.225130890052356,0.43804537521815007
779,37065,3525,1506,1215,1007,2019,3525,1.0,0.4272340425531915,0.5727659574468085,1303,0.3446808510638298,0.2856737588652482,0.369645390070922
780,37065,1428,1375,967,4,53,1428,1.0,0.9628851540616247,0.03711484593837535,457,0.677170868347339,0.0028011204481792717,0.32002801120448177
781,37065,4130,3818,3038,95,312,4130,1.0,0.924455205811138,0.07554479418886198,997,0.735593220338983,0.023002421307506054,0.2414043583535109
782,37065,1595,345,283,555,1250,1595,1.0,0.21630094043887146,0.7836990595611285,757,0.1774294670846395,0.34796238244514105,0.4746081504702194
783,37065,1402,264,245,548,1138,1402,1.0,0.18830242510699002,0.81169757489301,609,0.17475035663338087,0.3908701854493581,0.43437945791726107
784,37065,1436,486,380,407,950,1436,1.0,0.3384401114206128,0.6615598885793872,649,0.2646239554317549,0.28342618384401114,0.451949860724234
785,37065,3689,1666,1334,939,2023,3689,1.0,0.45161290322580644,0.5483870967741935,1416,0.3616156139875305,0.2545405258877745,0.383843860124695
786,37065,2971,1126,799,938,1845,2971,1.0,0.37899697071693034,0.6210030292830697,1234,0.2689330191854594,0.3157186132615281,0.41534836755301247
787,37065,1459,655,505,402,804,1459,1.0,0.44893762851267993,0.5510623714873201,552,0.3461274845784784,0.27553118574366003,0.37834132967786155
788,37067,2721,90,621,1604,2631,2721,1.0,0.03307607497243661,0.9669239250275634,496,0.22822491730981256,0.5894891583976479,0.1822859242925395
789,37067,2515,382,531,735,2133,2515,1.0,0.15188866799204773,0.8481113320079523,1249,0.21113320079522863,0.2922465208747515,0.49662027833001987
790,37067,2669,544,889,796,2125,2669,1.0,0.20382165605095542,0.7961783439490446,984,0.33308355189209443,0.29823904083926567,0.36867740726863996
791,37067,1561,329,565,435,1232,1561,1.0,0.21076233183856502,0.7892376681614349,561,0.36194746957078794,0.2786675208199872,0.35938500960922487
792,37067,2567,607,938,525,1960,2567,1.0,0.23646279703934553,0.7635372029606544,1104,0.3654070899883132,0.2045188936501753,0.4300740163615115
793,37067,1820,112,486,1075,1708,1820,1.0,0.06153846153846154,0.9384615384615385,259,0.26703296703296703,0.5906593406593407,0.1423076923076923
794,37067,691,23,139,358,668,691,1.0,0.03328509406657019,0.9667149059334298,194,0.2011577424023155,0.5180897250361794,0.28075253256150506
795,37067,4400,1303,1446,778,3097,4400,1.0,0.29613636363636364,0.7038636363636364,2176,0.3286363636363636,0.17681818181818182,0.49454545454545457
796,37067,2920,292,913,1416,2628,2920,1.0,0.1,0.9,591,0.31267123287671234,0.4849315068493151,0.2023972602739726
797,37067,2928,2011,1373,138,917,2928,1.0,0.6868169398907104,0.3131830601092896,1417,0.4689207650273224,0.0471311475409836,0.483948087431694
798,37067,1886,162,412,927,1724,1886,1.0,0.08589607635206786,0.9141039236479321,547,0.21845174973488865,0.49151643690349944,0.2900318133616119
799,37067,3161,299,959,1188,2862,3161,1.0,0.09459031951913952,0.9054096804808605,1014,0.30338500474533375,0.3758304334071496,0.32078456184751664
800,37067,1845,147,514,940,1698,1845,1.0,0.07967479674796749,0.9203252032520325,391,0.2785907859078591,0.5094850948509485,0.21192411924119242
801,37067,2279,1591,1448,104,688,2279,1.0,0.6981132075471698,0.3018867924528302,727,0.635366388767003,0.045634050021939446,0.3189995612110575
802,37067,1888,1283,1063,31,605,1888,1.0,0.6795550847457628,0.3204449152542373,794,0.5630296610169492,0.01641949152542373,0.4205508474576271
803,37067,5895,457,1371,2467,5438,5895,1.0,0.07752332485156913,0.9224766751484309,2057,0.23256997455470738,0.418490245971162,0.34893977947413063
804,37067,3261,306,992,1628,2955,3261,1.0,0.09383624655013799,0.906163753449862,641,0.30420116528672186,0.4992333639987734,0.19656547071450475
805,37067,2519,336,540,932,2183,2519,1.0,0.1333862643906312,0.8666137356093688,1047,0.21437078205637158,0.36998809051210796,0.41564112743152043
806,37067,3959,1257,1362,832,2702,3959,1.0,0.3175044203081586,0.6824955796918414,1765,0.34402626925991414,0.21015407931295782,0.44581965142712804
807,37067,2446,194,895,1318,2252,2446,1.0,0.07931316434995912,0.9206868356500408,233,0.365903515944399,0.5388389206868357,0.09525756336876533
808,37067,1212,34,335,607,1178,1212,1.0,0.028052805280528052,0.971947194719472,270,0.2764026402640264,0.5008250825082509,0.22277227722772278
809,37067,3197,537,1172,1082,2660,3197,1.0,0.16796997184860807,0.8320300281513919,943,0.3665936815764779,0.33844228964654366,0.2949640287769784
810,37067,3413,194,926,1741,3219,3413,1.0,0.05684148842660416,0.9431585115733958,746,0.27131555815997654,0.5101084090243188,0.21857603281570465
811,37067,4468,1254,1778,1120,3214,4468,1.0,0.28066248880931066,0.7193375111906893,1570,0.39794091316025065,0.25067144136078784,0.3513876454789615
812,37067,3019,476,908,1062,2543,3019,1.0,0.1576681020205366,0.8423318979794634,1049,0.300761841669427,0.3517721099701888,0.34746604836038425
813,37067,1877,147,640,836,1730,1877,1.0,0.07831646244006393,0.921683537559936,401,0.3409696323921151,0.44539158231220033,0.2136387852956846
814,37067,2313,80,881,1250,2233,2313,1.0,0.03458711629917856,0.9654128837008215,182,0.3808906182447038,0.5404236921746649,0.07868568958063121
815,37067,2046,126,334,924,1920,2046,1.0,0.06158357771260997,0.9384164222873901,788,0.16324535679374388,0.45161290322580644,0.38514173998044965
816,37067,1356,284,512,492,1072,1356,1.0,0.20943952802359883,0.7905604719764012,352,0.3775811209439528,0.36283185840707965,0.25958702064896755
817,37067,3050,1321,1276,346,1729,3050,1.0,0.43311475409836064,0.5668852459016394,1428,0.4183606557377049,0.11344262295081967,0.4681967213114754
818,37067,1535,132,324,498,1403,1535,1.0,0.08599348534201955,0.9140065146579804,713,0.21107491856677524,0.3244299674267101,0.46449511400651466
819,37067,3324,1400,1246,263,1924,3324,1.0,0.42117930204572807,0.5788206979542719,1815,0.37484957882069797,0.07912154031287605,0.546028880866426
820,37067,2691,1159,1133,494,1532,2691,1.0,0.4306949089557785,0.5693050910442214,1064,0.42103307320698624,0.18357487922705315,0.39539204756596064
821,37067,3102,919,969,702,2183,3102,1.0,0.29626047711154097,0.7037395228884591,1431,0.31237911025145065,0.2263056092843327,0.46131528046421666
822,37067,5005,1245,1953,1611,3760,5005,1.0,0.24875124875124874,0.7512487512487512,1441,0.3902097902097902,0.32187812187812187,0.2879120879120879
823,37067,1225,76,527,486,1149,1225,1.0,0.062040816326530614,0.9379591836734694,212,0.43020408163265306,0.396734693877551,0.1730612244897959
824,37067,2050,293,786,627,1757,2050,1.0,0.14292682926829267,0.8570731707317073,637,0.38341463414634147,0.30585365853658536,0.31073170731707317
825,37067,5679,2839,2460,409,2840,5679,1.0,0.49991195633033986,0.5000880436696602,2810,0.43317485472794504,0.07201972178200387,0.4948054234900511
826,37067,2868,621,1044,830,2247,2868,1.0,0.21652719665271966,0.7834728033472803,994,0.36401673640167365,0.2894002789400279,0.34658298465829845
827,37067,3956,687,905,531,3269,3956,1.0,0.1736602628918099,0.8263397371081901,2520,0.2287664307381193,0.13422649140546006,0.6370070778564206
828,37067,3945,576,1340,979,3369,3945,1.0,0.14600760456273765,0.8539923954372624,1626,0.3396704689480355,0.24816223067173637,0.41216730038022814
829,37067,1617,84,757,595,1533,1617,1.0,0.05194805194805195,0.948051948051948,265,0.4681508967223253,0.36796536796536794,0.16388373531230674
830,37067,1486,273,481,589,1213,1486,1.0,0.18371467025572005,0.8162853297442799,416,0.32368775235531627,0.39636608344549124,0.27994616419919244
831,37067,1963,123,553,902,1840,1963,1.0,0.06265919510952624,0.9373408048904738,508,0.2817116658176261,0.45950076413652574,0.2587875700458482
832,37067,4178,1009,1525,1273,3169,4178,1.0,0.24150311153662038,0.7584968884633796,1380,0.365007180469124,0.3046912398276687,0.3303015797032073
833,37067,1492,316,554,379,1176,1492,1.0,0.21179624664879357,0.7882037533512064,559,0.37131367292225204,0.2540214477211796,0.3746648793565684
834,37067,1375,9,474,778,1366,1375,1.0,0.006545454545454545,0.9934545454545455,123,0.3447272727272727,0.5658181818181818,0.08945454545454545
835,37067,1471,8,428,991,1463,1471,1.0,0.005438477226376614,0.9945615227736234,52,0.2909585316111489,0.6736913664174031,0.03535010197144799
836,37067,3847,375,891,1868,3472,3847,1.0,0.09747855471796205,0.9025214452820379,1088,0.23160904600987783,0.4855731739017416,0.28281778008838054
837,37067,1749,168,762,444,1581,1749,1.0,0.09605488850771869,0.9039451114922813,543,0.43567753001715265,0.2538593481989708,0.31046312178387653
838,37067,4526,613,1239,2005,3913,4526,1.0,0.1354396818382678,0.8645603181617322,1282,0.27375165709235527,0.44299602297834734,0.2832523199292974
839,37067,4144,1515,1760,796,2629,4144,1.0,0.3655888030888031,0.634411196911197,1588,0.4247104247104247,0.1920849420849421,0.3832046332046332
840,37067,2039,1265,1160,109,774,2039,1.0,0.6204021579205493,0.3795978420794507,770,0.5689063266307013,0.05345757724374693,0.37763609612555177
841,37067,2324,1082,994,124,1242,2324,1.0,0.4655765920826162,0.5344234079173839,1206,0.42771084337349397,0.05335628227194492,0.5189328743545611
842,37067,1821,1211,1030,74,610,1821,1.0,0.6650192202086765,0.33498077979132346,717,0.5656232839099395,0.040637012630422846,0.39373970345963755
843,37067,3194,2753,1940,13,441,3194,1.0,0.8619286161552911,0.13807138384470882,1241,0.6073888541014402,0.004070131496556042,0.3885410144020038
844,37067,1974,951,834,108,1023,1974,1.0,0.4817629179331307,0.5182370820668692,1032,0.42249240121580545,0.0547112462006079,0.5227963525835866
845,37067,2318,164,588,1247,2154,2318,1.0,0.07075064710957722,0.9292493528904228,483,0.25366695427092323,0.5379637618636756,0.2083692838654012
846,37067,2254,602,765,424,1652,2254,1.0,0.2670807453416149,0.7329192546583851,1065,0.339396628216504,0.1881100266193434,0.47249334516415264
847,37067,2203,748,883,125,1455,2203,1.0,0.3395369950068089,0.6604630049931911,1195,0.4008170676350431,0.05674080798910577,0.5424421243758512
848,37067,2102,43,765,1117,2059,2102,1.0,0.020456707897240724,0.9795432921027593,220,0.36393910561370124,0.5313986679352997,0.10466222645099905
849,37067,2462,564,1068,305,1898,2462,1.0,0.22908204711616573,0.7709179528838342,1089,0.4337936636880585,0.12388302193338749,0.44232331437855404
850,37067,1092,37,428,589,1055,1092,1.0,0.03388278388278388,0.9661172161172161,75,0.39194139194139194,0.5393772893772893,0.06868131868131869
851,37067,2453,1542,1244,73,911,2453,1.0,0.6286180187525479,0.3713819812474521,1136,0.5071341214838972,0.029759478189971465,0.46310640032613126
852,37067,3353,496,790,1276,2857,3353,1.0,0.14792722934685357,0.8520727706531465,1287,0.23560990158067402,0.38055472711005073,0.38383537130927525
853,37067,3694,181,598,1907,3513,3694,1.0,0.04899837574445046,0.9510016242555496,1189,0.16188413643746616,0.516242555495398,0.3218733080671359
854,37067,3061,199,472,1082,2862,3061,1.0,0.06501143417183927,0.9349885658281607,1507,0.15419797451813133,0.3534792551453773,0.49232277033649136
855,37067,3021,145,439,1403,2876,3021,1.0,0.04799735187024164,0.9520026481297583,1179,0.145316120489904,0.4644157563720622,0.3902681231380338
856,37067,2858,259,617,857,2599,2858,1.0,0.09062281315605318,0.9093771868439469,1384,0.21588523442967109,0.2998600419874038,0.4842547235829251
857,37067,4197,1444,1738,1294,2753,4197,1.0,0.3440552775792233,0.6559447224207767,1165,0.4141053133190374,0.3083154634262569,0.27757922325470574
858,37067,2450,161,437,1068,2289,2450,1.0,0.06571428571428571,0.9342857142857143,945,0.1783673469387755,0.4359183673469388,0.38571428571428573
859,37067,1972,1825,1662,21,147,1972,1.0,0.9254563894523327,0.07454361054766734,289,0.8427991886409736,0.010649087221095335,0.14655172413793102
860,37067,2221,511,927,333,1710,2221,1.0,0.23007654209815398,0.769923457901846,961,0.4173795587573165,0.14993246285457001,0.43268797838811346
861,37067,3896,536,1074,1691,3360,3896,1.0,0.1375770020533881,0.8624229979466119,1131,0.27566735112936347,0.43403490759753593,0.2902977412731006
862,37067,4129,813,880,930,3316,4129,1.0,0.19689997578106078,0.8031000242189392,2319,0.21312666505207073,0.22523613465730202,0.5616372002906272
863,37067,2519,474,991,739,2045,2519,1.0,0.18816990869392616,0.8118300913060739,789,0.39341008336641525,0.2933703850734418,0.3132195315601429
864,37067,2819,630,772,237,2189,2819,1.0,0.22348350478893225,0.7765164952110678,1810,0.2738559772969138,0.08407236608726498,0.6420716566158212
865,37067,3937,431,870,1941,3506,3937,1.0,0.1094742189484379,0.8905257810515621,1126,0.22098044196088393,0.49301498602997207,0.28600457200914403
866,37067,1840,240,808,508,1600,1840,1.0,0.13043478260869565,0.8695652173913043,524,0.4391304347826087,0.27608695652173915,0.2847826086956522
867,37067,1168,1044,754,5,124,1168,1.0,0.8938356164383562,0.10616438356164383,409,0.6455479452054794,0.004280821917808219,0.3501712328767123
868,37067,1388,1028,810,23,360,1388,1.0,0.7406340057636888,0.25936599423631124,555,0.5835734870317003,0.016570605187319884,0.39985590778097985
869,37067,2696,1167,986,224,1529,2696,1.0,0.4328635014836795,0.5671364985163204,1486,0.36572700296735905,0.0830860534124629,0.5511869436201781
870,37067,1411,1266,1105,14,145,1411,1.0,0.8972360028348689,0.10276399716513111,292,0.7831325301204819,0.009922041105598866,0.2069454287739192
871,37067,2235,1786,1217,41,449,2235,1.0,0.7991051454138702,0.20089485458612977,977,0.5445190156599553,0.018344519015659956,0.43713646532438477
872,37067,5528,1905,2154,1274,3623,5528,1.0,0.34460926193921854,0.6553907380607815,2100,0.38965267727930536,0.2304630969609262,0.37988422575976843
873,37067,890,786,610,2,104,890,1.0,0.8831460674157303,0.11685393258426967,278,0.6853932584269663,0.0022471910112359553,0.31235955056179776
874,37067,1684,1506,1222,17,178,1684,1.0,0.8942992874109263,0.10570071258907364,445,0.7256532066508313,0.010095011876484561,0.2642517814726841
875,37067,1909,516,847,236,1393,1909,1.0,0.27029858564693554,0.7297014143530645,826,0.4436877946568884,0.12362493452069147,0.4326872708224201
876,37067,1489,1329,1163,4,160,1489,1.0,0.8925453324378778,0.10745466756212223,322,0.781061114842176,0.002686366689053056,0.216252518468771
877,37067,1977,422,635,439,1555,1977,1.0,0.21345472938796156,0.7865452706120385,903,0.32119372787051087,0.22205361659079415,0.456752655538695
878,37067,946,836,616,2,110,946,1.0,0.8837209302325582,0.11627906976744186,328,0.6511627906976745,0.0021141649048625794,0.346723044397463
879,37067,1246,39,553,337,1207,1246,1.0,0.03130016051364366,0.9686998394863563,356,0.4438202247191011,0.27046548956661315,0.2857142857142857
880,37067,3404,690,1007,1053,2714,3404,1.0,0.20270270270270271,0.7972972972972973,1344,0.29582843713278495,0.3093419506462985,0.39482961222091656
881,37067,2447,219,458,1049,2228,2447,1.0,0.0894973436861463,0.9105026563138537,940,0.1871679607682877,0.42868818961994276,0.3841438496117695
882,37067,1890,86,332,943,1804,1890,1.0,0.0455026455026455,0.9544973544973545,615,0.17566137566137566,0.49894179894179896,0.3253968253968254
883,37067,2560,343,634,1151,2217,2560,1.0,0.133984375,0.866015625,775,0.24765625,0.449609375,0.302734375
884,37067,2128,417,612,836,1711,2128,1.0,0.19595864661654136,0.8040413533834586,680,0.287593984962406,0.39285714285714285,0.31954887218045114
885,37067,2429,118,715,1345,2311,2429,1.0,0.04857966241251544,0.9514203375874846,369,0.2943598188554961,0.5537258130918074,0.1519143680526966
886,37067,2866,162,802,1540,2704,2866,1.0,0.056524773203070484,0.9434752267969295,524,0.27983251919050944,0.537334263782275,0.18283321702721564
887,37067,2992,197,676,1284,2795,2992,1.0,0.06584224598930481,0.9341577540106952,1032,0.22593582887700533,0.42914438502673796,0.3449197860962567
888,37067,4673,181,1311,2617,4492,4673,1.0,0.038733147870746845,0.9612668521292531,745,0.28054782794778516,0.5600256794350524,0.15942649261716244
889,37069,1606,544,454,434,1062,1606,1.0,0.33872976338729766,0.6612702366127023,718,0.28268991282689915,0.27023661270236615,0.44707347447073476
890,37069,2087,869,780,421,1218,2087,1.0,0.4163871586008625,0.5836128413991375,886,0.37374221370388117,0.2017249640632487,0.42453282223287014
891,37069,1844,396,451,643,1448,1844,1.0,0.21475054229934923,0.7852494577006508,750,0.2445770065075922,0.34869848156182215,0.4067245119305857
892,37069,4085,716,1141,1655,3369,4085,1.0,0.17527539779681764,0.8247246022031823,1289,0.2793145654834761,0.40514075887392903,0.31554467564259486
893,37069,3341,908,1115,974,2433,3341,1.0,0.27177491768931455,0.7282250823106854,1252,0.3337324154444777,0.2915294821909608,0.3747381023645615
894,37069,2987,1527,1400,565,1460,2987,1.0,0.5112152661533311,0.4887847338466689,1022,0.4686976899899565,0.18915299631737528,0.3421493136926682
895,37069,1799,821,627,403,978,1799,1.0,0.4563646470261256,0.5436353529738743,769,0.34852695942190104,0.22401334074485826,0.42745969983324067
896,37069,2427,1057,696,478,1370,2427,1.0,0.43551709929954674,0.5644829007004533,1253,0.2867737948084054,0.1969509682735888,0.5162752369180058
897,37069,2661,1226,1010,433,1435,2661,1.0,0.46072904922961294,0.5392709507703871,1218,0.3795565576850808,0.16272078166102968,0.4577226606538895
898,37069,3781,460,984,1626,3321,3781,1.0,0.12166093626024861,0.8783390637397513,1171,0.26024861147844486,0.43004496165035705,0.3097064268711981
899,37069,1885,165,313,760,1720,1885,1.0,0.08753315649867374,0.9124668435013262,812,0.1660477453580902,0.40318302387267907,0.4307692307692308
900,37069,2940,599,789,1042,2341,2940,1.0,0.20374149659863947,0.7962585034013605,1109,0.2683673469387755,0.354421768707483,0.3772108843537415
901,37069,2096,274,436,822,1822,2096,1.0,0.13072519083969467,0.8692748091603053,838,0.20801526717557253,0.39217557251908397,0.3998091603053435
902,37069,1280,343,285,444,937,1280,1.0,0.26796875,0.73203125,551,0.22265625,0.346875,0.43046875
903,37069,2507,296,649,1108,2211,2507,1.0,0.11806940566414041,0.8819305943358596,750,0.2588751495811727,0.4419625049860391,0.2991623454327882
904,37069,2358,1047,927,564,1311,2358,1.0,0.4440203562340967,0.5559796437659033,867,0.3931297709923664,0.23918575063613232,0.36768447837150126
905,37069,2621,491,584,840,2130,2621,1.0,0.18733307897748952,0.8126669210225105,1197,0.22281571919114843,0.32048836322014496,0.4566959175887066
906,37069,3452,444,795,1391,3008,3452,1.0,0.12862108922363846,0.8713789107763615,1266,0.23030127462340672,0.402954808806489,0.3667439165701043
907,37071,2736,147,404,891,2589,2736,1.0,0.0537280701754386,0.9462719298245614,1441,0.1476608187134503,0.3256578947368421,0.5266812865497076
908,37071,4072,722,1077,1621,3350,4072,1.0,0.17730844793713163,0.8226915520628684,1374,0.2644891944990177,0.3980844793713163,0.337426326129666
909,37071,5274,291,831,2223,4983,5274,1.0,0.055176336746302616,0.9448236632536974,2220,0.15756541524459614,0.42150170648464164,0.42093287827076226
910,37071,2910,138,415,885,2772,2910,1.0,0.04742268041237113,0.9525773195876288,1610,0.14261168384879724,0.30412371134020616,0.5532646048109966
911,37071,1787,1280,798,35,507,1787,1.0,0.7162842753217683,0.2837157246782317,954,0.44655847789591496,0.019585898153329603,0.5338556239507555
912,37071,3429,1445,1195,428,1984,3429,1.0,0.4214056576261301,0.57859434237387,1806,0.3484981044036162,0.12481773111694372,0.5266841644794401
913,37071,2849,625,645,770,2224,2849,1.0,0.21937521937521937,0.7806247806247806,1434,0.22639522639522638,0.2702702702702703,0.5033345033345034
914,37071,4136,426,669,1157,3710,4136,1.0,0.1029980657640232,0.8970019342359767,2310,0.16175048355899418,0.2797388781431335,0.5585106382978723
915,37071,2882,95,353,1052,2787,2882,1.0,0.03296321998612075,0.9670367800138793,1477,0.12248438584316447,0.3650242886884108,0.5124913254684247
916,37071,1115,66,317,534,1049,1115,1.0,0.059192825112107626,0.9408071748878923,264,0.284304932735426,0.4789237668161435,0.2367713004484305
917,37071,6431,1057,1755,2207,5374,6431,1.0,0.16436013061732235,0.8356398693826776,2469,0.27289690561343494,0.343181464779972,0.38392162960659304
918,37071,3527,563,830,1159,2964,3527,1.0,0.1596257442585767,0.8403742557414233,1538,0.23532747377374538,0.32860788205273606,0.4360646441735186
919,37071,2998,630,865,1002,2368,2998,1.0,0.21014009339559706,0.789859906604403,1131,0.2885256837891928,0.3342228152101401,0.3772515010006671
920,37071,3183,76,383,1531,3107,3183,1.0,0.023876845743009738,0.9761231542569903,1269,0.12032673578385171,0.4809927741124725,0.3986804901036758
921,37071,2328,136,408,1182,2192,2328,1.0,0.058419243986254296,0.9415807560137457,738,0.17525773195876287,0.5077319587628866,0.3170103092783505
922,37071,5514,895,1456,2424,4619,5514,1.0,0.16231410953935438,0.8376858904606457,1634,0.2640551323902793,0.4396082698585419,0.2963365977511788
923,37071,4107,92,355,1827,4015,4107,1.0,0.022400779157535914,0.9775992208424641,1925,0.08643778914049184,0.44485025566106645,0.46871195519844167
924,37071,4557,471,803,1837,4086,4557,1.0,0.10335747202106649,0.8966425279789335,1917,0.1762124204520518,0.4031160851437349,0.4206714944042133
925,37071,2439,1166,1067,230,1273,2439,1.0,0.4780647806478065,0.5219352193521936,1142,0.43747437474374745,0.0943009430094301,0.46822468224682245
926,37071,4526,443,884,1777,4083,4526,1.0,0.09787892178524082,0.9021210782147592,1865,0.19531595227574017,0.39262041537781706,0.4120636323464428
927,37071,3290,221,527,1666,3069,3290,1.0,0.06717325227963526,0.9328267477203648,1097,0.1601823708206687,0.5063829787234042,0.3334346504559271
928,37071,6099,767,1075,1854,5332,6099,1.0,0.12575832103623544,0.8742416789637646,3170,0.17625840301688803,0.30398425971470733,0.5197573372684047
929,37071,5142,827,948,1818,4315,5142,1.0,0.16083236094904707,0.8391676390509529,2376,0.18436406067677946,0.35355892648774795,0.4620770128354726
930,37071,4937,468,939,2288,4469,4937,1.0,0.09479440956046181,0.9052055904395382,1710,0.19019647559246505,0.4634393356289244,0.34636418877861047
931,37071,3546,149,487,1427,3397,3546,1.0,0.04201917653694304,0.957980823463057,1632,0.13733784545967287,0.4024252679075014,0.4602368866328257
932,37071,2368,933,843,399,1435,2368,1.0,0.3940033783783784,0.6059966216216216,1126,0.3559966216216216,0.16849662162162163,0.47550675675675674
933,37071,2880,368,635,997,2512,2880,1.0,0.12777777777777777,0.8722222222222222,1248,0.2204861111111111,0.34618055555555555,0.43333333333333335
934,37071,3625,168,492,1429,3457,3625,1.0,0.046344827586206894,0.953655172413793,1704,0.1357241379310345,0.39420689655172414,0.47006896551724137
935,37071,1921,166,321,762,1755,1921,1.0,0.0864133263925039,0.9135866736074961,838,0.16710046850598648,0.39666840187402397,0.4362311296199896
936,37071,6206,1143,1349,1677,5063,6206,1.0,0.18417660328714147,0.8158233967128585,3180,0.21737028681920723,0.2702223654527876,0.5124073477280051
937,37071,3120,114,652,1471,3006,3120,1.0,0.03653846153846154,0.9634615384615385,997,0.20897435897435898,0.47147435897435896,0.319551282051282
938,37071,3293,166,834,1945,3127,3293,1.0,0.05040996052232007,0.94959003947768,514,0.2532645004555117,0.5906468266018828,0.15608867294260553
939,37071,1667,163,320,689,1504,1667,1.0,0.09778044391121776,0.9022195560887822,658,0.19196160767846432,0.4133173365326935,0.39472105578884226
940,37071,3335,228,562,1129,3107,3335,1.0,0.06836581709145427,0.9316341829085457,1644,0.16851574212893553,0.3385307346326837,0.4929535232383808
941,37071,2681,212,499,973,2469,2681,1.0,0.07907497202536368,0.9209250279746364,1209,0.18612458038045504,0.3629242819843342,0.4509511376352107
942,37071,2649,131,289,958,2518,2649,1.0,0.04945262363155908,0.9505473763684409,1402,0.10909777274443186,0.3616459041147603,0.5292563231408078
943,37071,2616,779,698,400,1837,2616,1.0,0.297782874617737,0.702217125382263,1518,0.2668195718654434,0.1529051987767584,0.5802752293577982
944,37071,2476,628,624,605,1848,2476,1.0,0.25363489499192243,0.7463651050080775,1247,0.2520193861066236,0.24434571890145396,0.5036348949919225
945,37071,3033,301,691,913,2732,3033,1.0,0.0992416749093307,0.9007583250906693,1429,0.22782723376195185,0.30102209033959776,0.4711506758984504
946,37071,1361,264,418,389,1097,1361,1.0,0.19397501836884642,0.8060249816311535,554,0.3071271124173402,0.2858192505510654,0.4070536370315944
947,37071,3575,174,649,1963,3401,3575,1.0,0.04867132867132867,0.9513286713286714,963,0.18153846153846154,0.5490909090909091,0.2693706293706294
948,37071,3162,1026,1005,570,2136,3162,1.0,0.32447817836812143,0.6755218216318786,1587,0.3178368121442125,0.18026565464895636,0.5018975332068312
949,37071,2290,911,743,309,1379,2290,1.0,0.3978165938864629,0.6021834061135372,1238,0.32445414847161574,0.1349344978165939,0.5406113537117904
950,37071,2937,241,717,1223,2696,2937,1.0,0.08205652025876745,0.9179434797412326,997,0.24412665985699694,0.4164113040517535,0.3394620360912496
