,County,VAP,BVAP,WVAP,HVAP,EL16G_GV_D,EL16G_GV_R,OVAP,TOT_VOTES,factor,BVAP_pct,WVAP_pct,HVAP_pct,OVAP_pct,GOV16None,EL16G_GV_D_pct,EL16G_GV_R_pct,GOV16None_pct
22,37001,2757,951,1223,480,796,317,103,2757,1.0,0.34494015233949943,0.4435981138919115,0.17410228509249184,0.03735944867609721,1644,0.2887196227783823,0.11498005077983316,0.5963003264417845
23,37001,2408,198,2080,72,761,1142,58,2408,1.0,0.08222591362126246,0.8637873754152824,0.029900332225913623,0.02408637873754153,505,0.3160299003322259,0.4742524916943522,0.20971760797342193
24,37001,3146,267,2486,335,681,1250,58,3146,1.0,0.08486967577876668,0.7902097902097902,0.10648442466624285,0.018436109345200253,1215,0.21646535282898918,0.39732994278448824,0.38620470438652255
25,37001,4661,519,3664,386,1193,1683,92,4661,1.0,0.11134949581634843,0.7860974039905599,0.08281484659944217,0.019738253593649432,1785,0.2559536580133019,0.36108131302295643,0.3829650289637417
26,37001,3292,503,2586,137,1038,1432,66,3292,1.0,0.15279465370595383,0.7855407047387606,0.041616038882138516,0.020048602673147023,822,0.3153098420413123,0.4349939246658566,0.2496962332928311
27,37001,3307,149,3011,104,523,1607,43,3307,1.0,0.04505594194133656,0.9104928938615059,0.03144844269730874,0.013002721499848805,1177,0.1581493801028122,0.4859389174478379,0.3559117024493499
28,37001,1860,602,758,423,497,194,77,1860,1.0,0.32365591397849464,0.4075268817204301,0.22741935483870968,0.04139784946236559,1169,0.2672043010752688,0.1043010752688172,0.628494623655914
29,37001,2681,152,2455,48,421,1379,26,2681,1.0,0.0566952629615815,0.9157030958597538,0.017903767251025736,0.00969787392763894,881,0.15703095859753824,0.5143603133159269,0.32860872808653485
30,37001,4070,1178,2311,521,1095,994,60,4070,1.0,0.28943488943488943,0.5678132678132678,0.12800982800982802,0.014742014742014743,1981,0.269041769041769,0.24422604422604421,0.4867321867321867
31,37001,5660,421,4927,166,1060,1446,146,5660,1.0,0.07438162544169612,0.870494699646643,0.029328621908127208,0.025795053003533568,3154,0.1872791519434629,0.2554770318021201,0.557243816254417
32,37001,4194,420,3642,88,689,1979,44,4194,1.0,0.10014306151645208,0.8683834048640916,0.020982355746304245,0.010491177873152123,1526,0.1642823080591321,0.47186456843109204,0.3638531235097759
33,37001,2153,148,1884,44,748,1072,77,2153,1.0,0.06874129122155133,0.8750580585229911,0.020436600092893636,0.035764050162563864,333,0.34742220157919185,0.4979098931723177,0.15466790524849047
34,37001,1834,329,1414,59,619,813,32,1834,1.0,0.17938931297709923,0.7709923664122137,0.0321701199563795,0.017448200654307525,402,0.33751363140676116,0.44329334787350055,0.21919302071973829
35,37001,4922,2325,1739,736,1856,609,122,4922,1.0,0.47236895570906134,0.35331166192604635,0.14953271028037382,0.02478667208451849,2457,0.3770824867939862,0.12373019097927672,0.4991873222267371
36,37003,2871,14,2771,29,524,1574,57,2871,1.0,0.004876349703935911,0.965168930686172,0.010101010101010102,0.019853709508881923,773,0.18251480320445837,0.5482410309996517,0.26924416579588994
37,37003,3528,24,3380,54,625,1817,70,3528,1.0,0.006802721088435374,0.9580498866213152,0.015306122448979591,0.01984126984126984,1086,0.17715419501133786,0.5150226757369615,0.3078231292517007
38,37003,2567,121,2399,26,439,1290,21,2567,1.0,0.047136735488897546,0.9345539540319439,0.01012855473315154,0.008180755746007013,838,0.17101675107128944,0.5025321386832878,0.32645111024542267
39,37003,769,5,751,7,133,394,6,769,1.0,0.006501950585175552,0.976592977893368,0.009102730819245773,0.007802340702210663,242,0.1729518855656697,0.5123537061118335,0.31469440832249673
40,37003,940,39,857,35,161,494,9,940,1.0,0.04148936170212766,0.9117021276595745,0.03723404255319149,0.009574468085106383,285,0.17127659574468085,0.5255319148936171,0.30319148936170215
41,37003,1133,33,1066,17,178,666,17,1133,1.0,0.02912621359223301,0.940864960282436,0.01500441306266549,0.01500441306266549,289,0.15710503089143865,0.587819947043248,0.25507502206531335
42,37003,1973,138,1679,102,322,848,54,1973,1.0,0.06994424733907754,0.8509883426254435,0.051697921946274705,0.027369488089204256,803,0.16320324379118095,0.4298023314749113,0.40699442473390773
43,37003,2417,67,2153,172,333,996,25,2417,1.0,0.02772031443938767,0.8907736863880844,0.07116259826230864,0.01034340091021928,1088,0.1377741001241208,0.4120810922631361,0.45014480761274306
44,37003,1019,61,904,44,151,447,10,1019,1.0,0.05986261040235525,0.887144259077527,0.04317958783120707,0.009813542688910697,421,0.1481844946025515,0.43866535819430813,0.41315014720314036
45,37003,929,1,905,17,132,498,6,929,1.0,0.001076426264800861,0.9741657696447793,0.01829924650161464,0.006458557588805167,299,0.14208826695371368,0.5360602798708288,0.3218514531754575
46,37003,2802,569,2053,108,268,691,72,2802,1.0,0.2030692362598144,0.7326909350463955,0.03854389721627409,0.02569593147751606,1843,0.09564596716630978,0.24660956459671662,0.6577444682369736
47,37003,1758,246,1331,130,343,703,51,1758,1.0,0.13993174061433447,0.7571103526734926,0.07394766780432309,0.02901023890784983,712,0.1951080773606371,0.3998862343572241,0.4050056882821388
48,37003,1384,49,1293,23,293,589,19,1384,1.0,0.03540462427745665,0.9342485549132948,0.016618497109826588,0.013728323699421965,502,0.21170520231213874,0.42557803468208094,0.3627167630057804
49,37003,1737,230,1418,52,303,796,37,1737,1.0,0.13241220495106507,0.816350028785262,0.029936672423719057,0.021301093839953943,638,0.17443868739205526,0.45826137017846863,0.3672999424294761
50,37003,1092,74,956,46,177,469,16,1092,1.0,0.06776556776556776,0.8754578754578755,0.04212454212454213,0.014652014652014652,446,0.1620879120879121,0.42948717948717946,0.4084249084249084
51,37003,1826,10,1752,34,266,976,30,1826,1.0,0.00547645125958379,0.9594742606790799,0.018619934282584884,0.01642935377875137,584,0.1456736035049288,0.5345016429353778,0.3198247535596933
52,37005,702,0,672,25,129,301,5,702,1.0,0.0,0.9572649572649573,0.03561253561253561,0.007122507122507123,272,0.18376068376068377,0.4287749287749288,0.38746438746438744
53,37005,718,5,647,56,126,284,10,718,1.0,0.006963788300835654,0.9011142061281338,0.07799442896935933,0.013927576601671309,308,0.17548746518105848,0.3955431754874652,0.42896935933147634
54,37005,1214,3,1163,32,223,619,16,1214,1.0,0.002471169686985173,0.9579901153212521,0.026359143327841845,0.013179571663920923,372,0.18369028006589785,0.5098846787479407,0.30642504118616143
55,37005,3532,71,3055,362,667,1195,44,3532,1.0,0.020101925254813136,0.8649490373725934,0.10249150622876557,0.01245753114382786,1670,0.18884484711211777,0.3383352208380521,0.47281993204983014
56,37005,1567,10,1413,132,242,703,12,1567,1.0,0.006381620931716656,0.9017230376515635,0.08423739629865985,0.007657945118059987,622,0.15443522654754308,0.44862795149968093,0.396936821952776
57,37005,325,4,288,33,61,135,0,325,1.0,0.012307692307692308,0.8861538461538462,0.10153846153846154,0.0,129,0.18769230769230769,0.4153846153846154,0.39692307692307693
58,37005,862,4,824,24,195,346,10,862,1.0,0.004640371229698376,0.9559164733178654,0.027842227378190254,0.01160092807424594,321,0.22621809744779584,0.4013921113689095,0.3723897911832947
59,37007,1595,217,1297,41,213,615,40,1595,1.0,0.1360501567398119,0.8131661442006269,0.025705329153605017,0.025078369905956112,767,0.1335423197492163,0.38557993730407525,0.4808777429467085
60,37007,353,117,199,31,95,104,6,353,1.0,0.3314447592067989,0.5637393767705382,0.08781869688385269,0.0169971671388102,154,0.26912181303116145,0.29461756373937675,0.43626062322946174
61,37007,2672,1373,1229,25,975,582,45,2672,1.0,0.5138473053892215,0.45995508982035926,0.0093562874251497,0.016841317365269462,1115,0.3648952095808383,0.21781437125748504,0.41729041916167664
62,37007,2623,1725,817,30,1058,417,51,2623,1.0,0.6576439191765154,0.3114754098360656,0.011437285550895921,0.019443385436523065,1148,0.4033549370949295,0.1589782691574533,0.43766679374761724
63,37007,4109,2391,1325,279,730,308,114,4109,1.0,0.5818934047213434,0.32246288634704307,0.06789973229496228,0.027743976636651253,3071,0.1776587977610124,0.07495741056218058,0.747383791676807
64,37007,2887,1149,1645,26,848,635,67,2887,1.0,0.3979909941115345,0.5697956356078975,0.009005888465535157,0.023207481815032908,1404,0.29373051610668516,0.21995150675441635,0.4863179771388985
65,37007,1431,937,407,59,662,193,28,1431,1.0,0.6547868623340322,0.28441649196366176,0.04122990915443746,0.019566736547868623,576,0.46261355695317957,0.13487071977638015,0.4025157232704403
66,37007,1513,237,1226,18,256,641,32,1513,1.0,0.1566424322538004,0.8103106411103768,0.011896893588896233,0.021150033046926635,616,0.16920026437541308,0.42366159947124915,0.4071381361533377
67,37007,1289,502,736,18,349,370,33,1289,1.0,0.3894491854150504,0.5709852598913887,0.013964313421256789,0.02560124127230411,570,0.2707525213343677,0.287044220325834,0.4422032583397983
68,37007,1224,681,510,23,408,302,10,1224,1.0,0.5563725490196079,0.4166666666666667,0.018790849673202614,0.008169934640522876,514,0.3333333333333333,0.24673202614379086,0.4199346405228758
69,37007,1286,528,709,8,263,339,41,1286,1.0,0.4105754276827372,0.5513219284603421,0.006220839813374806,0.03188180404354588,684,0.20451010886469673,0.26360808709175737,0.5318818040435459
70,37009,930,3,889,31,162,423,7,930,1.0,0.0032258064516129032,0.9559139784946237,0.03333333333333333,0.007526881720430108,345,0.17419354838709677,0.45483870967741935,0.3709677419354839
71,37009,710,2,684,14,126,300,10,710,1.0,0.0028169014084507044,0.9633802816901409,0.01971830985915493,0.014084507042253521,284,0.17746478873239438,0.4225352112676056,0.4
72,37009,487,1,465,14,76,248,7,487,1.0,0.002053388090349076,0.9548254620123203,0.028747433264887063,0.014373716632443531,163,0.15605749486652978,0.5092402464065708,0.3347022587268994
73,37009,332,0,316,9,39,113,7,332,1.0,0.0,0.9518072289156626,0.02710843373493976,0.02108433734939759,180,0.11746987951807229,0.34036144578313254,0.5421686746987951
74,37009,1439,0,1391,31,236,602,17,1439,1.0,0.0,0.9666435024322446,0.021542738012508687,0.0118137595552467,601,0.16400277970813065,0.41834607366226545,0.4176511466296039
75,37009,2129,14,1996,105,426,807,14,2129,1.0,0.006575857209957727,0.9375293565054016,0.04931892907468295,0.006575857209957727,896,0.2000939408172851,0.3790511977454204,0.4208548614372945
76,37009,985,1,958,18,131,409,8,985,1.0,0.0010152284263959391,0.9725888324873097,0.018274111675126905,0.008121827411167513,445,0.132994923857868,0.4152284263959391,0.4517766497461929
77,37009,535,0,522,6,85,157,7,535,1.0,0.0,0.9757009345794393,0.011214953271028037,0.013084112149532711,293,0.1588785046728972,0.29345794392523367,0.5476635514018692
78,37009,585,2,572,6,95,252,5,585,1.0,0.003418803418803419,0.9777777777777777,0.010256410256410256,0.008547008547008548,238,0.1623931623931624,0.4307692307692308,0.40683760683760684
79,37009,200,1,191,2,25,71,6,200,1.0,0.005,0.955,0.01,0.03,104,0.125,0.355,0.52
80,37009,252,1,247,0,45,77,4,252,1.0,0.003968253968253968,0.9801587301587301,0.0,0.015873015873015872,130,0.17857142857142858,0.3055555555555556,0.5158730158730159
81,37009,500,1,491,6,122,188,2,500,1.0,0.002,0.982,0.012,0.004,190,0.244,0.376,0.38
82,37009,2094,11,1971,84,418,934,28,2094,1.0,0.0052531041069723014,0.9412607449856734,0.04011461318051576,0.013371537726838587,742,0.19961795606494748,0.44603629417383,0.3543457497612225
83,37009,1122,4,1044,64,225,520,10,1122,1.0,0.0035650623885918,0.93048128342246,0.0570409982174688,0.008912655971479501,377,0.20053475935828877,0.46345811051693403,0.3360071301247772
84,37009,2172,2,2102,48,548,1046,20,2172,1.0,0.0009208103130755065,0.9677716390423573,0.022099447513812154,0.009208103130755065,578,0.2523020257826888,0.48158379373848986,0.26611418047882135
85,37009,3681,33,3290,290,746,1264,68,3681,1.0,0.008964955175224124,0.8937788644390111,0.07878293941863625,0.018473240967128497,1671,0.20266232002173323,0.34338494974191797,0.4539527302363488
86,37009,3827,41,3552,182,799,1423,52,3827,1.0,0.010713352495427228,0.9281421478965247,0.04755683302848184,0.01358766657956624,1605,0.2087797230206428,0.3718317219754377,0.4193885550039195
87,37011,320,0,314,3,26,184,3,320,1.0,0.0,0.98125,0.009375,0.009375,110,0.08125,0.575,0.34375
88,37011,996,5,879,97,160,474,15,996,1.0,0.0050200803212851405,0.8825301204819277,0.09738955823293173,0.015060240963855422,362,0.1606425702811245,0.4759036144578313,0.3634538152610442
89,37011,547,0,535,9,54,271,3,547,1.0,0.0,0.9780621572212066,0.016453382084095063,0.005484460694698354,222,0.09872029250457039,0.4954296160877514,0.40585009140767825
90,37011,2538,65,2314,102,533,886,57,2538,1.0,0.0256107171000788,0.9117415287628053,0.04018912529550828,0.022458628841607566,1119,0.21000788022064618,0.3490937746256895,0.44089834515366433
91,37011,501,4,489,3,36,184,5,501,1.0,0.007984031936127744,0.9760479041916168,0.005988023952095809,0.00998003992015968,281,0.0718562874251497,0.36726546906187624,0.5608782435129741
92,37011,365,0,356,8,39,219,1,365,1.0,0.0,0.9753424657534246,0.021917808219178082,0.0027397260273972603,107,0.10684931506849316,0.6,0.29315068493150687
93,37011,395,0,380,11,42,181,4,395,1.0,0.0,0.9620253164556962,0.027848101265822784,0.010126582278481013,172,0.10632911392405063,0.4582278481012658,0.43544303797468353
94,37011,384,0,380,1,22,183,3,384,1.0,0.0,0.9895833333333334,0.0026041666666666665,0.0078125,179,0.057291666666666664,0.4765625,0.4661458333333333
95,37011,2709,577,2001,91,111,389,40,2709,1.0,0.2129937246216316,0.7386489479512736,0.03359173126614987,0.014765596160944998,2209,0.04097452934662237,0.1435954226651901,0.8154300479881875
96,37011,105,3,100,0,22,39,2,105,1.0,0.02857142857142857,0.9523809523809523,0.0,0.01904761904761905,44,0.20952380952380953,0.37142857142857144,0.41904761904761906
97,37011,555,7,540,7,42,334,1,555,1.0,0.012612612612612612,0.972972972972973,0.012612612612612612,0.0018018018018018018,179,0.07567567567567568,0.6018018018018018,0.3225225225225225
98,37011,992,7,939,40,72,401,6,992,1.0,0.007056451612903226,0.9465725806451613,0.04032258064516129,0.006048387096774193,519,0.07258064516129033,0.40423387096774194,0.5231854838709677
99,37011,345,1,319,21,42,187,4,345,1.0,0.002898550724637681,0.9246376811594202,0.06086956521739131,0.011594202898550725,116,0.12173913043478261,0.5420289855072464,0.336231884057971
100,37011,930,4,889,29,130,494,8,930,1.0,0.004301075268817204,0.9559139784946237,0.03118279569892473,0.008602150537634409,306,0.13978494623655913,0.5311827956989247,0.32903225806451614
101,37011,538,0,518,15,106,241,5,538,1.0,0.0,0.9628252788104089,0.027881040892193308,0.00929368029739777,191,0.1970260223048327,0.4479553903345725,0.3550185873605948
102,37011,1031,2,966,55,293,601,8,1031,1.0,0.0019398642095053346,0.9369544131910766,0.0533462657613967,0.007759456838021339,137,0.28419010669253153,0.5829291949563531,0.13288069835111543
103,37011,899,1,833,51,113,373,14,899,1.0,0.0011123470522803114,0.9265850945494994,0.05672969966629588,0.01557285873192436,413,0.12569521690767518,0.41490545050055616,0.4593993325917686
104,37011,235,4,228,2,11,151,1,235,1.0,0.01702127659574468,0.9702127659574468,0.00851063829787234,0.00425531914893617,73,0.04680851063829787,0.6425531914893617,0.31063829787234043
105,37011,360,0,327,18,125,233,15,360,1.0141643059490084,0.0,0.9083333333333333,0.05,0.041666666666666664,2,0.3472222222222222,0.6472222222222223,0.005555555555555556
106,37013,2478,475,1602,385,550,927,16,2478,1.0,0.1916868442292171,0.6464891041162227,0.1553672316384181,0.00645682001614205,1001,0.22195318805488298,0.37409200968523004,0.403954802259887
107,37013,1305,575,685,30,457,381,15,1305,1.0,0.44061302681992337,0.524904214559387,0.022988505747126436,0.011494252873563218,467,0.35019157088122604,0.29195402298850576,0.3578544061302682
108,37013,1615,159,1427,18,245,693,11,1615,1.0,0.09845201238390093,0.8835913312693499,0.011145510835913313,0.006811145510835914,677,0.15170278637770898,0.42910216718266253,0.41919504643962846
109,37013,1690,753,819,90,655,376,28,1690,1.0,0.4455621301775148,0.4846153846153846,0.05325443786982249,0.016568047337278107,659,0.3875739644970414,0.22248520710059172,0.3899408284023669
110,37013,841,274,545,13,277,360,9,841,1.0,0.3258026159334126,0.6480380499405469,0.015457788347205707,0.01070154577883472,204,0.32936979785969084,0.4280618311533888,0.24256837098692033
111,37013,1483,435,989,43,440,568,16,1483,1.0,0.2933243425488874,0.6668914362778152,0.02899527983816588,0.01078894133513149,475,0.29669588671611596,0.3830074173971679,0.3202966958867161
112,37013,957,59,854,33,81,564,11,957,1.0,0.06165099268547544,0.8923719958202717,0.034482758620689655,0.011494252873563218,312,0.08463949843260188,0.5893416927899686,0.32601880877742945
113,37013,1833,773,969,65,509,597,26,1833,1.0,0.4217130387343153,0.5286415711947627,0.03546099290780142,0.014184397163120567,727,0.27768685215493727,0.32569558101472995,0.3966175668303328
114,37013,1897,185,1670,15,530,1038,27,1897,1.0,0.09752240379546652,0.8803373748023194,0.00790722192936215,0.014232999472851872,329,0.27938850817079597,0.5471797575118609,0.17343173431734318
115,37013,2650,398,2059,139,483,1203,54,2650,1.0,0.150188679245283,0.7769811320754717,0.052452830188679245,0.020377358490566037,964,0.18226415094339624,0.4539622641509434,0.36377358490566036
116,37013,1507,920,475,80,709,264,32,1507,1.0,0.6104844061048441,0.3151957531519575,0.05308560053085601,0.021234240212342402,534,0.47047113470471136,0.17518248175182483,0.3543463835434638
117,37013,4524,1004,3245,223,842,1642,52,4524,1.0,0.22192749778956675,0.7172855879752431,0.049292661361626876,0.011494252873563218,2040,0.1861184792219275,0.3629531388152078,0.4509283819628647
118,37013,1737,853,796,55,634,338,33,1737,1.0,0.491076568796776,0.45826137017846863,0.03166378814047208,0.018998272884283247,765,0.3649971214738054,0.19458837075417387,0.44041450777202074
119,37013,1392,457,812,111,253,531,12,1392,1.0,0.32830459770114945,0.5833333333333334,0.07974137931034483,0.008620689655172414,608,0.1817528735632184,0.38146551724137934,0.4367816091954023
120,37013,2571,624,1735,186,692,813,26,2571,1.0,0.2427071178529755,0.6748346946713341,0.07234539089848308,0.010112796577207312,1066,0.2691559704395177,0.3162193698949825,0.41462465966549983
121,37013,1846,101,1617,114,222,1003,14,1846,1.0,0.05471289274106175,0.8759479956663055,0.06175514626218852,0.007583965330444204,621,0.12026002166847237,0.5433369447453954,0.33640303358613216
122,37013,1190,428,737,10,264,374,15,1190,1.0,0.3596638655462185,0.619327731092437,0.008403361344537815,0.012605042016806723,552,0.2218487394957983,0.3142857142857143,0.4638655462184874
123,37013,1872,80,1742,23,330,1062,27,1872,1.0,0.042735042735042736,0.9305555555555556,0.012286324786324786,0.014423076923076924,480,0.1762820512820513,0.5673076923076923,0.2564102564102564
124,37013,912,87,783,37,73,510,5,912,1.0,0.09539473684210527,0.8585526315789473,0.04057017543859649,0.005482456140350877,329,0.0800438596491228,0.5592105263157895,0.3607456140350877
125,37013,1616,119,1436,46,266,813,15,1616,1.0,0.07363861386138613,0.8886138613861386,0.028465346534653466,0.009282178217821782,537,0.1646039603960396,0.5030940594059405,0.3323019801980198
126,37013,1316,257,914,139,343,553,6,1316,1.0,0.1952887537993921,0.6945288753799392,0.10562310030395136,0.004559270516717325,420,0.26063829787234044,0.42021276595744683,0.3191489361702128
127,37015,1707,1096,585,16,684,308,10,1707,1.0,0.6420620972466315,0.3427065026362039,0.009373169302870533,0.005858230814294083,715,0.4007029876977153,0.18043350908025776,0.4188635032220269
128,37015,849,421,418,0,235,284,10,849,1.0,0.4958775029446408,0.4923439340400471,0.0,0.011778563015312132,330,0.2767962308598351,0.33451118963486454,0.38869257950530034
129,37015,986,470,493,8,250,326,15,986,1.0,0.4766734279918864,0.5,0.008113590263691683,0.015212981744421906,410,0.2535496957403651,0.3306288032454361,0.4158215010141988
130,37015,811,463,336,2,313,256,10,811,1.0,0.5709001233045623,0.41430332922318125,0.002466091245376079,0.012330456226880395,242,0.38594327990135635,0.3156596794081381,0.29839704069050554
131,37015,764,24,728,1,48,464,11,764,1.0,0.031413612565445025,0.9528795811518325,0.0013089005235602095,0.014397905759162303,252,0.06282722513089005,0.6073298429319371,0.3298429319371728
132,37015,5703,3712,1775,58,1669,955,158,5703,1.0,0.650885498860249,0.31123969840434856,0.010170085919691391,0.02770471681571103,3079,0.29265298965456776,0.16745572505698755,0.5398912852884447
133,37015,983,578,386,7,302,188,12,983,1.0,0.5879959308240081,0.392675483214649,0.007121057985757884,0.012207527975584944,493,0.3072227873855544,0.19125127161749747,0.5015259409969481
134,37015,1025,778,213,26,429,127,8,1025,1.0,0.7590243902439024,0.20780487804878048,0.025365853658536587,0.007804878048780488,469,0.41853658536585364,0.12390243902439024,0.4575609756097561
135,37015,1274,498,768,3,317,432,5,1274,1.0,0.39089481946624804,0.6028257456828885,0.002354788069073783,0.003924646781789639,525,0.2488226059654631,0.3390894819466248,0.41208791208791207
136,37015,1050,879,135,26,452,88,10,1050,1.0,0.8371428571428572,0.12857142857142856,0.024761904761904763,0.009523809523809525,510,0.43047619047619046,0.0838095238095238,0.4857142857142857
137,37015,1302,954,323,17,537,207,8,1302,1.0,0.7327188940092166,0.24807987711213517,0.013056835637480798,0.006144393241167435,558,0.41244239631336405,0.15898617511520738,0.42857142857142855
138,37015,392,335,52,4,206,43,1,392,1.0,0.8545918367346939,0.1326530612244898,0.01020408163265306,0.002551020408163265,143,0.5255102040816326,0.1096938775510204,0.3647959183673469
139,37017,1607,245,1312,22,260,787,28,1607,1.0,0.15245799626633477,0.8164281269446173,0.013690105787181083,0.017423771001866834,560,0.16179215930304916,0.4897324206596142,0.34847542003733667
140,37017,813,202,556,44,178,314,11,813,1.0,0.24846248462484624,0.6838868388683886,0.05412054120541206,0.013530135301353014,321,0.21894218942189422,0.3862238622386224,0.3948339483394834
141,37017,3006,660,2219,74,498,1173,53,3006,1.0,0.21956087824351297,0.7381902860944777,0.024617431803060547,0.01763140385894877,1335,0.1656686626746507,0.3902195608782435,0.4441117764471058
142,37017,1838,460,1221,126,367,666,31,1838,1.0,0.250272034820457,0.6643090315560392,0.06855277475516866,0.016866158868335146,805,0.19967355821545157,0.36235038084874865,0.43797606093579977
143,37017,1414,608,703,68,400,370,35,1414,1.0,0.42998585572843,0.4971711456859972,0.04809052333804809,0.024752475247524754,644,0.2828854314002829,0.26166902404526166,0.45544554455445546
144,37017,1503,911,301,7,738,159,284,1503,1.0,0.6061210911510313,0.20026613439787092,0.004657351962741184,0.18895542248835662,606,0.49101796407185627,0.10578842315369262,0.4031936127744511
145,37017,1439,830,512,41,565,234,56,1439,1.0,0.5767894371091036,0.3558026407227241,0.02849200833912439,0.03891591382904795,640,0.39263377345378736,0.1626129256428075,0.44475330090340515
146,37017,1789,707,901,133,559,457,48,1789,1.0,0.3951928451648966,0.5036333147009503,0.07434320849636669,0.026830631637786474,773,0.3124650642817216,0.2554499720514254,0.432084963666853
147,37017,739,132,550,47,92,213,10,739,1.0,0.17861975642760486,0.7442489851150202,0.06359945872801083,0.013531799729364006,434,0.12449255751014884,0.2882273342354533,0.5872801082543978
148,37017,1410,378,799,209,317,409,24,1410,1.0,0.2680851063829787,0.5666666666666667,0.14822695035460992,0.01702127659574468,684,0.22482269503546098,0.2900709219858156,0.4851063829787234
149,37017,551,178,339,23,180,158,11,551,1.0,0.32304900181488205,0.6152450090744102,0.041742286751361164,0.019963702359346643,213,0.32667876588021777,0.2867513611615245,0.38656987295825773
