,COUNTY,VAP,AMINVAP,PRES20D,PRES20R,OVAP,TOT_VOTES,factor,AMINVAP_pct,OVAP_pct,PRES20None,PRES20D_pct,PRES20R_pct,PRES20None_pct
429,Crawford,645,1,232,309,644,645,1.0,0.0015503875968992248,0.9984496124031008,104,0.35968992248062015,0.4790697674418605,0.16124031007751938
430,Crawford,513,1,196,163,512,513,1.0,0.001949317738791423,0.9980506822612085,154,0.3820662768031189,0.31773879142300193,0.3001949317738791
431,Crawford,312,0,82,151,312,312,1.0,0.0,1.0,79,0.26282051282051283,0.483974358974359,0.2532051282051282
432,Crawford,82,0,27,25,82,82,1.0,0.0,1.0,30,0.32926829268292684,0.3048780487804878,0.36585365853658536
433,Crawford,73,0,24,17,73,73,1.0,0.0,1.0,32,0.3287671232876712,0.2328767123287671,0.4383561643835616
434,Crawford,317,0,58,156,317,317,1.0,0.0,1.0,103,0.1829652996845426,0.4921135646687697,0.3249211356466877
435,Crawford,152,0,70,71,152,152,1.0,0.0,1.0,11,0.4605263157894737,0.46710526315789475,0.07236842105263158
436,Crawford,374,1,125,144,373,374,1.0,0.00267379679144385,0.9973262032085561,105,0.3342245989304813,0.3850267379679144,0.2807486631016043
437,Crawford,108,0,33,48,108,108,1.0,0.0,1.0,27,0.3055555555555556,0.4444444444444444,0.25
438,Crawford,155,0,53,40,155,155,1.0,0.0,1.0,62,0.3419354838709677,0.25806451612903225,0.4
439,Crawford,484,0,132,153,484,484,1.0,0.0,1.0,199,0.2727272727272727,0.31611570247933884,0.41115702479338845
440,Crawford,91,1,23,38,90,91,1.0,0.01098901098901099,0.989010989010989,30,0.25274725274725274,0.4175824175824176,0.32967032967032966
441,Crawford,506,1,129,193,505,506,1.0,0.001976284584980237,0.9980237154150198,184,0.2549407114624506,0.3814229249011858,0.36363636363636365
442,Dane,66,0,28,38,66,66,1.0153846153846153,0.0,1.0,0,0.42424242424242425,0.5757575757575758,0.0
443,Dane,1483,0,1177,306,1483,1483,2.14616497829233,0.0,1.0,0,0.7936614969656103,0.20633850303438975,0.0
445,Dane,4606,10,2200,427,4596,4606,1.0,0.0021710811984368217,0.9978289188015632,1979,0.4776378636561007,0.09270516717325228,0.429656969170647
446,Dane,3986,11,2215,371,3975,3986,1.0,0.0027596588058203713,0.9972403411941796,1400,0.5556949322629202,0.09307576517812344,0.35122930255895635
447,Dane,3761,9,2962,798,3752,3761,1.486753657572163,0.0023929805902685457,0.9976070194097314,1,0.7875565009306036,0.21217761233714438,0.00026588673225206064
448,Dane,2309,15,915,384,2294,2309,1.0,0.0064963187527068,0.9935036812472932,1010,0.39627544391511477,0.16630576006929407,0.43741879601559114
449,Dane,4954,7,3542,943,4947,4954,1.0,0.0014129995962858296,0.9985870004037142,469,0.7149777957206298,0.19035123132821963,0.09467097295115058
450,Dane,1852,10,1436,415,1842,1852,1.2242063492063493,0.005399568034557235,0.9946004319654428,1,0.775377969762419,0.22408207343412526,0.0005399568034557236
451,Dane,1725,2,1173,327,1723,1725,1.0,0.0011594202898550724,0.998840579710145,225,0.68,0.18956521739130436,0.13043478260869565
452,Dane,2187,7,1531,299,2180,2187,1.0,0.003200731595793324,0.9967992684042066,357,0.7000457247370827,0.13671696387745771,0.16323731138545952
453,Dane,682,1,420,83,681,682,1.0,0.001466275659824047,0.998533724340176,179,0.6158357771260997,0.1217008797653959,0.2624633431085044
454,Dane,1623,5,999,218,1618,1623,1.0,0.0030807147258163892,0.9969192852741836,406,0.6155268022181146,0.13431916204559458,0.2501540357362908
455,Dane,527,1,433,63,526,527,1.0,0.0018975332068311196,0.9981024667931688,31,0.8216318785578748,0.11954459203036052,0.058823529411764705
456,Dane,2483,9,1415,286,2474,2483,1.0,0.003624647603705195,0.9963753523962948,782,0.5698751510269835,0.11518324607329843,0.31494160289971806
457,Dane,2237,3,1829,394,2234,2237,1.0,0.0013410818059901655,0.9986589181940099,14,0.8176128743853375,0.17612874385337507,0.006258381761287439
458,Dane,2974,4,2120,853,2970,2974,1.7539823008849558,0.0013449899125756557,0.9986550100874243,1,0.7128446536650975,0.28681909885675855,0.0003362474781439139
459,Dane,2704,0,2090,614,2704,2704,2.725806451612903,0.0,1.0,0,0.7729289940828402,0.22707100591715976,0.0
460,Dane,2532,6,1464,209,2526,2532,1.0,0.002369668246445498,0.9976303317535545,859,0.5781990521327014,0.0825434439178515,0.3392575039494471
461,Dane,2075,7,1531,339,2068,2075,1.0,0.0033734939759036144,0.9966265060240964,205,0.7378313253012048,0.16337349397590362,0.09879518072289156
462,Dane,1415,3,648,120,1412,1415,1.0,0.0021201413427561835,0.9978798586572438,647,0.4579505300353357,0.08480565371024736,0.45724381625441696
463,Dane,1599,2,1215,359,1597,1599,1.0,0.0012507817385866166,0.9987492182614134,25,0.7598499061913696,0.22451532207629768,0.015634771732332707
464,Dane,2441,4,1814,626,2437,2441,1.1020776874435412,0.0016386726751331422,0.9983613273248668,1,0.7431380581728799,0.2564522736583367,0.00040966816878328555
467,Dane,1,0,1,0,1,1,1.0,0.0,1.0,0,1.0,0.0,0.0
472,Dane,6,0,6,0,6,6,6.0,0.0,1.0,0,1.0,0.0,0.0
473,Dane,2332,8,1391,325,2324,2332,1.0,0.003430531732418525,0.9965694682675815,616,0.5964837049742711,0.13936535162950256,0.2641509433962264
474,Dane,21,1,0,0,20,21,1.0,0.047619047619047616,0.9523809523809523,21,0.0,0.0,1.0
478,Dane,137,0,97,40,137,137,19.571428571428573,0.0,1.0,0,0.708029197080292,0.291970802919708,0.0
479,Dane,22,0,13,9,22,22,11.0,0.0,1.0,0,0.5909090909090909,0.4090909090909091,0.0
482,Dane,4,0,1,2,4,4,1.0,0.0,1.0,1,0.25,0.5,0.25
483,Dane,14,0,3,2,14,14,1.0,0.0,1.0,9,0.21428571428571427,0.14285714285714285,0.6428571428571429
484,Dane,722,1,450,86,721,722,1.0,0.0013850415512465374,0.9986149584487535,186,0.6232686980609419,0.11911357340720222,0.25761772853185594
486,Dane,10,0,4,0,10,10,1.0,0.0,1.0,6,0.4,0.0,0.6
488,Dane,7,0,1,1,7,7,1.0,0.0,1.0,5,0.14285714285714285,0.14285714285714285,0.7142857142857143
489,Dane,19,0,16,3,19,19,1.0,0.0,1.0,0,0.8421052631578947,0.15789473684210525,0.0
495,Dane,576,1,445,66,575,576,1.0,0.001736111111111111,0.9982638888888888,65,0.7725694444444444,0.11458333333333333,0.11284722222222222
496,Dane,45,0,37,8,45,45,2.8125,0.0,1.0,0,0.8222222222222222,0.17777777777777778,0.0
498,Dane,11,0,3,0,11,11,1.0,0.0,1.0,8,0.2727272727272727,0.0,0.7272727272727273
499,Dane,4,0,0,0,4,4,1.0,0.0,1.0,4,0.0,0.0,1.0
500,Dane,12,0,0,0,12,12,1.0,0.0,1.0,12,0.0,0.0,1.0
501,Dane,6,0,0,0,6,6,1.0,0.0,1.0,6,0.0,0.0,1.0
506,Dane,1263,5,942,134,1258,1263,1.0,0.00395882818685669,0.9960411718131433,187,0.7458432304038005,0.1060965954077593,0.14806017418844022
507,Dane,1,0,0,0,1,1,1.0,0.0,1.0,1,0.0,0.0,1.0
509,Dane,7,0,1,0,7,7,1.0,0.0,1.0,6,0.14285714285714285,0.0,0.8571428571428571
511,Dane,2656,9,2242,338,2647,2656,1.0,0.00338855421686747,0.9966114457831325,76,0.8441265060240963,0.1272590361445783,0.0286144578313253
512,Dane,1246,6,628,112,1240,1246,1.0,0.004815409309791332,0.9951845906902087,506,0.5040128410914928,0.0898876404494382,0.406099518459069
513,Dane,1364,11,706,109,1353,1364,1.0,0.008064516129032258,0.9919354838709677,549,0.5175953079178885,0.07991202346041056,0.40249266862170086
514,Dane,1058,1,637,105,1057,1058,1.0,0.000945179584120983,0.999054820415879,316,0.6020793950850661,0.09924385633270322,0.29867674858223064
515,Dane,1341,3,847,181,1338,1341,1.0,0.0022371364653243847,0.9977628635346756,313,0.6316181953765846,0.13497390007457122,0.23340790454884414
516,Dane,237,1,174,25,236,237,1.0,0.004219409282700422,0.9957805907172996,38,0.7341772151898734,0.10548523206751055,0.16033755274261605
517,Dane,1241,6,753,159,1235,1241,1.0,0.004834810636583401,0.9951651893634166,329,0.6067687348912167,0.12812248186946013,0.26510878323932313
518,Dane,1746,4,1124,291,1742,1746,1.0,0.002290950744558992,0.997709049255441,331,0.6437571592210768,0.16666666666666666,0.18957617411225658
519,Dane,1142,4,886,255,1138,1142,1.2510964912280702,0.0035026269702276708,0.9964973730297724,1,0.7758318739054291,0.22329246935201402,0.0008756567425569177
520,Dane,1184,2,876,307,1182,1184,1.2734122712594187,0.0016891891891891893,0.9983108108108109,1,0.7398648648648649,0.2592905405405405,0.0008445945945945946
521,Dane,2826,14,1622,319,2812,2826,1.0,0.004953998584571833,0.9950460014154282,885,0.5739561217268223,0.11288039631988676,0.31316348195329086
522,Dane,1610,4,846,229,1606,1610,1.0,0.002484472049689441,0.9975155279503105,535,0.5254658385093167,0.1422360248447205,0.33229813664596275
523,Dane,31,0,6,1,31,31,1.0,0.0,1.0,24,0.1935483870967742,0.03225806451612903,0.7741935483870968
524,Dane,1672,3,1042,117,1669,1672,1.0,0.0017942583732057417,0.9982057416267942,513,0.6232057416267942,0.06997607655502393,0.3068181818181818
525,Dane,2949,13,2378,130,2936,2949,1.0,0.004408273991183452,0.9955917260088165,441,0.8063750423872499,0.04408273991183452,0.14954221770091555
526,Dane,919,3,639,162,916,919,1.0,0.003264417845484222,0.9967355821545157,118,0.6953210010881393,0.176278563656148,0.12840043525571274
527,Dane,1218,7,834,122,1211,1218,1.0,0.005747126436781609,0.9942528735632183,262,0.6847290640394089,0.10016420361247948,0.21510673234811165
528,Dane,1415,0,960,134,1415,1415,1.0,0.0,1.0,321,0.6784452296819788,0.09469964664310954,0.22685512367491167
529,Dane,854,3,581,79,851,854,1.0,0.00351288056206089,0.9964871194379391,194,0.680327868852459,0.09250585480093677,0.22716627634660422
530,Dane,1455,9,834,160,1446,1455,1.0,0.006185567010309278,0.9938144329896907,461,0.5731958762886598,0.10996563573883161,0.3168384879725086
531,Dane,1140,6,741,117,1134,1140,1.0,0.005263157894736842,0.9947368421052631,282,0.65,0.10263157894736842,0.24736842105263157
532,Dane,1577,7,898,161,1570,1577,1.0,0.004438807863031071,0.9955611921369689,518,0.569435637285986,0.10209258084971465,0.3284717818642993
533,Dane,1811,15,958,209,1796,1811,1.0,0.008282716731087797,0.9917172832689122,644,0.5289895085588073,0.1154058531198233,0.3556046383213694
534,Dane,1676,2,1203,237,1674,1676,1.0,0.0011933174224343676,0.9988066825775657,236,0.7177804295942721,0.14140811455847255,0.14081145584725538
535,Dane,2735,11,2042,532,2724,2735,1.0,0.0040219378427787935,0.9959780621572212,161,0.746617915904936,0.19451553930530163,0.05886654478976234
536,Dane,1808,6,1658,105,1802,1808,1.0,0.00331858407079646,0.9966814159292036,45,0.9170353982300885,0.05807522123893805,0.024889380530973452
537,Dane,665,0,449,144,665,665,1.0,0.0,1.0,72,0.675187969924812,0.21654135338345865,0.10827067669172932
538,Dane,2408,6,2259,97,2402,2408,1.0,0.0024916943521594683,0.9975083056478405,52,0.9381229235880398,0.04028239202657807,0.02159468438538206
539,Dane,2866,13,2758,107,2853,2866,1.1027713625866051,0.0045359385903698535,0.9954640614096302,1,0.9623168178646196,0.037334263782274946,0.0003489183531053733
540,Dane,2766,13,2583,100,2753,2766,1.0,0.004699927693420101,0.9953000723065799,83,0.9338394793926247,0.036153289949385395,0.030007230657989877
541,Dane,443,1,369,27,442,443,1.0,0.002257336343115124,0.9977426636568849,47,0.8329571106094809,0.060948081264108354,0.10609480812641084
542,Dane,1830,9,1652,101,1821,1830,1.0,0.004918032786885246,0.9950819672131147,77,0.9027322404371585,0.055191256830601096,0.04207650273224044
543,Dane,3360,11,3141,218,3349,3360,1.1558843771507226,0.003273809523809524,0.9967261904761905,1,0.9348214285714286,0.06488095238095239,0.00029761904761904765
544,Dane,2999,6,1826,127,2993,2999,1.0,0.0020006668889629878,0.9979993331110371,1046,0.608869623207736,0.042347449149716575,0.34878292764254754
545,Dane,2287,6,1368,290,2281,2287,1.0,0.0026235242675994755,0.9973764757324005,629,0.5981635330126803,0.12680367293397463,0.275032794053345
546,Dane,1239,3,659,148,1236,1239,1.0,0.002421307506053269,0.9975786924939467,432,0.5318805488297014,0.11945117029862792,0.3486682808716707
547,Dane,2838,5,1968,423,2833,2838,1.0,0.0017618040873854828,0.9982381959126145,447,0.693446088794926,0.14904862579281183,0.15750528541226216
548,Dane,1135,4,728,216,1131,1135,1.0,0.003524229074889868,0.9964757709251101,191,0.641409691629956,0.19030837004405288,0.1682819383259912
549,Dane,2545,4,1462,238,2541,2545,1.0,0.0015717092337917485,0.9984282907662082,845,0.574459724950884,0.09351669941060904,0.3320235756385069
550,Dane,1622,3,1166,154,1619,1622,1.0,0.0018495684340320592,0.9981504315659679,302,0.718865598027127,0.09494451294697903,0.18618988902589395
551,Dane,1603,8,734,74,1595,1603,1.0,0.004990642545227698,0.9950093574547723,795,0.4578914535246413,0.046163443543356206,0.4959451029320025
552,Dane,3236,10,2669,264,3226,3236,1.0,0.0030902348578491965,0.9969097651421508,303,0.8247836835599506,0.0815822002472188,0.09363411619283066
553,Dane,934,0,233,68,934,934,1.0,0.0,1.0,633,0.2494646680942184,0.0728051391862955,0.6777301927194861
554,Dane,3859,12,1346,270,3847,3859,1.0,0.003109613889608707,0.9968903861103913,2243,0.3487950246177766,0.06996631251619591,0.5812386628660274
555,Dane,2711,12,655,195,2699,2711,1.0,0.004426410918480265,0.9955735890815197,1861,0.2416082626337145,0.07192917742530432,0.6864625599409812
556,Dane,1329,2,750,156,1327,1329,1.0,0.0015048908954100827,0.9984951091045899,423,0.5643340857787811,0.11738148984198646,0.3182844243792325
557,Dane,1637,3,341,58,1634,1637,1.0,0.0018326206475259622,0.998167379352474,1238,0.20830788026878436,0.0354306658521686,0.7562614538790471
558,Dane,1321,3,365,77,1318,1321,1.0,0.002271006813020439,0.9977289931869796,879,0.27630582891748673,0.0582891748675246,0.6654049962149886
559,Dane,2115,11,1373,326,2104,2115,1.0,0.005200945626477541,0.9947990543735225,416,0.6491725768321513,0.1541371158392435,0.1966903073286052
560,Dane,2025,8,436,54,2017,2025,1.0,0.003950617283950617,0.9960493827160494,1535,0.21530864197530863,0.02666666666666667,0.7580246913580246
561,Dane,3063,9,1521,234,3054,3063,1.0,0.002938295788442703,0.9970617042115573,1308,0.49657198824681686,0.07639569049951028,0.42703232125367285
562,Dane,882,0,819,62,882,882,1.0783353733170136,0.0,1.0,1,0.9285714285714286,0.07029478458049887,0.0011337868480725624
563,Dane,2090,3,1623,117,2087,2090,1.0,0.0014354066985645933,0.9985645933014354,350,0.776555023923445,0.05598086124401914,0.1674641148325359
564,Dane,1623,2,1337,103,1621,1623,1.0,0.0012322858903265558,0.9987677141096735,183,0.8237831176833025,0.06346272335181762,0.11275415896487985
565,Dane,2695,3,2394,162,2692,2695,1.0,0.0011131725417439704,0.9988868274582561,139,0.8883116883116883,0.060111317254174394,0.05157699443413729
566,Dane,2802,7,1776,231,2795,2802,1.0,0.0024982155603140615,0.997501784439686,795,0.6338329764453962,0.08244111349036402,0.2837259100642398
567,Dane,1224,8,912,115,1216,1224,1.0,0.006535947712418301,0.9934640522875817,197,0.7450980392156863,0.09395424836601307,0.16094771241830066
568,Dane,1283,8,1045,82,1275,1283,1.0,0.006235385814497272,0.9937646141855028,156,0.8144972720187061,0.06391270459859703,0.12159002338269681
569,Dane,2046,15,1658,119,2031,2046,1.0,0.007331378299120235,0.9926686217008798,269,0.8103616813294232,0.05816226783968719,0.13147605083088953
570,Dane,1232,4,820,256,1228,1232,1.0,0.003246753246753247,0.9967532467532467,156,0.6655844155844156,0.2077922077922078,0.1266233766233766
571,Dane,1574,6,1020,206,1568,1574,1.0,0.0038119440914866584,0.9961880559085133,348,0.6480304955527318,0.13087674714104194,0.22109275730622618
572,Dane,2434,15,1347,248,2419,2434,1.0,0.006162695152013147,0.9938373048479868,839,0.5534100246507806,0.1018898931799507,0.3447000821692687
573,Dane,937,4,537,65,933,937,1.0,0.004268943436499467,0.9957310565635006,335,0.5731056563500534,0.06937033084311633,0.3575240128068303
574,Dane,1465,9,619,105,1456,1465,1.0,0.0061433447098976105,0.9938566552901024,741,0.4225255972696246,0.07167235494880546,0.50580204778157
575,Dane,731,6,440,56,725,731,1.0,0.008207934336525308,0.9917920656634747,235,0.6019151846785226,0.07660738714090287,0.32147742818057456
576,Dane,1715,1,968,150,1714,1715,1.0,0.0005830903790087463,0.9994169096209913,597,0.5644314868804665,0.08746355685131195,0.3481049562682216
577,Dane,1525,16,689,67,1509,1525,1.0,0.010491803278688525,0.9895081967213115,769,0.4518032786885246,0.043934426229508196,0.5042622950819672
578,Dane,1897,3,1397,326,1894,1897,1.0,0.0015814443858724301,0.9984185556141276,174,0.7364259356879284,0.17185028993147075,0.09172377438060095
579,Dane,2504,2,2148,231,2502,2504,1.0,0.0007987220447284345,0.9992012779552716,125,0.8578274760383386,0.09225239616613419,0.04992012779552716
580,Dane,2779,10,2416,272,2769,2779,1.0,0.0035984166966534724,0.9964015833033465,91,0.8693774739114789,0.09787693414897446,0.0327455919395466
581,Dane,1905,6,1489,415,1899,1905,1.09867282169648,0.0031496062992125984,0.9968503937007874,1,0.7816272965879265,0.2178477690288714,0.0005249343832020997
582,Dane,174,0,151,22,174,174,1.0613496932515338,0.0,1.0,1,0.867816091954023,0.12643678160919541,0.005747126436781609
583,Dane,1662,4,1539,122,1658,1662,1.116263440860215,0.0024067388688327317,0.9975932611311673,1,0.9259927797833934,0.07340553549939831,0.0006016847172081829
584,Dane,1407,3,1267,97,1404,1407,1.0,0.0021321961620469083,0.997867803837953,43,0.900497512437811,0.0689410092395167,0.030561478322672354
585,Dane,1573,7,1392,123,1566,1573,1.0,0.004450095359186269,0.9955499046408137,58,0.8849332485696122,0.07819453273998729,0.036872218690400506
586,Dane,3067,6,1556,246,3061,3067,1.0,0.0019563090968373,0.9980436909031627,1265,0.5073361591131399,0.08020867297032931,0.4124551679165308
587,Dane,1772,5,1540,155,1767,1772,1.0,0.0028216704288939053,0.9971783295711061,77,0.8690744920993227,0.08747178329571106,0.04345372460496614
588,Dane,2248,8,1862,242,2240,2248,1.0,0.0035587188612099642,0.99644128113879,144,0.8282918149466192,0.10765124555160142,0.06405693950177936
589,Dane,2101,8,1777,323,2093,2101,1.0081613058089294,0.0038077106139933364,0.9961922893860067,1,0.8457877201332699,0.15373631603998097,0.00047596382674916705
590,Dane,2145,1,1575,374,2144,2145,1.0,0.0004662004662004662,0.9995337995337995,196,0.7342657342657343,0.17435897435897435,0.09137529137529138
591,Dane,2403,3,1712,270,2400,2403,1.0,0.0012484394506866417,0.9987515605493134,421,0.7124427798585102,0.11235955056179775,0.17519766957969204
592,Dane,2942,13,2348,593,2929,2942,1.5511603375527425,0.004418762746430999,0.995581237253569,1,0.7980965329707682,0.20156356220258329,0.0003399048266485384
593,Dane,961,8,577,109,953,961,1.0,0.008324661810613945,0.991675338189386,275,0.6004162330905307,0.11342351716961499,0.2861602497398543
594,Dane,1933,11,1180,222,1922,1933,1.0,0.005690636316606311,0.9943093636833937,531,0.6104500775995861,0.1148473874806001,0.2747025349198138
595,Dane,1630,3,1055,195,1627,1630,1.0,0.0018404907975460123,0.998159509202454,380,0.647239263803681,0.1196319018404908,0.2331288343558282
596,Dane,388,4,255,40,384,388,1.0,0.010309278350515464,0.9896907216494846,93,0.6572164948453608,0.10309278350515463,0.23969072164948454
597,Dane,977,2,604,149,975,977,1.0,0.0020470829068577278,0.9979529170931423,224,0.6182190378710338,0.15250767656090072,0.2292732855680655
598,Dane,2083,10,1418,273,2073,2083,1.0,0.004800768122899664,0.9951992318771004,392,0.6807489198271723,0.13106096975516082,0.18819011041766684
599,Dane,1693,6,1221,260,1687,1693,1.0,0.0035440047253396337,0.9964559952746603,212,0.7212049616066155,0.1535735380980508,0.12522150029533372
600,Dane,2523,3,1862,419,2520,2523,1.0,0.0011890606420927466,0.9988109393579072,242,0.7380103051922314,0.1660721363456203,0.09591755846214824
601,Dane,2835,5,2286,521,2830,2835,1.0,0.001763668430335097,0.9982363315696648,28,0.8063492063492064,0.1837742504409171,0.009876543209876543
602,Dane,1130,3,669,179,1127,1130,1.0,0.002654867256637168,0.9973451327433628,282,0.5920353982300885,0.1584070796460177,0.24955752212389382
603,Dane,52,0,0,0,52,52,1.0,0.0,1.0,52,0.0,0.0,1.0
604,Dane,3648,8,2888,759,3640,3648,1.0626456876456876,0.0021929824561403508,0.9978070175438597,1,0.7916666666666666,0.2080592105263158,0.00027412280701754384
605,Dane,4028,4,3255,772,4024,4028,1.1833676168086982,0.0009930486593843098,0.9990069513406157,1,0.8080933465739821,0.1916583912611718,0.00024826216484607745
606,Dane,3290,14,2410,703,3276,3290,1.0,0.00425531914893617,0.9957446808510638,177,0.7325227963525835,0.21367781155015197,0.05379939209726444
607,Dane,3494,9,2448,465,3485,3494,1.0,0.0025758443045220377,0.9974241556954779,581,0.7006296508299943,0.13308528906697195,0.16628506010303376
608,Dane,3212,14,2488,549,3198,3212,1.0,0.0043586550435865505,0.9956413449564134,175,0.7745952677459527,0.17092154420921543,0.05448318804483188
609,Dane,3046,9,2310,567,3037,3046,1.0,0.002954694681549573,0.9970453053184505,169,0.7583716349310571,0.1861457649376231,0.05548260013131976
612,Dane,2389,3,1328,634,2386,2389,1.0,0.0012557555462536626,0.9987442444537463,427,0.555881121808288,0.26538300544160737,0.17873587275010464
613,Dane,5,0,0,0,5,5,1.0,0.0,1.0,5,0.0,0.0,1.0
614,Dane,2467,4,1356,567,2463,2467,1.0,0.0016214025131738954,0.9983785974868261,544,0.5496554519659506,0.22983380624239969,0.22051074179164978
615,Dane,2191,3,1508,579,2188,2191,1.0,0.0013692377909630307,0.998630762209037,104,0.6882701962574167,0.2642628936558649,0.04746691008671839
616,Dane,2389,7,1405,632,2382,2389,1.0,0.0029300962745918793,0.9970699037254082,352,0.5881121808287987,0.2645458350774383,0.1473419840937631
617,Dane,21126,50,13983,5758,21076,21126,1.0,0.002366751869733977,0.997633248130266,1385,0.661885827889804,0.2725551453185648,0.06555902679163117
618,Dane,253,0,175,77,253,253,2.3333333333333335,0.0,1.0,1,0.691699604743083,0.30434782608695654,0.003952569169960474
620,Dane,1362,2,980,381,1360,1362,1.0591439688715953,0.0014684287812041115,0.9985315712187959,1,0.7195301027900147,0.27973568281938327,0.0007342143906020558
621,Dane,2466,2,1797,602,2464,2466,1.0,0.0008110300081103001,0.9991889699918897,67,0.7287104622871047,0.2441200324412003,0.027169505271695052
622,Dane,4941,12,3690,1250,4929,4941,1.2669915362913569,0.0024286581663630845,0.9975713418336369,1,0.7468123861566485,0.2529852256628213,0.00020238818053025704
623,Dane,1446,1,662,593,1445,1446,1.0,0.0006915629322268327,0.9993084370677732,191,0.4578146611341632,0.41009681881051174,0.13208852005532504
624,Dane,940,0,466,357,940,940,1.0,0.0,1.0,117,0.4957446808510638,0.3797872340425532,0.12446808510638298
625,Dane,374,0,204,166,374,374,1.0,0.0,1.0,4,0.5454545454545454,0.44385026737967914,0.0106951871657754
626,Dane,1288,2,789,263,1286,1288,1.0,0.0015527950310559005,0.9984472049689441,236,0.6125776397515528,0.20419254658385094,0.18322981366459629
627,Dane,699,4,396,238,695,699,1.0,0.005722460658082976,0.994277539341917,65,0.5665236051502146,0.34048640915593703,0.09298998569384835
628,Dane,2787,8,1478,1308,2779,2787,1.0356877323420075,0.0028704700394689632,0.9971295299605311,1,0.5303193397918909,0.46932185145317545,0.0003588087549336204
629,Dane,2386,8,1297,808,2378,2386,1.0,0.003352891869237217,0.9966471081307627,281,0.5435875943000839,0.33864207879295893,0.11777032690695725
630,Dane,939,0,414,376,939,939,1.0,0.0,1.0,149,0.44089456869009586,0.40042598509052185,0.15867944621938232
631,Dane,1829,1,1010,685,1828,1829,1.0,0.0005467468562055768,0.9994532531437944,134,0.5522143247676325,0.3745215965008201,0.07326407873154729
632,Dane,1058,1,637,332,1057,1058,1.0,0.000945179584120983,0.999054820415879,89,0.6020793950850661,0.31379962192816635,0.08412098298676748
633,Dane,1159,3,643,442,1156,1159,1.0,0.0025884383088869713,0.997411561691113,74,0.5547886108714409,0.3813632441760138,0.0638481449525453
635,Dane,755,0,244,333,755,755,1.0,0.0,1.0,178,0.32317880794701986,0.4410596026490066,0.23576158940397351
636,Dane,1225,1,566,451,1224,1225,1.0,0.0008163265306122449,0.9991836734693877,208,0.4620408163265306,0.3681632653061224,0.16979591836734695
637,Dane,1058,1,524,339,1057,1058,1.0,0.000945179584120983,0.999054820415879,195,0.4952741020793951,0.32041587901701324,0.1843100189035917
638,Dane,483,0,258,206,483,483,1.0,0.0,1.0,19,0.5341614906832298,0.42650103519668736,0.039337474120082816
639,Dane,4009,5,2289,1264,4004,4009,1.0,0.001247193813918683,0.9987528061860813,456,0.5709653280119731,0.3152905961586431,0.11374407582938388
640,Dane,4852,34,2360,309,4818,4852,1.0,0.007007419620774938,0.9929925803792251,2183,0.48639736191261335,0.06368507831821929,0.44991755976916736
641,Dane,858,0,394,340,858,858,1.0,0.0,1.0,124,0.4592074592074592,0.3962703962703963,0.1445221445221445
642,Dane,1016,1,439,435,1015,1016,1.0,0.000984251968503937,0.9990157480314961,142,0.43208661417322836,0.4281496062992126,0.13976377952755906
643,Dane,4764,4,3095,1668,4760,4764,1.1605750487329434,0.0008396305625524769,0.9991603694374476,1,0.649664147774979,0.3501259445843829,0.00020990764063811922
644,Dane,866,0,495,272,866,866,1.0,0.0,1.0,99,0.5715935334872979,0.3140877598152425,0.11431870669745958
645,Dane,2487,4,1458,774,2483,2487,1.0,0.0016083634901487736,0.9983916365098512,255,0.586248492159228,0.3112183353437877,0.10253317249698432
646,Dane,548,0,349,172,548,548,1.0,0.0,1.0,27,0.6368613138686131,0.31386861313868614,0.04927007299270073
647,Dane,2454,5,1323,932,2449,2454,1.0,0.002037489812550937,0.9979625101874491,199,0.539119804400978,0.3797881010594947,0.0810920945395273
648,Dane,569,4,336,166,565,569,1.0,0.007029876977152899,0.9929701230228472,67,0.5905096660808435,0.29173989455184535,0.11775043936731107
649,Dane,1345,5,661,540,1340,1345,1.0,0.0037174721189591076,0.9962825278810409,144,0.49144981412639405,0.40148698884758366,0.10706319702602231
650,Dane,1623,1,862,540,1622,1623,1.0,0.0006161429451632779,0.9993838570548367,221,0.5311152187307455,0.33271719038817005,0.1361675908810844
651,Dane,1432,1,885,541,1431,1432,1.0,0.0006983240223463687,0.9993016759776536,6,0.6180167597765364,0.3777932960893855,0.004189944134078212
652,Dane,2060,1,1096,828,2059,2060,1.0,0.0004854368932038835,0.9995145631067961,136,0.5320388349514563,0.40194174757281553,0.06601941747572816
653,Dane,1765,10,903,651,1755,1765,1.0,0.0056657223796034,0.9943342776203966,211,0.511614730878187,0.36883852691218133,0.11954674220963173
654,Dane,653,0,429,203,653,653,1.0,0.0,1.0,21,0.6569678407350689,0.3108728943338438,0.03215926493108729
655,Dane,489,0,306,183,489,489,1.3774647887323943,0.0,1.0,0,0.6257668711656442,0.37423312883435583,0.0
656,Dane,999,2,600,292,997,999,1.0,0.002002002002002002,0.997997997997998,107,0.6006006006006006,0.2922922922922923,0.10710710710710711
657,Dane,1094,1,503,506,1093,1094,1.0,0.0009140767824497258,0.9990859232175503,85,0.45978062157221206,0.4625228519195612,0.07769652650822668
658,Dane,3224,4,1923,1113,3220,3224,1.0,0.0012406947890818859,0.9987593052109182,188,0.5964640198511166,0.34522332506203474,0.05831265508684864
659,Dane,513,0,242,208,513,513,1.0,0.0,1.0,63,0.47173489278752434,0.40545808966861596,0.12280701754385964
