,COUNTYFP,VAP,NAME,WVAP,BVAP,HVAP,AG18D,AG18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG18None,AG18D_pct,AG18R_pct,AG18None_pct
1132,55025,1603,Middleton,1153,136,148,776,217,166,1603,1.0,0.7192763568309419,0.08484092326887087,0.09232688708671241,0.10355583281347473,610,0.4840923268870867,0.13537117903930132,0.38053649407361195
1133,55025,1308,Middleton,1079,31,44,547,153,154,1308,1.0,0.8249235474006116,0.023700305810397553,0.03363914373088685,0.11773700305810397,608,0.4181957186544342,0.11697247706422019,0.4648318042813456
1134,55025,1256,Middleton,1057,24,34,804,224,141,1256,1.0,0.8415605095541401,0.01910828025477707,0.027070063694267517,0.11226114649681529,228,0.6401273885350318,0.17834394904458598,0.18152866242038215
1135,55025,833,Middleton,721,18,34,544,153,60,833,1.0,0.865546218487395,0.021608643457382955,0.04081632653061224,0.07202881152460984,136,0.6530612244897959,0.1836734693877551,0.16326530612244897
1136,55025,1151,Middleton,966,22,72,676,252,91,1151,1.0,0.8392701998262381,0.019113814074717638,0.06255430060816682,0.0790616854908775,223,0.5873153779322329,0.21894005212858383,0.19374456993918332
1137,55025,678,Middleton,558,24,39,352,131,57,678,1.0,0.8230088495575221,0.035398230088495575,0.05752212389380531,0.084070796460177,195,0.5191740412979351,0.19321533923303835,0.28761061946902655
1138,55025,917,Middleton,683,76,72,517,192,86,917,1.0,0.7448200654307524,0.08287895310796074,0.07851690294438386,0.09378407851690294,208,0.5637949836423118,0.2093784078516903,0.2268266085059978
1139,55025,647,Middleton,519,7,15,336,126,106,647,1.0,0.8021638330757341,0.010819165378670788,0.023183925811437404,0.16383307573415765,185,0.5193199381761978,0.1947449768160742,0.28593508500772796
1140,55025,575,Middleton,469,22,23,6,2,61,575,1.0,0.8156521739130435,0.03826086956521739,0.04,0.10608695652173913,567,0.010434782608695653,0.0034782608695652175,0.9860869565217392
1141,55025,68,Middleton,51,5,6,0,0,6,68,1.0,0.75,0.07352941176470588,0.08823529411764706,0.08823529411764706,68,0.0,0.0,1.0
1142,55025,22,Middleton,6,2,9,0,0,5,22,1.0,0.2727272727272727,0.09090909090909091,0.4090909090909091,0.22727272727272727,22,0.0,0.0,1.0
1144,55025,603,Middleton,540,11,9,282,200,43,603,1.0,0.8955223880597015,0.01824212271973466,0.014925373134328358,0.07131011608623548,121,0.46766169154228854,0.33167495854063017,0.20066334991708126
1145,55025,549,Middleton,493,2,12,275,194,42,549,1.0,0.8979963570127505,0.0036429872495446266,0.02185792349726776,0.07650273224043716,80,0.5009107468123861,0.3533697632058288,0.14571948998178508
1146,55025,620,Middleton,564,4,11,331,234,41,620,1.0,0.9096774193548387,0.0064516129032258064,0.017741935483870968,0.06612903225806452,55,0.5338709677419354,0.3774193548387097,0.08870967741935484
1147,55025,300,Middleton,267,1,12,165,117,20,300,1.0,0.89,0.0033333333333333335,0.04,0.06666666666666667,18,0.55,0.39,0.06
1148,55025,576,Middleton,522,8,16,272,192,30,576,1.0,0.90625,0.013888888888888888,0.027777777777777776,0.052083333333333336,112,0.4722222222222222,0.3333333333333333,0.19444444444444445
1149,55025,818,Middleton,704,5,9,329,235,100,818,1.0,0.8606356968215159,0.006112469437652812,0.011002444987775062,0.12224938875305623,254,0.402200488997555,0.28728606356968217,0.3105134474327628
1150,55025,616,Middleton,557,4,15,330,234,40,616,1.0,0.9042207792207793,0.006493506493506494,0.024350649350649352,0.06493506493506493,52,0.5357142857142857,0.37987012987012986,0.08441558441558442
1151,55025,804,Middleton,724,4,18,331,234,58,804,1.0,0.900497512437811,0.004975124378109453,0.022388059701492536,0.07213930348258707,239,0.4116915422885572,0.291044776119403,0.2972636815920398
1152,55025,810,Monona,725,22,37,437,116,26,810,1.0,0.8950617283950617,0.027160493827160494,0.04567901234567901,0.03209876543209877,257,0.5395061728395062,0.14320987654320988,0.3172839506172839
1153,55025,729,Monona,612,25,52,433,114,40,729,1.0,0.8395061728395061,0.03429355281207133,0.07133058984910837,0.05486968449931413,182,0.5939643347050755,0.15637860082304528,0.2496570644718793
1154,55025,592,Monona,546,1,10,402,106,35,592,1.0,0.9222972972972973,0.0016891891891891893,0.016891891891891893,0.05912162162162162,84,0.6790540540540541,0.17905405405405406,0.14189189189189189
1155,55025,641,Monona,567,21,32,447,118,21,641,1.0,0.8845553822152886,0.0327613104524181,0.0499219968798752,0.0327613104524181,76,0.6973478939157566,0.18408736349453977,0.11856474258970359
1156,55025,677,Monona,618,15,18,474,125,26,677,1.0,0.912850812407681,0.022156573116691284,0.026587887740029542,0.03840472673559823,78,0.7001477104874446,0.18463810930576072,0.11521418020679468
1157,55025,749,Monona,647,29,32,401,110,41,749,1.0,0.8638184245660881,0.03871829105473965,0.042723631508678236,0.05473965287049399,238,0.5353805073431241,0.14686248331108145,0.3177570093457944
1158,55025,790,Monona,703,32,32,419,114,23,790,1.0,0.889873417721519,0.04050632911392405,0.04050632911392405,0.02911392405063291,257,0.5303797468354431,0.14430379746835442,0.32531645569620254
1159,55025,660,Monona,566,9,44,222,61,41,660,1.0,0.8575757575757575,0.013636363636363636,0.06666666666666667,0.06212121212121212,377,0.33636363636363636,0.09242424242424242,0.5712121212121212
1160,55025,730,Monona,637,25,26,470,128,42,730,1.0,0.8726027397260274,0.03424657534246575,0.03561643835616438,0.057534246575342465,132,0.6438356164383562,0.17534246575342466,0.18082191780821918
1161,55025,645,Monona,591,8,14,402,110,32,645,1.0,0.9162790697674419,0.012403100775193798,0.021705426356589147,0.04961240310077519,133,0.6232558139534884,0.17054263565891473,0.2062015503875969
1162,55025,431,Montrose,410,0,18,188,114,3,431,1.0,0.951276102088167,0.0,0.04176334106728538,0.0069605568445475635,129,0.4361948955916473,0.26450116009280744,0.29930394431554525
1163,55025,463,Montrose,440,1,16,216,131,6,463,1.0,0.9503239740820735,0.0021598272138228943,0.03455723542116631,0.012958963282937365,116,0.46652267818574517,0.28293736501079914,0.2505399568034557
1164,55025,692,Mount Horeb,642,16,16,305,164,18,692,1.0,0.9277456647398844,0.023121387283236993,0.023121387283236993,0.02601156069364162,223,0.4407514450867052,0.23699421965317918,0.3222543352601156
1165,55025,814,Mount Horeb,757,6,21,312,167,30,814,1.0,0.9299754299754299,0.007371007371007371,0.025798525798525797,0.036855036855036855,335,0.3832923832923833,0.20515970515970516,0.41154791154791154
1166,55025,703,Mount Horeb,647,8,21,311,167,27,703,1.0,0.9203413940256046,0.011379800853485065,0.029871977240398292,0.03840682788051209,225,0.4423897581792319,0.2375533428165007,0.3200568990042674
1167,55025,691,Mount Horeb,620,12,24,304,163,35,691,1.0,0.8972503617945007,0.017366136034732273,0.03473227206946455,0.05065123010130246,224,0.4399421128798842,0.23589001447178004,0.32416787264833574
1168,55025,768,Mount Horeb,727,10,12,346,169,19,768,1.0,0.9466145833333334,0.013020833333333334,0.015625,0.024739583333333332,253,0.4505208333333333,0.22005208333333334,0.3294270833333333
1169,55025,662,Mount Horeb,609,6,23,323,158,24,662,1.0,0.9199395770392749,0.00906344410876133,0.03474320241691843,0.03625377643504532,181,0.4879154078549849,0.23867069486404835,0.27341389728096677
1170,55025,646,Mount Horeb,597,8,19,330,162,22,646,1.0,0.9241486068111455,0.01238390092879257,0.029411764705882353,0.034055727554179564,154,0.5108359133126935,0.25077399380804954,0.23839009287925697
1171,55025,681,Mount Horeb,658,1,2,346,170,20,681,1.0,0.9662261380323054,0.0014684287812041115,0.002936857562408223,0.02936857562408223,165,0.5080763582966226,0.24963289280469897,0.2422907488986784
1172,55025,8,Mount Horeb,0,0,0,0,0,8,8,1.0,0.0,0.0,0.0,1.0,8,0.0,0.0,1.0
1173,55025,587,Oregon,556,4,12,302,122,15,587,1.0,0.9471890971039182,0.0068143100511073255,0.020442930153321975,0.02555366269165247,163,0.514480408858603,0.20783645655877342,0.2776831345826235
1174,55025,655,Oregon,580,20,26,323,159,29,655,1.0,0.8854961832061069,0.030534351145038167,0.03969465648854962,0.044274809160305344,173,0.49312977099236643,0.24274809160305344,0.2641221374045801
1175,55025,615,Oregon,585,9,15,280,138,6,615,1.0,0.9512195121951219,0.014634146341463415,0.024390243902439025,0.00975609756097561,197,0.45528455284552843,0.22439024390243903,0.3203252032520325
1176,55025,552,Oregon,506,17,18,253,124,11,552,1.0,0.9166666666666666,0.030797101449275364,0.03260869565217391,0.019927536231884056,175,0.4583333333333333,0.2246376811594203,0.3170289855072464
1177,55025,721,Oregon,675,5,21,394,159,20,721,1.0,0.9361997226074896,0.006934812760055479,0.02912621359223301,0.027739251040221916,168,0.5464632454923717,0.22052704576976423,0.23300970873786409
1178,55025,683,Oregon,604,12,32,315,128,35,683,1.0,0.8843338213762811,0.017569546120058566,0.04685212298682284,0.05124450951683748,240,0.4612005856515373,0.18740849194729137,0.3513909224011713
1179,55025,502,Oregon,444,14,15,316,185,29,502,1.068230277185501,0.8844621513944223,0.027888446215139442,0.029880478087649404,0.05776892430278884,1,0.6294820717131474,0.36852589641434264,0.00199203187250996
1180,55025,660,Oregon,595,6,28,414,244,31,660,1.0233281493001556,0.9015151515151515,0.00909090909090909,0.04242424242424243,0.04696969696969697,2,0.6272727272727273,0.3696969696969697,0.0030303030303030303
1181,55025,1208,Oregon,1093,18,21,288,170,76,1208,1.0,0.9048013245033113,0.014900662251655629,0.0173841059602649,0.06291390728476821,750,0.23841059602649006,0.14072847682119205,0.6208609271523179
1182,55025,866,Oregon,795,16,30,410,240,25,866,1.0,0.918013856812933,0.018475750577367205,0.03464203233256351,0.028868360277136258,216,0.47344110854503463,0.27713625866050806,0.24942263279445728
1183,55025,467,Oregon,428,9,13,222,89,17,467,1.0,0.9164882226980728,0.019271948608137045,0.027837259100642397,0.03640256959314775,156,0.4753747323340471,0.1905781584582441,0.3340471092077088
1184,55025,636,Oregon,584,15,16,324,160,21,636,1.0,0.9182389937106918,0.02358490566037736,0.025157232704402517,0.0330188679245283,152,0.5094339622641509,0.25157232704402516,0.2389937106918239
1185,55025,15,Oregon,13,0,0,0,0,2,15,1.0,0.8666666666666667,0.0,0.0,0.13333333333333333,15,0.0,0.0,1.0
1186,55025,537,Oregon,506,3,8,273,167,20,537,1.0,0.9422718808193669,0.00558659217877095,0.0148975791433892,0.037243947858473,97,0.5083798882681564,0.31098696461824954,0.18063314711359404
1187,55025,479,Oregon,447,12,6,215,132,14,479,1.0,0.9331941544885177,0.025052192066805846,0.012526096033402923,0.029227557411273485,132,0.4488517745302714,0.2755741127348643,0.2755741127348643
1188,55025,719,Oregon,696,3,7,329,202,13,719,1.0,0.9680111265646731,0.004172461752433936,0.009735744089012517,0.01808066759388039,188,0.4575799721835883,0.2809457579972184,0.2614742698191933
1189,55025,707,Oregon,683,1,12,392,242,11,707,1.0,0.9660537482319661,0.0014144271570014145,0.016973125884016973,0.015558698727015558,73,0.5544554455445545,0.3422913719943423,0.10325318246110325
1190,55025,584,Perry,556,6,11,294,164,11,584,1.0,0.952054794520548,0.010273972602739725,0.018835616438356163,0.018835616438356163,126,0.5034246575342466,0.2808219178082192,0.21575342465753425
1191,55025,765,Pleasant Springs,714,3,5,335,246,43,765,1.0,0.9333333333333333,0.00392156862745098,0.006535947712418301,0.05620915032679739,184,0.43790849673202614,0.3215686274509804,0.24052287581699347
1192,55025,878,Pleasant Springs,833,3,13,348,256,29,878,1.0,0.94874715261959,0.003416856492027335,0.014806378132118452,0.03302961275626424,274,0.39635535307517084,0.29157175398633256,0.3120728929384966
1193,55025,404,Pleasant Springs,395,0,5,189,138,4,404,1.0,0.9777227722772277,0.0,0.012376237623762377,0.009900990099009901,77,0.46782178217821785,0.3415841584158416,0.1905940594059406
1194,55025,549,Pleasant Springs,504,6,7,227,167,32,549,1.0,0.9180327868852459,0.01092896174863388,0.012750455373406194,0.058287795992714025,155,0.4134790528233151,0.30418943533697634,0.28233151183970856
1195,55025,606,Primrose,572,2,17,284,148,15,606,1.0,0.9438943894389439,0.0033003300330033004,0.028052805280528052,0.024752475247524754,174,0.46864686468646866,0.24422442244224424,0.2871287128712871
1196,55025,151,Rockdale,141,2,4,75,35,4,151,1.0,0.9337748344370861,0.013245033112582781,0.026490066225165563,0.026490066225165563,41,0.4966887417218543,0.23178807947019867,0.271523178807947
1197,55025,836,Roxbury,814,1,7,278,232,14,836,1.0,0.9736842105263158,0.0011961722488038277,0.008373205741626795,0.01674641148325359,326,0.33253588516746413,0.27751196172248804,0.38995215311004783
1198,55025,652,Roxbury,609,3,19,240,201,21,652,1.0,0.9340490797546013,0.004601226993865031,0.029141104294478526,0.032208588957055216,211,0.36809815950920244,0.30828220858895705,0.3236196319018405
1199,55025,837,Rutland,805,1,19,363,214,12,837,1.0,0.961768219832736,0.0011947431302270011,0.022700119474313024,0.014336917562724014,260,0.4336917562724014,0.25567502986857826,0.3106332138590203
1200,55025,770,Rutland,710,8,12,362,212,40,770,1.0,0.922077922077922,0.01038961038961039,0.015584415584415584,0.05194805194805195,196,0.4701298701298701,0.2753246753246753,0.2545454545454545
1201,55025,755,Shorewood Hills,576,23,35,617,73,121,755,1.0,0.7629139072847683,0.030463576158940398,0.046357615894039736,0.16026490066225166,65,0.8172185430463577,0.09668874172185431,0.08609271523178808
1202,55025,943,Shorewood Hills,747,20,44,657,76,132,943,1.0,0.792152704135737,0.021208907741251327,0.04665959703075292,0.13997879109225875,210,0.6967126193001061,0.08059384941675504,0.22269353128313893
1203,55025,840,Springdale,800,3,12,371,255,25,840,1.0,0.9523809523809523,0.0035714285714285713,0.014285714285714285,0.02976190476190476,214,0.44166666666666665,0.30357142857142855,0.25476190476190474
1204,55025,764,Springdale,719,6,11,343,235,28,764,1.0,0.9410994764397905,0.007853403141361256,0.014397905759162303,0.03664921465968586,186,0.4489528795811518,0.3075916230366492,0.24345549738219896
1205,55025,778,Springfield,698,4,57,286,266,19,778,1.0,0.897172236503856,0.005141388174807198,0.07326478149100257,0.02442159383033419,226,0.3676092544987147,0.34190231362467866,0.29048843187660667
1206,55025,678,Springfield,653,2,10,256,237,13,678,1.0,0.9631268436578171,0.0029498525073746312,0.014749262536873156,0.019174041297935103,185,0.3775811209439528,0.3495575221238938,0.2728613569321534
1207,55025,795,Springfield,732,4,33,261,242,26,795,1.0,0.9207547169811321,0.005031446540880503,0.04150943396226415,0.03270440251572327,292,0.3283018867924528,0.30440251572327043,0.3672955974842767
1208,55025,1322,Stoughton,1219,14,41,571,266,48,1322,1.0,0.9220877458396369,0.01059001512859304,0.031013615733736764,0.036308623298033284,485,0.4319213313161876,0.20121028744326777,0.3668683812405446
1209,55025,1224,Stoughton,1137,13,31,573,268,43,1224,1.0,0.928921568627451,0.010620915032679739,0.025326797385620915,0.035130718954248366,383,0.4681372549019608,0.21895424836601307,0.31290849673202614
1210,55025,1264,Stoughton,1154,41,21,523,215,48,1264,1.0,0.9129746835443038,0.03243670886075949,0.01661392405063291,0.0379746835443038,526,0.4137658227848101,0.17009493670886075,0.4161392405063291
1211,55025,1262,Stoughton,1138,32,38,526,215,54,1262,1.0,0.901743264659271,0.025356576862123614,0.030110935023771792,0.042789223454833596,521,0.41679873217115687,0.17036450079239301,0.41283676703645006
1212,55025,1345,Stoughton,1247,15,31,567,219,52,1345,1.0,0.9271375464684015,0.011152416356877323,0.023048327137546468,0.038661710037174724,559,0.42156133828996284,0.16282527881040892,0.41561338289962824
1213,55025,1235,Stoughton,1062,44,61,646,247,68,1235,1.0,0.8599190283400809,0.03562753036437247,0.04939271255060729,0.05506072874493927,342,0.5230769230769231,0.2,0.27692307692307694
1214,55025,1344,Stoughton,1214,33,53,566,295,44,1344,1.0,0.9032738095238095,0.024553571428571428,0.03943452380952381,0.03273809523809524,483,0.4211309523809524,0.21949404761904762,0.359375
1215,55025,1134,Stoughton,1081,9,12,553,288,32,1134,1.0,0.95326278659612,0.007936507936507936,0.010582010582010581,0.02821869488536155,293,0.4876543209876543,0.25396825396825395,0.2583774250440917
1216,55025,52,Stoughton,44,1,5,0,0,2,52,1.0,0.8461538461538461,0.019230769230769232,0.09615384615384616,0.038461538461538464,52,0.0,0.0,1.0
1222,55025,12,Stoughton,0,0,0,7,5,12,12,6.0,0.0,0.0,0.0,1.0,0,0.5833333333333334,0.4166666666666667,0.0
1223,55025,926,Sun Prairie,776,42,51,438,196,57,926,1.0,0.838012958963283,0.04535637149028078,0.0550755939524838,0.061555075593952485,292,0.47300215982721383,0.21166306695464362,0.31533477321814257
1224,55025,1292,Sun Prairie,1125,51,39,658,295,77,1292,1.0,0.8707430340557275,0.039473684210526314,0.03018575851393189,0.05959752321981424,339,0.5092879256965944,0.228328173374613,0.26238390092879255
1225,55025,1690,Sun Prairie,1334,118,111,463,206,127,1690,1.0,0.7893491124260354,0.06982248520710059,0.06568047337278106,0.07514792899408285,1021,0.2739644970414201,0.12189349112426036,0.6041420118343195
1226,55025,1245,Sun Prairie,977,145,65,463,207,58,1245,1.0,0.7847389558232932,0.11646586345381527,0.05220883534136546,0.046586345381526104,575,0.3718875502008032,0.16626506024096385,0.46184738955823296
1227,55025,1193,Sun Prairie,1012,48,69,549,245,64,1193,1.0,0.8482816429170159,0.040234702430846606,0.057837384744341996,0.053646269907795474,399,0.46018440905280805,0.20536462699077954,0.3344509639564124
1228,55025,1415,Sun Prairie,1158,71,88,561,285,98,1415,1.0,0.818374558303887,0.05017667844522968,0.06219081272084806,0.06925795053003533,569,0.39646643109540636,0.20141342756183744,0.4021201413427562
1229,55025,1428,Sun Prairie,1161,68,46,577,293,153,1428,1.0,0.8130252100840336,0.047619047619047616,0.03221288515406162,0.10714285714285714,558,0.40406162464985995,0.20518207282913165,0.3907563025210084
1230,55025,1555,Sun Prairie,1118,267,81,627,319,89,1555,1.0,0.7189710610932476,0.17170418006430868,0.05209003215434083,0.057234726688102894,609,0.4032154340836013,0.20514469453376205,0.3916398713826367
1231,55025,1574,Sun Prairie,1369,36,47,611,311,122,1574,1.0,0.8697585768742059,0.022871664548919948,0.02986022871664549,0.07750952986022872,652,0.38818297331639134,0.19758576874205844,0.4142312579415502
1232,55025,1439,Sun Prairie,794,341,166,675,250,138,1439,1.0,0.551772063933287,0.23697011813759555,0.11535788742182071,0.09589993050729674,514,0.46907574704656013,0.17373175816539263,0.35719249478804727
1233,55025,1339,Sun Prairie,998,194,65,497,183,82,1339,1.0,0.7453323375653472,0.14488424197162061,0.04854368932038835,0.061239731142643763,659,0.37117251680358476,0.13666915608663183,0.4921583271097834
1234,55025,1326,Sun Prairie,1125,38,69,555,205,94,1326,1.0,0.8484162895927602,0.02865761689291101,0.05203619909502263,0.07088989441930618,566,0.41855203619909503,0.1546003016591252,0.42684766214177977
1235,55025,2703,Sun Prairie,2101,137,131,646,239,334,2703,1.0,0.7772844987051424,0.05068442471328154,0.04846466888642249,0.12356640769515354,1818,0.2389937106918239,0.08842027376988532,0.6725860155382908
1236,55025,970,Sun Prairie,597,96,74,299,111,203,970,1.0,0.6154639175257732,0.09896907216494845,0.07628865979381444,0.20927835051546392,560,0.3082474226804124,0.11443298969072165,0.5773195876288659
1237,55025,1444,Sun Prairie,1058,49,60,378,232,277,1444,1.0,0.7326869806094183,0.03393351800554017,0.04155124653739612,0.19182825484764543,834,0.26177285318559557,0.16066481994459833,0.5775623268698061
1238,55025,1107,Sun Prairie,882,23,67,467,286,135,1107,1.0,0.7967479674796748,0.02077687443541102,0.06052393857271906,0.12195121951219512,354,0.4218608852755194,0.25835591689250226,0.31978319783197834
1239,55025,1300,Sun Prairie,1131,30,28,557,342,111,1300,1.0,0.87,0.023076923076923078,0.021538461538461538,0.08538461538461538,401,0.42846153846153845,0.2630769230769231,0.30846153846153845
1240,55025,1018,Sun Prairie,764,61,32,356,218,161,1018,1.0,0.75049115913556,0.05992141453831041,0.03143418467583497,0.1581532416502947,444,0.34970530451866405,0.21414538310412573,0.4361493123772102
1241,55025,1313,Sun Prairie,1007,42,54,604,371,210,1313,1.0,0.766945925361767,0.03198781416603199,0.04112718964204113,0.15993907083015993,338,0.46001523229246,0.28255902513328257,0.25742574257425743
1244,55025,325,Sun Prairie,265,37,19,0,0,4,325,1.0,0.8153846153846154,0.11384615384615385,0.05846153846153846,0.012307692307692308,325,0.0,0.0,1.0
1246,55025,53,Sun Prairie,14,2,23,30,21,14,53,1.3783783783783783,0.2641509433962264,0.03773584905660377,0.4339622641509434,0.2641509433962264,2,0.5660377358490566,0.39622641509433965,0.03773584905660377
1250,55025,681,Sun Prairie,611,14,26,291,214,30,681,1.0,0.8972099853157122,0.020558002936857563,0.0381791483113069,0.04405286343612335,176,0.42731277533039647,0.3142437591776799,0.25844346549192365
1251,55025,529,Sun Prairie,469,4,35,190,139,21,529,1.0,0.8865784499054821,0.007561436672967864,0.0661625708884688,0.03969754253308128,200,0.3591682419659735,0.2627599243856333,0.3780718336483932
1252,55025,646,Sun Prairie,560,8,25,215,158,53,646,1.0,0.8668730650154799,0.01238390092879257,0.03869969040247678,0.08204334365325078,273,0.3328173374613003,0.24458204334365324,0.42260061919504643
1253,55025,710,Vermont,677,5,9,378,179,19,710,1.0,0.9535211267605633,0.007042253521126761,0.01267605633802817,0.02676056338028169,153,0.532394366197183,0.252112676056338,0.21549295774647886
1254,55025,880,Verona,770,22,32,585,292,56,880,1.004581901489118,0.875,0.025,0.03636363636363636,0.06363636363636363,3,0.6647727272727273,0.33181818181818185,0.003409090909090909
1255,55025,1283,Verona,1099,33,54,646,265,97,1283,1.0,0.8565861262665627,0.025720966484801246,0.042088854247856584,0.07560405300077942,372,0.5035074045206547,0.20654715510522215,0.2899454403741232
1256,55025,592,Verona,535,7,10,297,122,40,592,1.0,0.9037162162162162,0.011824324324324325,0.016891891891891893,0.06756756756756757,173,0.5016891891891891,0.20608108108108109,0.2922297297297297
1257,55025,893,Verona,790,16,38,494,203,49,893,1.0,0.8846584546472565,0.01791713325867861,0.0425531914893617,0.054871220604703244,196,0.5531914893617021,0.22732362821948487,0.21948488241881298
1258,55025,572,Verona,510,2,23,229,111,37,572,1.0,0.8916083916083916,0.0034965034965034965,0.04020979020979021,0.06468531468531469,232,0.40034965034965037,0.19405594405594406,0.40559440559440557
1259,55025,1748,Verona,1514,42,84,798,332,108,1748,1.0,0.8661327231121282,0.02402745995423341,0.04805491990846682,0.06178489702517163,618,0.45652173913043476,0.18993135011441648,0.35354691075514877
1260,55025,1463,Verona,1275,29,66,683,283,93,1463,1.0,0.8714969241285031,0.019822282980177717,0.045112781954887216,0.063568010936432,497,0.46684894053315107,0.19343814080656185,0.3397129186602871
1261,55025,1187,Verona,1076,18,34,789,328,59,1187,1.0,0.9064869418702611,0.015164279696714406,0.02864363942712721,0.04970513900589722,70,0.6647009267059815,0.2763268744734625,0.05897219882055602
1262,55025,1594,Verona,1356,28,76,564,234,134,1594,1.0,0.8506900878293601,0.01756587202007528,0.04767879548306148,0.08406524466750313,796,0.35382685069008785,0.1468005018820577,0.4993726474278545
1263,55025,510,Verona,477,8,6,200,135,19,510,1.0,0.9352941176470588,0.01568627450980392,0.011764705882352941,0.03725490196078431,175,0.39215686274509803,0.2647058823529412,0.3431372549019608
1264,55025,467,Verona,408,13,17,235,147,29,467,1.0,0.8736616702355461,0.027837259100642397,0.03640256959314775,0.06209850107066381,85,0.5032119914346895,0.3147751605995717,0.18201284796573874
1265,55025,569,Verona,528,2,15,248,155,24,569,1.0,0.9279437609841827,0.0035149384885764497,0.026362038664323375,0.0421792618629174,166,0.4358523725834798,0.27240773286467485,0.29173989455184535
1267,55025,821,Vienna,740,0,56,260,270,25,821,1.0,0.9013398294762485,0.0,0.0682095006090134,0.030450669914738125,291,0.3166869671132765,0.32886723507917176,0.35444579780755175
1268,55025,425,Vienna,398,2,18,135,139,7,425,1.0,0.9364705882352942,0.004705882352941176,0.042352941176470586,0.01647058823529412,151,0.3176470588235294,0.3270588235294118,0.3552941176470588
1269,55025,1193,Waunakee,1082,16,35,466,316,60,1193,1.0,0.9069572506286673,0.013411567476948869,0.02933780385582565,0.050293378038558254,411,0.3906119027661358,0.26487845766974016,0.34450963956412406
1270,55025,1083,Waunakee,1028,7,18,519,352,30,1083,1.0,0.9492151431209603,0.006463527239150508,0.01662049861495845,0.027700831024930747,212,0.4792243767313019,0.3250230840258541,0.19575253924284394
1271,55025,1014,Waunakee,892,16,29,263,179,77,1014,1.0,0.8796844181459567,0.015779092702169626,0.028599605522682446,0.07593688362919132,572,0.2593688362919132,0.1765285996055227,0.5641025641025641
1272,55025,1042,Waunakee,948,19,47,481,326,28,1042,1.0,0.9097888675623801,0.018234165067178502,0.045105566218809984,0.026871401151631478,235,0.4616122840690979,0.31285988483685223,0.2255278310940499
1273,55025,923,Waunakee,867,16,19,443,300,21,923,1.0,0.9393282773564464,0.01733477789815818,0.020585048754062838,0.02275189599133261,180,0.4799566630552546,0.3250270855904659,0.19501625135427952
1274,55025,989,Waunakee,887,12,55,504,347,35,989,1.0,0.8968655207280081,0.012133468149646108,0.055611729019211326,0.03538928210313448,138,0.5096056622851365,0.35085945399393326,0.13953488372093023
1275,55025,824,Waunakee,762,7,29,477,328,26,824,1.0,0.9247572815533981,0.00849514563106796,0.03519417475728155,0.03155339805825243,19,0.5788834951456311,0.39805825242718446,0.023058252427184466
1276,55025,483,Waunakee,416,18,35,252,174,14,483,1.0,0.8612836438923396,0.037267080745341616,0.07246376811594203,0.028985507246376812,57,0.5217391304347826,0.36024844720496896,0.11801242236024845
1277,55025,950,Waunakee,833,19,25,418,288,73,950,1.0,0.8768421052631579,0.02,0.02631578947368421,0.07684210526315789,244,0.44,0.3031578947368421,0.25684210526315787
1278,55025,2052,Waunakee,1816,31,38,533,367,167,2052,1.0,0.884990253411306,0.015107212475633527,0.018518518518518517,0.0813840155945419,1152,0.2597465886939571,0.17884990253411306,0.5614035087719298
1279,55025,7,Waunakee,5,2,0,0,0,0,7,1.0,0.7142857142857143,0.2857142857142857,0.0,0.0,7,0.0,0.0,1.0
1280,55025,11,Waunakee,5,0,1,0,0,5,11,1.0,0.45454545454545453,0.0,0.09090909090909091,0.45454545454545453,11,0.0,0.0,1.0
1281,55025,565,Westport,534,3,6,285,197,22,565,1.0,0.9451327433628318,0.005309734513274336,0.010619469026548672,0.03893805309734513,83,0.504424778761062,0.3486725663716814,0.14690265486725665
1282,55025,793,Westport,723,5,31,382,264,34,793,1.0,0.9117276166456494,0.006305170239596469,0.03909205548549811,0.04287515762925599,147,0.4817150063051702,0.3329129886506936,0.1853720050441362
1283,55025,656,Westport,591,10,18,268,183,37,656,1.0,0.9009146341463414,0.01524390243902439,0.027439024390243903,0.056402439024390245,205,0.40853658536585363,0.27896341463414637,0.3125
1284,55025,487,Westport,452,1,3,224,156,31,487,1.0,0.9281314168377823,0.002053388090349076,0.006160164271047228,0.06365503080082136,107,0.459958932238193,0.3203285420944558,0.21971252566735114
1285,55025,975,Westport,915,16,19,371,257,25,975,1.0,0.9384615384615385,0.01641025641025641,0.019487179487179488,0.02564102564102564,347,0.38051282051282054,0.2635897435897436,0.3558974358974359
1286,55025,408,Windsor,395,1,4,158,108,8,408,1.0,0.9681372549019608,0.0024509803921568627,0.00980392156862745,0.0196078431372549,142,0.3872549019607843,0.2647058823529412,0.3480392156862745
1287,55025,195,Windsor,149,6,15,60,42,25,195,1.0,0.764102564102564,0.03076923076923077,0.07692307692307693,0.1282051282051282,93,0.3076923076923077,0.2153846153846154,0.47692307692307695
1288,55025,545,Windsor,479,7,25,191,179,34,545,1.0,0.8788990825688073,0.012844036697247707,0.045871559633027525,0.062385321100917435,175,0.3504587155963303,0.3284403669724771,0.3211009174311927
1289,55025,568,Windsor,535,1,12,246,231,20,568,1.0,0.9419014084507042,0.0017605633802816902,0.02112676056338028,0.035211267605633804,91,0.43309859154929575,0.40669014084507044,0.1602112676056338
