,COUNTYFP,VAP,NAME,WVAP,BVAP,HVAP,GOV18P_EVE,GOV18P_MIT,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18PNone,GOV18P_EVE_pct,GOV18P_MIT_pct,GOV18PNone_pct
2070,55045,224,Exeter,203,0,8,19,3,13,224,1.0,0.90625,0.0,0.03571428571428571,0.05803571428571429,202,0.08482142857142858,0.013392857142857142,0.9017857142857143
2071,55045,551,Jefferson,537,0,6,13,5,8,551,1.0,0.9745916515426497,0.0,0.010889292196007259,0.014519056261343012,533,0.023593466424682397,0.009074410163339383,0.9673321234119783
2072,55045,341,Jefferson,326,1,4,9,3,10,341,1.0,0.9560117302052786,0.002932551319648094,0.011730205278592375,0.02932551319648094,329,0.026392961876832845,0.008797653958944282,0.9648093841642229
2073,55045,462,Jordan,436,2,18,28,10,6,462,1.0,0.9437229437229437,0.004329004329004329,0.03896103896103896,0.012987012987012988,424,0.06060606060606061,0.021645021645021644,0.9177489177489178
2074,55045,910,Monroe,826,5,56,44,9,23,910,1.0,0.9076923076923077,0.005494505494505495,0.06153846153846154,0.025274725274725275,857,0.04835164835164835,0.00989010989010989,0.9417582417582417
2075,55045,957,Monroe,877,5,38,41,8,37,957,1.0,0.9164054336468129,0.00522466039707419,0.03970741901776385,0.038662486938349006,908,0.042842215256008356,0.008359456635318705,0.9487983281086729
2076,55045,997,Monroe,946,6,20,41,8,25,997,1.0,0.9488465396188566,0.006018054162487462,0.020060180541624874,0.025075225677031094,948,0.041123370110330994,0.00802407221664995,0.950852557673019
2077,55045,936,Monroe,833,4,58,37,7,41,936,1.0,0.8899572649572649,0.004273504273504274,0.06196581196581197,0.0438034188034188,892,0.03952991452991453,0.007478632478632479,0.9529914529914529
2078,55045,916,Monroe,855,4,38,41,8,19,916,1.0,0.9334061135371179,0.004366812227074236,0.04148471615720524,0.02074235807860262,867,0.04475982532751092,0.008733624454148471,0.9465065502183406
2079,55045,818,Monroe,710,2,83,39,8,23,818,1.0,0.8679706601466992,0.0024449877750611247,0.10146699266503667,0.028117359413202935,771,0.04767726161369193,0.009779951100244499,0.9425427872860636
2080,55045,897,Monroe,788,18,64,39,8,27,897,1.0,0.8784838350055741,0.020066889632107024,0.0713489409141583,0.030100334448160536,850,0.043478260869565216,0.008918617614269788,0.947603121516165
2081,55045,1056,Monroe,974,6,55,42,8,21,1056,1.0,0.9223484848484849,0.005681818181818182,0.052083333333333336,0.019886363636363636,1006,0.03977272727272727,0.007575757575757576,0.9526515151515151
2082,55045,911,Monroe,809,17,59,41,8,26,911,1.0,0.8880351262349067,0.018660812294182216,0.06476399560922064,0.02854006586169045,862,0.04500548847420417,0.008781558726673985,0.9462129527991219
2084,55045,537,Monroe,515,1,7,22,8,14,537,1.0,0.9590316573556797,0.00186219739292365,0.01303538175046555,0.0260707635009311,507,0.040968342644320296,0.0148975791433892,0.9441340782122905
2085,55045,477,Monroe,459,5,1,20,7,12,477,1.0,0.9622641509433962,0.010482180293501049,0.0020964360587002098,0.025157232704402517,450,0.041928721174004195,0.014675052410901468,0.9433962264150944
2086,55045,450,Monticello,415,5,8,26,7,22,450,1.0,0.9222222222222223,0.011111111111111112,0.017777777777777778,0.04888888888888889,417,0.057777777777777775,0.015555555555555555,0.9266666666666666
2087,55045,495,Monticello,451,2,21,28,7,21,495,1.0,0.9111111111111111,0.00404040404040404,0.04242424242424243,0.04242424242424243,460,0.05656565656565657,0.014141414141414142,0.9292929292929293
2088,55045,235,Mount Pleasant,221,0,4,18,6,10,235,1.0,0.9404255319148936,0.0,0.01702127659574468,0.0425531914893617,211,0.07659574468085106,0.02553191489361702,0.8978723404255319
2089,55045,135,Mount Pleasant,126,3,3,9,0,3,135,1.0,0.9333333333333333,0.022222222222222223,0.022222222222222223,0.022222222222222223,126,0.06666666666666667,0.0,0.9333333333333333
2090,55045,144,Mount Pleasant,138,2,1,9,0,3,144,1.0,0.9583333333333334,0.013888888888888888,0.006944444444444444,0.020833333333333332,135,0.0625,0.0,0.9375
2091,55045,609,New Glarus,587,2,12,63,13,8,609,1.0,0.9638752052545156,0.003284072249589491,0.019704433497536946,0.013136288998357963,533,0.10344827586206896,0.021346469622331693,0.8752052545155994
2092,55045,212,New Glarus,179,2,11,21,4,20,212,1.0,0.8443396226415094,0.009433962264150943,0.05188679245283019,0.09433962264150944,187,0.09905660377358491,0.018867924528301886,0.8820754716981132
2093,55045,486,New Glarus,460,1,12,48,10,13,486,1.0,0.9465020576131687,0.00205761316872428,0.024691358024691357,0.026748971193415638,428,0.09876543209876543,0.0205761316872428,0.8806584362139918
2094,55045,396,New Glarus,375,2,9,30,6,10,396,1.0,0.946969696969697,0.005050505050505051,0.022727272727272728,0.025252525252525252,360,0.07575757575757576,0.015151515151515152,0.9090909090909091
2095,55045,754,New Glarus,735,0,5,59,10,14,754,1.0,0.9748010610079576,0.0,0.006631299734748011,0.01856763925729443,685,0.07824933687002653,0.013262599469496022,0.9084880636604774
2096,55045,314,New Glarus,285,2,5,21,3,22,314,1.0,0.9076433121019108,0.006369426751592357,0.01592356687898089,0.07006369426751592,290,0.06687898089171974,0.009554140127388535,0.9235668789808917
2097,55045,731,Spring Grove,674,1,22,17,7,34,731,1.0,0.9220246238030095,0.0013679890560875513,0.030095759233926128,0.046511627906976744,707,0.023255813953488372,0.009575923392612859,0.9671682626538988
2098,55045,396,Sylvester,384,1,8,16,2,3,396,1.0,0.9696969696969697,0.0025252525252525255,0.020202020202020204,0.007575757575757576,378,0.04040404040404041,0.005050505050505051,0.9545454545454546
2099,55045,394,Sylvester,380,0,4,14,2,10,394,1.0,0.9644670050761421,0.0,0.01015228426395939,0.025380710659898477,378,0.03553299492385787,0.005076142131979695,0.9593908629441624
2100,55045,659,Washington,631,1,18,43,10,9,659,1.0,0.9575113808801214,0.0015174506828528073,0.027314112291350532,0.013657056145675266,606,0.06525037936267071,0.015174506828528073,0.9195751138088012
2101,55045,741,York,700,7,13,52,17,21,741,1.0,0.9446693657219973,0.009446693657219974,0.017543859649122806,0.02834008097165992,672,0.07017543859649122,0.022941970310391364,0.9068825910931174
2102,55047,824,Berlin,735,4,56,18,2,29,824,1.0,0.8919902912621359,0.0048543689320388345,0.06796116504854369,0.03519417475728155,804,0.021844660194174758,0.0024271844660194173,0.9757281553398058
2103,55047,655,Berlin,589,8,34,15,2,24,655,1.0,0.899236641221374,0.012213740458015267,0.051908396946564885,0.0366412213740458,638,0.022900763358778626,0.0030534351145038168,0.9740458015267176
2104,55047,605,Berlin,461,9,96,15,2,39,605,1.0,0.7619834710743801,0.01487603305785124,0.15867768595041323,0.06446280991735537,588,0.024793388429752067,0.003305785123966942,0.971900826446281
2105,55047,685,Berlin,607,3,52,16,2,23,685,1.0,0.8861313868613139,0.004379562043795621,0.07591240875912408,0.033576642335766425,667,0.02335766423357664,0.00291970802919708,0.9737226277372263
2106,55047,646,Berlin,576,4,44,15,2,22,646,1.0,0.891640866873065,0.006191950464396285,0.06811145510835913,0.034055727554179564,629,0.02321981424148607,0.0030959752321981426,0.9736842105263158
2107,55047,723,Berlin,630,8,56,17,2,29,723,1.0,0.8713692946058091,0.011065006915629323,0.07745504840940526,0.040110650069156296,704,0.02351313969571231,0.0027662517289073307,0.9737206085753803
2108,55047,656,Berlin,608,1,17,27,3,30,656,1.0,0.926829268292683,0.001524390243902439,0.025914634146341462,0.04573170731707317,626,0.041158536585365856,0.004573170731707317,0.9542682926829268
2109,55047,124,Berlin,121,0,2,4,0,1,124,1.0,0.9758064516129032,0.0,0.016129032258064516,0.008064516129032258,120,0.03225806451612903,0.0,0.967741935483871
2110,55047,84,Berlin,84,0,0,3,0,0,84,1.0,1.0,0.0,0.0,0.0,81,0.03571428571428571,0.0,0.9642857142857143
2111,55047,793,Brooklyn,757,3,18,41,9,15,793,1.0,0.9546027742749055,0.0037831021437578815,0.02269861286254729,0.018915510718789406,743,0.05170239596469105,0.011349306431273645,0.9369482976040353
2112,55047,106,Brooklyn,97,0,2,5,1,7,106,1.0,0.9150943396226415,0.0,0.018867924528301886,0.0660377358490566,100,0.04716981132075472,0.009433962264150943,0.9433962264150944
2113,55047,639,Brooklyn,615,2,1,31,7,21,639,1.0,0.9624413145539906,0.003129890453834116,0.001564945226917058,0.03286384976525822,601,0.048513302034428794,0.010954616588419406,0.9405320813771518
2114,55047,355,Green Lake,318,2,19,13,2,16,355,1.0,0.895774647887324,0.005633802816901409,0.05352112676056338,0.04507042253521127,340,0.036619718309859155,0.005633802816901409,0.9577464788732394
2115,55047,270,Green Lake,267,1,1,12,2,1,270,1.0,0.9888888888888889,0.003703703703703704,0.003703703703703704,0.003703703703703704,256,0.044444444444444446,0.007407407407407408,0.9481481481481482
2116,55047,221,Green Lake,208,1,2,11,2,10,221,1.0,0.9411764705882353,0.004524886877828055,0.00904977375565611,0.04524886877828054,208,0.049773755656108594,0.00904977375565611,0.9411764705882353
2117,55047,5,Green Lake,5,0,0,0,0,0,5,1.0,1.0,0.0,0.0,0.0,5,0.0,0.0,1.0
2118,55047,3,Green Lake,3,0,0,0,0,0,3,1.0,1.0,0.0,0.0,0.0,3,0.0,0.0,1.0
2119,55047,987,Green Lake,948,5,17,25,2,17,987,1.0,0.9604863221884499,0.005065856129685917,0.017223910840932118,0.017223910840932118,960,0.025329280648429583,0.002026342451874367,0.9726443768996961
2120,55047,13,Green Lake,10,0,3,0,0,0,13,1.0,0.7692307692307693,0.0,0.23076923076923078,0.0,13,0.0,0.0,1.0
2121,55047,229,Kingston,215,0,7,15,0,7,229,1.0,0.9388646288209607,0.0,0.03056768558951965,0.03056768558951965,214,0.06550218340611354,0.0,0.9344978165938864
2122,55047,484,Kingston,455,0,10,7,1,19,484,1.0,0.9400826446280992,0.0,0.02066115702479339,0.03925619834710744,476,0.014462809917355372,0.002066115702479339,0.9834710743801653
2123,55047,216,Kingston,208,1,6,3,0,1,216,1.0,0.9629629629629629,0.004629629629629629,0.027777777777777776,0.004629629629629629,213,0.013888888888888888,0.0,0.9861111111111112
2124,55047,392,Mackford,372,0,16,11,1,4,392,1.0,0.9489795918367347,0.0,0.04081632653061224,0.01020408163265306,380,0.02806122448979592,0.002551020408163265,0.9693877551020408
2125,55047,715,Manchester,695,2,17,14,1,1,715,1.0,0.972027972027972,0.002797202797202797,0.023776223776223775,0.0013986013986013986,700,0.019580419580419582,0.0013986013986013986,0.9790209790209791
2126,55047,321,Markesan,278,2,28,9,2,13,321,1.0,0.8660436137071651,0.006230529595015576,0.08722741433021806,0.040498442367601244,310,0.028037383177570093,0.006230529595015576,0.9657320872274143
2127,55047,344,Markesan,310,7,14,7,2,13,344,1.0,0.9011627906976745,0.020348837209302327,0.040697674418604654,0.0377906976744186,335,0.020348837209302327,0.005813953488372093,0.9738372093023255
2128,55047,395,Markesan,367,1,21,8,2,6,395,1.0,0.9291139240506329,0.002531645569620253,0.053164556962025315,0.015189873417721518,385,0.020253164556962026,0.005063291139240506,0.9746835443037974
2129,55047,148,Marquette,143,2,1,5,1,2,148,1.0,0.9662162162162162,0.013513513513513514,0.006756756756756757,0.013513513513513514,142,0.033783783783783786,0.006756756756756757,0.9594594594594594
2130,55047,426,Marquette,408,5,6,7,5,7,426,1.0,0.9577464788732394,0.011737089201877934,0.014084507042253521,0.01643192488262911,414,0.01643192488262911,0.011737089201877934,0.971830985915493
2131,55047,162,Princeton,150,0,5,2,0,7,162,1.0,0.9259259259259259,0.0,0.030864197530864196,0.043209876543209874,160,0.012345679012345678,0.0,0.9876543209876543
2132,55047,194,Princeton,180,1,5,4,0,8,194,1.0,0.9278350515463918,0.005154639175257732,0.02577319587628866,0.041237113402061855,190,0.020618556701030927,0.0,0.979381443298969
2133,55047,370,Princeton,348,2,5,6,0,15,370,1.0,0.9405405405405406,0.005405405405405406,0.013513513513513514,0.04054054054054054,364,0.016216216216216217,0.0,0.9837837837837838
2134,55047,302,Princeton,281,5,6,6,0,10,302,1.0,0.9304635761589404,0.016556291390728478,0.019867549668874173,0.033112582781456956,296,0.019867549668874173,0.0,0.9801324503311258
2135,55047,760,Princeton,738,3,8,31,5,11,760,1.0,0.9710526315789474,0.003947368421052632,0.010526315789473684,0.014473684210526316,724,0.04078947368421053,0.006578947368421052,0.9526315789473684
2136,55047,46,Princeton,41,1,1,2,0,3,46,1.0,0.8913043478260869,0.021739130434782608,0.021739130434782608,0.06521739130434782,44,0.043478260869565216,0.0,0.9565217391304348
2137,55047,370,Princeton,355,8,6,16,2,1,370,1.0,0.9594594594594594,0.021621621621621623,0.016216216216216217,0.002702702702702703,352,0.043243243243243246,0.005405405405405406,0.9513513513513514
2138,55047,105,Princeton,98,0,3,5,0,4,105,1.0,0.9333333333333333,0.0,0.02857142857142857,0.0380952380952381,100,0.047619047619047616,0.0,0.9523809523809523
2139,55047,150,St. Marie,148,0,0,5,1,2,150,1.0,0.9866666666666667,0.0,0.0,0.013333333333333334,144,0.03333333333333333,0.006666666666666667,0.96
2140,55047,157,St. Marie,151,0,0,4,0,6,157,1.0,0.9617834394904459,0.0,0.0,0.03821656050955414,153,0.025477707006369428,0.0,0.9745222929936306
2141,55047,333,Seneca,327,1,1,11,0,4,333,1.0,0.9819819819819819,0.003003003003003003,0.003003003003003003,0.012012012012012012,322,0.03303303303303303,0.0,0.9669669669669669
2142,55049,632,Arena,590,5,15,35,6,22,632,1.0,0.9335443037974683,0.007911392405063292,0.023734177215189875,0.03481012658227848,591,0.055379746835443035,0.00949367088607595,0.935126582278481
2143,55049,246,Arena,226,0,8,17,3,12,246,1.0,0.9186991869918699,0.0,0.032520325203252036,0.04878048780487805,226,0.06910569105691057,0.012195121951219513,0.9186991869918699
2144,55049,956,Arena,922,2,10,71,14,22,956,1.0,0.9644351464435147,0.0020920502092050207,0.010460251046025104,0.02301255230125523,871,0.07426778242677824,0.014644351464435146,0.9110878661087866
2145,55049,438,Avoca,418,1,4,14,6,15,438,1.0,0.954337899543379,0.00228310502283105,0.0091324200913242,0.03424657534246575,418,0.0319634703196347,0.0136986301369863,0.954337899543379
2146,55049,857,Barneveld,821,6,12,39,14,18,857,1.0,0.9579929988331388,0.007001166861143524,0.014002333722287048,0.021003500583430573,804,0.045507584597432905,0.01633605600933489,0.9381563593932322
2147,55049,92,Barneveld,91,0,0,4,1,1,92,1.0,0.9891304347826086,0.0,0.0,0.010869565217391304,87,0.043478260869565216,0.010869565217391304,0.9456521739130435
2148,55049,142,Blanchardville,137,0,1,9,3,4,142,1.0,0.9647887323943662,0.0,0.007042253521126761,0.028169014084507043,130,0.06338028169014084,0.02112676056338028,0.9154929577464789
2149,55049,85,Brigham,77,0,1,6,0,7,85,1.0,0.9058823529411765,0.0,0.011764705882352941,0.08235294117647059,79,0.07058823529411765,0.0,0.9294117647058824
2150,55049,738,Brigham,703,1,14,61,6,20,738,1.0,0.9525745257452575,0.0013550135501355014,0.018970189701897018,0.02710027100271003,671,0.08265582655826559,0.008130081300813009,0.9092140921409214
2151,55049,242,Clyde,227,0,5,20,5,10,242,1.0,0.9380165289256198,0.0,0.02066115702479339,0.04132231404958678,217,0.08264462809917356,0.02066115702479339,0.8966942148760331
2152,55049,366,Cobb,349,1,8,31,5,8,366,1.0,0.953551912568306,0.00273224043715847,0.02185792349726776,0.02185792349726776,330,0.08469945355191257,0.01366120218579235,0.9016393442622951
2153,55049,408,Dodgeville,389,1,3,23,6,15,408,1.0,0.9534313725490197,0.0024509803921568627,0.007352941176470588,0.03676470588235294,379,0.056372549019607844,0.014705882352941176,0.928921568627451
2154,55049,456,Dodgeville,418,4,5,25,7,29,456,1.0,0.9166666666666666,0.008771929824561403,0.010964912280701754,0.06359649122807018,424,0.05482456140350877,0.015350877192982455,0.9298245614035088
2155,55049,462,Dodgeville,419,14,5,25,7,24,462,1.0,0.9069264069264069,0.030303030303030304,0.010822510822510822,0.05194805194805195,430,0.05411255411255411,0.015151515151515152,0.9307359307359307
2156,55049,518,Dodgeville,495,3,9,25,7,11,518,1.0,0.9555984555984556,0.005791505791505791,0.017374517374517374,0.021235521235521235,486,0.04826254826254826,0.013513513513513514,0.9382239382239382
2157,55049,375,Dodgeville,357,0,8,26,7,10,375,1.0,0.952,0.0,0.021333333333333333,0.02666666666666667,342,0.06933333333333333,0.018666666666666668,0.912
2158,55049,475,Dodgeville,437,9,7,26,7,22,475,1.0,0.92,0.018947368421052633,0.014736842105263158,0.04631578947368421,442,0.05473684210526316,0.014736842105263158,0.9305263157894736
2159,55049,475,Dodgeville,429,3,15,25,7,28,475,1.0,0.9031578947368422,0.00631578947368421,0.031578947368421054,0.05894736842105263,443,0.05263157894736842,0.014736842105263158,0.9326315789473684
2160,55049,528,Dodgeville,496,4,6,25,7,22,528,1.0,0.9393939393939394,0.007575757575757576,0.011363636363636364,0.041666666666666664,496,0.04734848484848485,0.013257575757575758,0.9393939393939394
2161,55049,139,Dodgeville,124,0,7,8,2,8,139,1.0,0.8920863309352518,0.0,0.050359712230215826,0.05755395683453238,129,0.05755395683453238,0.014388489208633094,0.9280575539568345
2162,55049,5,Dodgeville,4,0,1,0,0,0,5,1.0,0.8,0.0,0.2,0.0,5,0.0,0.0,1.0
2163,55049,513,Dodgeville,482,4,4,39,9,23,513,1.0,0.9395711500974658,0.007797270955165692,0.007797270955165692,0.04483430799220273,465,0.07602339181286549,0.017543859649122806,0.9064327485380117
2164,55049,153,Dodgeville,148,0,3,11,2,2,153,1.0,0.9673202614379085,0.0,0.0196078431372549,0.013071895424836602,140,0.0718954248366013,0.013071895424836602,0.9150326797385621
2165,55049,517,Dodgeville,480,4,10,36,8,23,517,1.0,0.9284332688588007,0.007736943907156673,0.019342359767891684,0.04448742746615087,473,0.06963249516441006,0.015473887814313346,0.9148936170212766
2166,55049,91,Dodgeville,90,0,0,6,1,1,91,1.0,0.989010989010989,0.0,0.0,0.01098901098901099,84,0.06593406593406594,0.01098901098901099,0.9230769230769231
2167,55049,284,Eden,260,0,18,15,7,6,284,1.0,0.9154929577464789,0.0,0.06338028169014084,0.02112676056338028,262,0.0528169014084507,0.02464788732394366,0.9225352112676056
2168,55049,645,Highland,603,10,9,30,12,23,645,1.0,0.9348837209302325,0.015503875968992248,0.013953488372093023,0.03565891472868217,603,0.046511627906976744,0.018604651162790697,0.9348837209302325
2169,55049,196,Highland,187,0,6,8,2,3,196,1.0,0.9540816326530612,0.0,0.030612244897959183,0.015306122448979591,186,0.04081632653061224,0.01020408163265306,0.9489795918367347
2170,55049,368,Highland,360,0,3,14,5,5,368,1.0,0.9782608695652174,0.0,0.008152173913043478,0.01358695652173913,349,0.03804347826086957,0.01358695652173913,0.9483695652173914
2171,55049,222,Hollandale,214,0,3,17,6,5,222,1.0,0.963963963963964,0.0,0.013513513513513514,0.02252252252252252,199,0.07657657657657657,0.02702702702702703,0.8963963963963963
2172,55049,397,Linden,370,9,3,21,9,15,397,1.0,0.9319899244332494,0.022670025188916875,0.007556675062972292,0.037783375314861464,367,0.05289672544080604,0.022670025188916875,0.924433249370277
2173,55049,340,Linden,334,1,4,13,2,1,340,1.0,0.9823529411764705,0.0029411764705882353,0.011764705882352941,0.0029411764705882353,325,0.03823529411764706,0.0058823529411764705,0.9558823529411765
2174,55049,76,Linden,73,0,1,2,0,2,76,1.0,0.9605263157894737,0.0,0.013157894736842105,0.02631578947368421,74,0.02631578947368421,0.0,0.9736842105263158
2175,55049,182,Linden,174,1,4,6,1,3,182,1.0,0.9560439560439561,0.005494505494505495,0.02197802197802198,0.016483516483516484,175,0.03296703296703297,0.005494505494505495,0.9615384615384616
2176,55049,7,Livingston,5,0,2,0,0,0,7,1.0,0.7142857142857143,0.0,0.2857142857142857,0.0,7,0.0,0.0,1.0
2177,55049,383,Mifflin,365,2,7,9,1,9,383,1.0,0.9530026109660574,0.005221932114882507,0.018276762402088774,0.02349869451697128,373,0.02349869451697128,0.0026109660574412533,0.9738903394255874
2178,55049,34,Mifflin,33,0,0,0,0,1,34,1.0,0.9705882352941176,0.0,0.0,0.029411764705882353,34,0.0,0.0,1.0
2179,55049,490,Mineral Point,463,3,14,47,8,10,490,1.0,0.9448979591836735,0.006122448979591836,0.02857142857142857,0.02040816326530612,435,0.09591836734693877,0.0163265306122449,0.8877551020408163
2180,55049,480,Mineral Point,465,5,4,44,7,6,480,1.0,0.96875,0.010416666666666666,0.008333333333333333,0.0125,429,0.09166666666666666,0.014583333333333334,0.89375
2181,55049,160,Mineral Point,155,0,2,11,2,3,160,1.0,0.96875,0.0,0.0125,0.01875,147,0.06875,0.0125,0.91875
2182,55049,348,Mineral Point,338,1,2,33,5,7,348,1.0,0.9712643678160919,0.0028735632183908046,0.005747126436781609,0.020114942528735632,310,0.09482758620689655,0.014367816091954023,0.8908045977011494
2183,55049,162,Mineral Point,156,0,2,11,2,4,162,1.0,0.9629629629629629,0.0,0.012345679012345678,0.024691358024691357,149,0.06790123456790123,0.012345679012345678,0.9197530864197531
2184,55049,384,Mineral Point,366,2,7,36,6,9,384,1.0,0.953125,0.005208333333333333,0.018229166666666668,0.0234375,342,0.09375,0.015625,0.890625
2185,55049,438,Mineral Point,427,1,4,19,3,6,438,1.0,0.9748858447488584,0.00228310502283105,0.0091324200913242,0.0136986301369863,416,0.04337899543378995,0.00684931506849315,0.9497716894977168
2186,55049,301,Mineral Point,285,2,6,15,2,8,301,1.0,0.946843853820598,0.006644518272425249,0.019933554817275746,0.026578073089700997,284,0.04983388704318937,0.006644518272425249,0.9435215946843853
2187,55049,56,Montfort,53,0,0,3,0,3,56,1.0,0.9464285714285714,0.0,0.0,0.05357142857142857,53,0.05357142857142857,0.0,0.9464285714285714
2188,55049,347,Moscow,343,0,1,28,8,3,347,1.0,0.9884726224783862,0.0,0.002881844380403458,0.008645533141210375,311,0.08069164265129683,0.023054755043227664,0.8962536023054755
2189,55049,112,Moscow,107,0,1,8,2,4,112,1.0,0.9553571428571429,0.0,0.008928571428571428,0.03571428571428571,102,0.07142857142857142,0.017857142857142856,0.9107142857142857
2190,55049,48,Muscoda,38,0,7,0,0,3,48,1.0,0.7916666666666666,0.0,0.14583333333333334,0.0625,48,0.0,0.0,1.0
2191,55049,279,Pulaski,266,0,2,8,0,11,279,1.0,0.953405017921147,0.0,0.007168458781362007,0.03942652329749104,271,0.02867383512544803,0.0,0.9713261648745519
2192,55049,192,Rewey,180,2,2,3,0,8,192,1.0,0.9375,0.010416666666666666,0.010416666666666666,0.041666666666666664,189,0.015625,0.0,0.984375
2193,55049,501,Ridgeway,451,10,18,31,8,22,501,1.0,0.9001996007984032,0.01996007984031936,0.03592814371257485,0.043912175648702596,462,0.06187624750499002,0.015968063872255488,0.9221556886227545
2194,55049,305,Ridgeway,293,3,1,21,6,8,305,1.0,0.9606557377049181,0.009836065573770493,0.003278688524590164,0.02622950819672131,278,0.06885245901639345,0.019672131147540985,0.9114754098360656
2195,55049,148,Ridgeway,143,0,0,9,2,5,148,1.0,0.9662162162162162,0.0,0.0,0.033783783783783786,137,0.060810810810810814,0.013513513513513514,0.9256756756756757
2196,55049,223,Waldwick,209,1,1,17,1,12,223,1.0,0.9372197309417041,0.004484304932735426,0.004484304932735426,0.053811659192825115,205,0.07623318385650224,0.004484304932735426,0.9192825112107623
2197,55049,144,Waldwick,139,0,1,12,1,4,144,1.0,0.9652777777777778,0.0,0.006944444444444444,0.027777777777777776,131,0.08333333333333333,0.006944444444444444,0.9097222222222222
2198,55049,83,Wyoming,80,0,2,13,1,1,83,1.0,0.963855421686747,0.0,0.024096385542168676,0.012048192771084338,69,0.1566265060240964,0.012048192771084338,0.8313253012048193
2199,55049,197,Wyoming,192,0,4,20,2,1,197,1.0,0.9746192893401016,0.0,0.02030456852791878,0.005076142131979695,175,0.10152284263959391,0.01015228426395939,0.8883248730964467
2200,55051,48,Anderson,47,0,1,5,4,0,48,1.0,0.9791666666666666,0.0,0.020833333333333332,0.0,39,0.10416666666666667,0.08333333333333333,0.8125
2201,55051,133,Carey,127,2,0,10,0,4,133,1.0,0.9548872180451128,0.015037593984962405,0.0,0.03007518796992481,123,0.07518796992481203,0.0,0.924812030075188
2202,55051,116,Gurney,111,0,0,10,1,5,116,1.0,0.9568965517241379,0.0,0.0,0.04310344827586207,105,0.08620689655172414,0.008620689655172414,0.9051724137931034
2203,55051,326,Hurley,307,1,0,25,4,18,326,1.0,0.941717791411043,0.003067484662576687,0.0,0.05521472392638037,297,0.07668711656441718,0.012269938650306749,0.911042944785276
2204,55051,330,Hurley,312,1,1,23,1,16,330,1.0,0.9454545454545454,0.0030303030303030303,0.0030303030303030303,0.048484848484848485,306,0.0696969696969697,0.0030303030303030303,0.9272727272727272
2205,55051,312,Hurley,309,0,3,11,0,0,312,1.0,0.9903846153846154,0.0,0.009615384615384616,0.0,301,0.035256410256410256,0.0,0.9647435897435898
2206,55051,331,Hurley,310,0,1,19,2,20,331,1.0,0.9365558912386707,0.0,0.0030211480362537764,0.06042296072507553,310,0.05740181268882175,0.006042296072507553,0.9365558912386707
2207,55051,406,Kimball,391,0,0,32,1,15,406,1.0,0.9630541871921182,0.0,0.0,0.03694581280788178,373,0.07881773399014778,0.0024630541871921183,0.9187192118226601
2208,55051,170,Knight,164,0,2,11,1,4,170,1.0,0.9647058823529412,0.0,0.011764705882352941,0.023529411764705882,158,0.06470588235294118,0.0058823529411764705,0.9294117647058824
2209,55051,447,Mercer,428,0,3,16,1,16,447,1.0,0.9574944071588367,0.0,0.006711409395973154,0.035794183445190156,430,0.035794183445190156,0.0022371364653243847,0.9619686800894854
2210,55051,408,Mercer,402,0,3,16,1,3,408,1.0,0.9852941176470589,0.0,0.007352941176470588,0.007352941176470588,391,0.0392156862745098,0.0024509803921568627,0.9583333333333334
2211,55051,309,Mercer,290,0,6,13,0,13,309,1.0,0.9385113268608414,0.0,0.019417475728155338,0.042071197411003236,296,0.042071197411003236,0.0,0.9579288025889967
2212,55051,305,Mercer,289,2,2,15,0,12,305,1.0,0.9475409836065574,0.006557377049180328,0.006557377049180328,0.03934426229508197,290,0.04918032786885246,0.0,0.9508196721311475
2213,55051,348,Montreal,326,0,5,19,2,17,348,1.0,0.9367816091954023,0.0,0.014367816091954023,0.04885057471264368,327,0.05459770114942529,0.005747126436781609,0.9396551724137931
2214,55051,301,Montreal,282,2,4,18,2,13,301,1.0,0.9368770764119602,0.006644518272425249,0.013289036544850499,0.04318936877076412,281,0.059800664451827246,0.006644518272425249,0.9335548172757475
2215,55051,293,Oma,275,2,4,26,3,12,293,1.0,0.9385665529010239,0.006825938566552901,0.013651877133105802,0.040955631399317405,264,0.08873720136518772,0.010238907849829351,0.9010238907849829
2216,55051,145,Pence,142,0,0,11,0,3,145,1.0,0.9793103448275862,0.0,0.0,0.020689655172413793,134,0.07586206896551724,0.0,0.9241379310344827
2217,55051,262,Saxon,252,1,2,18,0,7,262,1.0,0.9618320610687023,0.003816793893129771,0.007633587786259542,0.026717557251908396,244,0.06870229007633588,0.0,0.9312977099236641
2218,55051,265,Sherman,259,0,3,26,3,3,265,1.0,0.9773584905660377,0.0,0.011320754716981131,0.011320754716981131,236,0.09811320754716982,0.011320754716981131,0.8905660377358491
2219,55053,559,Adams,512,6,2,25,2,39,559,1.0,0.9159212880143113,0.01073345259391771,0.0035778175313059034,0.06976744186046512,532,0.044722719141323794,0.0035778175313059034,0.9516994633273703
2220,55053,534,Adams,512,0,1,25,2,21,534,1.0,0.9588014981273408,0.0,0.0018726591760299626,0.03932584269662921,507,0.04681647940074907,0.003745318352059925,0.949438202247191
2221,55053,61,Adams,59,0,0,3,0,2,61,1.0,0.9672131147540983,0.0,0.0,0.03278688524590164,58,0.04918032786885246,0.0,0.9508196721311475
