,COUNTYFP,VAP,NAME,WVAP,BVAP,HVAP,SOS18P_LAF,SOS18P_MAR,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SOS18PNone,SOS18P_LAF_pct,SOS18P_MAR_pct,SOS18PNone_pct
592,55017,296,Cornell,277,3,3,11,4,13,296,1.0,0.9358108108108109,0.010135135135135136,0.010135135135135136,0.04391891891891892,281,0.037162162162162164,0.013513513513513514,0.9493243243243243
593,55017,726,Delmar,699,2,14,26,13,11,726,1.0,0.9628099173553719,0.0027548209366391185,0.01928374655647383,0.015151515151515152,687,0.03581267217630854,0.01790633608815427,0.9462809917355371
594,55017,485,Eagle Point,474,0,0,28,11,11,485,1.0,0.977319587628866,0.0,0.0,0.02268041237113402,446,0.0577319587628866,0.02268041237113402,0.9195876288659793
595,55017,576,Eagle Point,548,5,2,37,14,21,576,1.0,0.9513888888888888,0.008680555555555556,0.003472222222222222,0.036458333333333336,525,0.0642361111111111,0.024305555555555556,0.9114583333333334
596,55017,652,Eagle Point,618,2,14,43,17,18,652,1.0,0.9478527607361963,0.003067484662576687,0.02147239263803681,0.027607361963190184,592,0.06595092024539877,0.02607361963190184,0.9079754601226994
597,55017,688,Eagle Point,666,0,5,41,16,17,688,1.0,0.9680232558139535,0.0,0.007267441860465116,0.024709302325581394,631,0.059593023255813955,0.023255813953488372,0.9171511627906976
598,55017,194,Eagle Point,192,0,2,13,5,0,194,1.0,0.9896907216494846,0.0,0.010309278350515464,0.0,176,0.06701030927835051,0.02577319587628866,0.9072164948453608
599,55017,1442,Eau Claire,1215,33,18,109,42,176,1442,1.0,0.8425797503467406,0.02288488210818308,0.012482662968099861,0.12205270457697642,1291,0.07558945908460471,0.02912621359223301,0.8952843273231623
601,55017,162,Eau Claire,133,2,7,11,7,20,162,1.0,0.8209876543209876,0.012345679012345678,0.043209876543209874,0.12345679012345678,144,0.06790123456790123,0.043209876543209874,0.8888888888888888
603,55017,260,Edson,246,1,10,10,3,3,260,1.0,0.9461538461538461,0.0038461538461538464,0.038461538461538464,0.011538461538461539,247,0.038461538461538464,0.011538461538461539,0.95
604,55017,512,Edson,502,0,6,23,8,4,512,1.0,0.98046875,0.0,0.01171875,0.0078125,481,0.044921875,0.015625,0.939453125
605,55017,365,Estella,360,1,2,11,3,2,365,1.0,0.9863013698630136,0.0027397260273972603,0.005479452054794521,0.005479452054794521,351,0.030136986301369864,0.00821917808219178,0.9616438356164384
606,55017,380,Goetz,374,0,1,28,8,5,380,1.0,0.9842105263157894,0.0,0.002631578947368421,0.013157894736842105,344,0.07368421052631578,0.021052631578947368,0.9052631578947369
607,55017,204,Goetz,188,2,0,14,3,14,204,1.0,0.9215686274509803,0.00980392156862745,0.0,0.06862745098039216,187,0.06862745098039216,0.014705882352941176,0.9166666666666666
608,55017,19,Goetz,16,0,2,1,2,1,19,1.0,0.8421052631578947,0.0,0.10526315789473684,0.05263157894736842,16,0.05263157894736842,0.10526315789473684,0.8421052631578947
609,55017,133,Hallie,128,1,1,18,7,3,133,1.0,0.9624060150375939,0.007518796992481203,0.007518796992481203,0.022556390977443608,108,0.13533834586466165,0.05263157894736842,0.8120300751879699
610,55017,599,Howard,563,4,5,27,20,27,599,1.0,0.9398998330550918,0.00667779632721202,0.008347245409015025,0.045075125208681135,552,0.045075125208681135,0.0333889816360601,0.9215358931552587
611,55017,909,Lafayette,860,1,6,64,21,42,909,1.0,0.9460946094609461,0.0011001100110011,0.006600660066006601,0.0462046204620462,824,0.0704070407040704,0.0231023102310231,0.9064906490649065
612,55017,304,Lafayette,290,1,1,23,7,12,304,1.0,0.9539473684210527,0.003289473684210526,0.003289473684210526,0.039473684210526314,274,0.0756578947368421,0.023026315789473683,0.9013157894736842
613,55017,783,Lafayette,733,4,17,59,19,29,783,1.0,0.9361430395913155,0.005108556832694764,0.021711366538952746,0.037037037037037035,705,0.07535121328224777,0.024265644955300127,0.9003831417624522
614,55017,675,Lafayette,631,3,10,51,16,31,675,1.0,0.9348148148148148,0.0044444444444444444,0.014814814814814815,0.045925925925925926,608,0.07555555555555556,0.023703703703703703,0.9007407407407407
615,55017,832,Lafayette,787,4,8,62,20,33,832,1.0,0.9459134615384616,0.004807692307692308,0.009615384615384616,0.039663461538461536,750,0.07451923076923077,0.02403846153846154,0.9014423076923077
616,55017,562,Lafayette,541,2,3,44,14,16,562,1.0,0.9626334519572953,0.0035587188612099642,0.005338078291814947,0.028469750889679714,504,0.07829181494661921,0.02491103202846975,0.896797153024911
617,55017,263,Lafayette,247,3,3,19,6,10,263,1.0,0.9391634980988594,0.011406844106463879,0.011406844106463879,0.03802281368821293,238,0.07224334600760456,0.022813688212927757,0.9049429657794676
618,55017,37,Lafayette,33,0,2,3,1,2,37,1.0,0.8918918918918919,0.0,0.05405405405405406,0.05405405405405406,33,0.08108108108108109,0.02702702702702703,0.8918918918918919
619,55017,485,Lafayette,449,5,2,34,11,29,485,1.0,0.9257731958762887,0.010309278350515464,0.004123711340206186,0.05979381443298969,440,0.07010309278350516,0.02268041237113402,0.9072164948453608
620,55017,691,Lake Hallie,630,5,21,36,14,35,691,1.0,0.9117221418234442,0.00723589001447178,0.030390738060781478,0.05065123010130246,641,0.05209840810419682,0.020260492040520984,0.9276410998552822
621,55017,612,Lake Hallie,572,0,18,35,13,22,612,1.0,0.934640522875817,0.0,0.029411764705882353,0.03594771241830065,564,0.05718954248366013,0.021241830065359478,0.9215686274509803
622,55017,563,Lake Hallie,531,0,8,31,12,24,563,1.0,0.9431616341030196,0.0,0.014209591474245116,0.04262877442273535,520,0.055062166962699825,0.021314387211367674,0.9236234458259325
623,55017,704,Lake Hallie,625,4,24,39,15,51,704,1.0,0.8877840909090909,0.005681818181818182,0.03409090909090909,0.07244318181818182,650,0.05539772727272727,0.02130681818181818,0.9232954545454546
624,55017,1083,Lake Hallie,1009,7,11,42,16,56,1083,1.0,0.9316712834718375,0.006463527239150508,0.010156971375807941,0.05170821791320406,1025,0.038781163434903045,0.014773776546629732,0.9464450600184672
625,55017,394,Lake Hallie,357,0,9,18,7,28,394,1.0,0.9060913705583756,0.0,0.02284263959390863,0.07106598984771574,369,0.04568527918781726,0.017766497461928935,0.9365482233502538
626,55017,741,Lake Hallie,684,3,10,36,14,44,741,1.0,0.9230769230769231,0.004048582995951417,0.01349527665317139,0.059379217273954114,691,0.048582995951417005,0.018893387314439947,0.9325236167341431
627,55017,678,Lake Hallie,624,2,8,42,16,44,678,1.0,0.9203539823008849,0.0029498525073746312,0.011799410029498525,0.06489675516224189,620,0.061946902654867256,0.02359882005899705,0.9144542772861357
628,55017,540,Lake Holcombe,524,0,7,33,9,9,540,1.0,0.9703703703703703,0.0,0.012962962962962963,0.016666666666666666,498,0.06111111111111111,0.016666666666666666,0.9222222222222223
629,55017,325,Lake Holcombe,310,1,3,16,4,11,325,1.0,0.9538461538461539,0.003076923076923077,0.009230769230769232,0.033846153846153845,305,0.04923076923076923,0.012307692307692308,0.9384615384615385
630,55017,398,New Auburn,371,2,3,19,4,22,398,1.0,0.9321608040201005,0.005025125628140704,0.007537688442211055,0.05527638190954774,375,0.04773869346733668,0.010050251256281407,0.9422110552763819
631,55017,339,Ruby,332,0,0,18,1,7,339,1.0,0.9793510324483776,0.0,0.0,0.02064896755162242,320,0.05309734513274336,0.0029498525073746312,0.943952802359882
632,55017,755,Sampson,728,1,2,48,17,24,755,1.0,0.9642384105960264,0.0013245033112582781,0.0026490066225165563,0.031788079470198675,690,0.06357615894039735,0.022516556291390728,0.9139072847682119
633,55017,276,Sigel,263,0,1,12,6,12,276,1.0,0.9528985507246377,0.0,0.0036231884057971015,0.043478260869565216,258,0.043478260869565216,0.021739130434782608,0.9347826086956522
634,55017,563,Sigel,551,1,3,27,14,8,563,1.0,0.9786856127886323,0.0017761989342806395,0.0053285968028419185,0.014209591474245116,522,0.047957371225577264,0.02486678507992895,0.9271758436944938
635,55017,447,Stanley,424,10,8,10,4,5,447,1.0,0.9485458612975392,0.02237136465324385,0.017897091722595078,0.011185682326621925,433,0.02237136465324385,0.008948545861297539,0.9686800894854586
636,55017,416,Stanley,387,5,5,10,4,19,416,1.0,0.9302884615384616,0.01201923076923077,0.01201923076923077,0.04567307692307692,402,0.02403846153846154,0.009615384615384616,0.9663461538461539
637,55017,389,Stanley,361,3,10,10,4,15,389,1.0,0.9280205655526992,0.007712082262210797,0.02570694087403599,0.038560411311053984,375,0.02570694087403599,0.010282776349614395,0.9640102827763496
638,55017,368,Stanley,339,4,5,8,3,20,368,1.0,0.9211956521739131,0.010869565217391304,0.01358695652173913,0.05434782608695652,357,0.021739130434782608,0.008152173913043478,0.970108695652174
640,55017,1557,Stanley,793,548,121,15,6,95,1557,1.0,0.5093127809890816,0.3519588953114965,0.07771355170199101,0.06101477199743096,1536,0.009633911368015413,0.0038535645472061657,0.9865125240847784
641,55017,618,Tilden,604,1,7,35,16,6,618,1.0,0.9773462783171522,0.0016181229773462784,0.011326860841423949,0.009708737864077669,567,0.05663430420711974,0.025889967637540454,0.9174757281553398
642,55017,348,Tilden,333,2,9,18,9,4,348,1.0,0.9568965517241379,0.005747126436781609,0.02586206896551724,0.011494252873563218,321,0.05172413793103448,0.02586206896551724,0.9224137931034483
643,55017,186,Tilden,184,0,0,9,4,2,186,1.0,0.989247311827957,0.0,0.0,0.010752688172043012,173,0.04838709677419355,0.021505376344086023,0.9301075268817204
644,55017,674,Wheaton,642,0,6,47,17,26,674,1.0,0.9525222551928784,0.0,0.008902077151335312,0.03857566765578635,610,0.06973293768545995,0.025222551928783383,0.9050445103857567
645,55017,748,Wheaton,688,1,6,52,19,53,748,1.0,0.9197860962566845,0.001336898395721925,0.008021390374331552,0.07085561497326204,677,0.06951871657754011,0.02540106951871658,0.9050802139037433
646,55017,727,Wheaton,650,2,13,48,17,62,727,1.0,0.8940852819807428,0.002751031636863824,0.017881705639614855,0.08528198074277854,662,0.06602475928473177,0.023383768913342505,0.9105914718019257
647,55017,299,Woodmohr,290,2,5,14,5,2,299,1.0,0.9698996655518395,0.006688963210702341,0.016722408026755852,0.006688963210702341,280,0.046822742474916385,0.016722408026755852,0.9364548494983278
648,55017,453,Woodmohr,440,0,5,26,9,8,453,1.0,0.9713024282560706,0.0,0.011037527593818985,0.017660044150110375,418,0.05739514348785872,0.019867549668874173,0.9227373068432672
649,55019,229,Abbotsford,198,4,24,9,3,3,229,1.0,0.8646288209606987,0.017467248908296942,0.10480349344978165,0.013100436681222707,217,0.039301310043668124,0.013100436681222707,0.9475982532751092
650,55019,329,Abbotsford,196,5,122,16,5,6,329,1.0,0.5957446808510638,0.015197568389057751,0.3708206686930091,0.0182370820668693,308,0.0486322188449848,0.015197568389057751,0.9361702127659575
651,55019,360,Abbotsford,288,5,65,14,4,2,360,1.0,0.8,0.013888888888888888,0.18055555555555555,0.005555555555555556,342,0.03888888888888889,0.011111111111111112,0.95
652,55019,297,Abbotsford,177,0,106,12,4,14,297,1.0,0.5959595959595959,0.0,0.3569023569023569,0.04713804713804714,281,0.04040404040404041,0.013468013468013467,0.9461279461279462
654,55019,513,Beaver,500,2,5,12,8,6,513,1.0,0.9746588693957114,0.003898635477582846,0.009746588693957114,0.011695906432748537,493,0.023391812865497075,0.015594541910331383,0.9610136452241715
655,55019,80,Butler,77,0,0,6,2,3,80,1.0,0.9625,0.0,0.0,0.0375,72,0.075,0.025,0.9
656,55019,360,Colby,294,5,57,11,4,4,360,1.0,0.8166666666666667,0.013888888888888888,0.15833333333333333,0.011111111111111112,345,0.030555555555555555,0.011111111111111112,0.9583333333333334
657,55019,296,Colby,253,0,33,11,4,10,296,1.0,0.8547297297297297,0.0,0.11148648648648649,0.033783783783783786,281,0.037162162162162164,0.013513513513513514,0.9493243243243243
658,55019,310,Colby,273,3,23,11,4,11,310,1.0,0.8806451612903226,0.00967741935483871,0.07419354838709677,0.035483870967741936,295,0.035483870967741936,0.012903225806451613,0.9516129032258065
659,55019,57,Colby,56,0,1,0,0,0,57,1.0,0.9824561403508771,0.0,0.017543859649122806,0.0,57,0.0,0.0,1.0
660,55019,448,Colby,419,1,22,13,4,6,448,1.0,0.9352678571428571,0.002232142857142857,0.049107142857142856,0.013392857142857142,431,0.029017857142857144,0.008928571428571428,0.9620535714285714
661,55019,126,Colby,118,1,3,3,1,4,126,1.0,0.9365079365079365,0.007936507936507936,0.023809523809523808,0.031746031746031744,122,0.023809523809523808,0.007936507936507936,0.9682539682539683
662,55019,193,Curtiss,62,0,123,1,0,8,193,1.0,0.32124352331606215,0.0,0.6373056994818653,0.04145077720207254,192,0.0051813471502590676,0.0,0.9948186528497409
663,55019,286,Dewhurst,261,0,3,13,11,22,286,1.0,0.9125874125874126,0.0,0.01048951048951049,0.07692307692307693,262,0.045454545454545456,0.038461538461538464,0.916083916083916
664,55019,635,Dorchester,533,1,94,11,6,7,635,1.0,0.8393700787401575,0.0015748031496062992,0.14803149606299212,0.011023622047244094,618,0.01732283464566929,0.009448818897637795,0.9732283464566929
665,55019,383,Eaton,380,1,1,13,6,1,383,1.0,0.9921671018276762,0.0026109660574412533,0.0026109660574412533,0.0026109660574412533,364,0.033942558746736295,0.015665796344647518,0.9503916449086162
666,55019,82,Eaton,81,0,0,2,1,1,82,1.0,0.9878048780487805,0.0,0.0,0.012195121951219513,79,0.024390243902439025,0.012195121951219513,0.9634146341463414
667,55019,105,Foster,101,0,2,4,4,2,105,1.0,0.9619047619047619,0.0,0.01904761904761905,0.01904761904761905,97,0.0380952380952381,0.0380952380952381,0.9238095238095239
668,55019,578,Fremont,539,0,17,16,3,22,578,1.0,0.9325259515570934,0.0,0.029411764705882353,0.03806228373702422,559,0.02768166089965398,0.005190311418685121,0.967128027681661
669,55019,287,Fremont,273,1,9,8,2,4,287,1.0,0.9512195121951219,0.003484320557491289,0.0313588850174216,0.013937282229965157,277,0.027874564459930314,0.006968641114982578,0.9651567944250871
670,55019,527,Grant,506,1,9,17,6,11,527,1.0,0.9601518026565465,0.0018975332068311196,0.017077798861480076,0.020872865275142316,504,0.03225806451612903,0.011385199240986717,0.9563567362428842
671,55019,101,Grant,96,0,1,3,1,4,101,1.0,0.9504950495049505,0.0,0.009900990099009901,0.039603960396039604,97,0.0297029702970297,0.009900990099009901,0.9603960396039604
672,55019,273,Granton,257,3,8,20,1,5,273,1.0,0.9413919413919414,0.01098901098901099,0.029304029304029304,0.018315018315018316,252,0.07326007326007326,0.003663003663003663,0.9230769230769231
673,55019,393,Green Grove,385,0,3,12,1,5,393,1.0,0.9796437659033079,0.0,0.007633587786259542,0.01272264631043257,380,0.030534351145038167,0.002544529262086514,0.9669211195928753
674,55019,51,Green Grove,50,0,0,2,0,1,51,1.0,0.9803921568627451,0.0,0.0,0.0196078431372549,49,0.0392156862745098,0.0,0.9607843137254902
675,55019,358,Greenwood,349,0,5,20,8,4,358,1.0,0.9748603351955307,0.0,0.013966480446927373,0.0111731843575419,330,0.055865921787709494,0.0223463687150838,0.9217877094972067
676,55019,458,Greenwood,443,0,8,21,9,7,458,1.0,0.9672489082969432,0.0,0.017467248908296942,0.015283842794759825,428,0.04585152838427948,0.019650655021834062,0.9344978165938864
677,55019,333,Hendren,326,0,3,12,6,4,333,1.0,0.978978978978979,0.0,0.009009009009009009,0.012012012012012012,315,0.036036036036036036,0.018018018018018018,0.9459459459459459
678,55019,188,Hewett,185,0,1,16,2,2,188,1.0,0.9840425531914894,0.0,0.005319148936170213,0.010638297872340425,170,0.0851063829787234,0.010638297872340425,0.9042553191489362
679,55019,64,Hewett,61,1,0,6,1,2,64,1.0,0.953125,0.015625,0.0,0.03125,57,0.09375,0.015625,0.890625
680,55019,465,Hixon,448,1,7,15,8,9,465,1.0,0.9634408602150538,0.002150537634408602,0.015053763440860216,0.01935483870967742,442,0.03225806451612903,0.017204301075268817,0.9505376344086022
681,55019,102,Hixon,99,1,2,2,1,0,102,1.0,0.9705882352941176,0.00980392156862745,0.0196078431372549,0.0,99,0.0196078431372549,0.00980392156862745,0.9705882352941176
682,55019,230,Hoard,216,0,4,8,1,10,230,1.0,0.9391304347826087,0.0,0.017391304347826087,0.043478260869565216,221,0.034782608695652174,0.004347826086956522,0.9608695652173913
683,55019,340,Hoard,330,0,4,13,2,6,340,1.0,0.9705882352941176,0.0,0.011764705882352941,0.01764705882352941,325,0.03823529411764706,0.0058823529411764705,0.9558823529411765
684,55019,185,Levis,175,0,2,4,3,8,185,1.0,0.9459459459459459,0.0,0.010810810810810811,0.043243243243243246,178,0.021621621621621623,0.016216216216216217,0.9621621621621622
685,55019,169,Levis,149,2,4,3,3,14,169,1.0,0.8816568047337278,0.011834319526627219,0.023668639053254437,0.08284023668639054,163,0.01775147928994083,0.01775147928994083,0.9644970414201184
686,55019,194,Longwood,187,0,2,6,2,5,194,1.0,0.9639175257731959,0.0,0.010309278350515464,0.02577319587628866,186,0.030927835051546393,0.010309278350515464,0.9587628865979382
687,55019,351,Longwood,347,0,2,8,3,2,351,1.0,0.9886039886039886,0.0,0.005698005698005698,0.005698005698005698,340,0.022792022792022793,0.008547008547008548,0.9686609686609686
688,55019,474,Loyal,459,0,5,21,5,10,474,1.0,0.9683544303797469,0.0,0.010548523206751054,0.02109704641350211,448,0.04430379746835443,0.010548523206751054,0.9451476793248945
689,55019,426,Loyal,406,0,13,18,5,7,426,1.0,0.9530516431924883,0.0,0.03051643192488263,0.01643192488262911,403,0.04225352112676056,0.011737089201877934,0.9460093896713615
690,55019,74,Loyal,67,0,5,1,0,2,74,1.0,0.9054054054054054,0.0,0.06756756756756757,0.02702702702702703,73,0.013513513513513514,0.0,0.9864864864864865
691,55019,425,Loyal,402,1,14,9,2,8,425,1.0,0.9458823529411765,0.002352941176470588,0.03294117647058824,0.018823529411764704,414,0.021176470588235293,0.004705882352941176,0.9741176470588235
692,55019,224,Lynn,218,0,3,5,2,3,224,1.0,0.9732142857142857,0.0,0.013392857142857142,0.013392857142857142,217,0.022321428571428572,0.008928571428571428,0.96875
693,55019,320,Lynn,310,0,6,7,2,4,320,1.0,0.96875,0.0,0.01875,0.0125,311,0.021875,0.00625,0.971875
694,55021,584,Cambria,493,2,63,52,16,26,584,1.0,0.8441780821917808,0.003424657534246575,0.10787671232876712,0.04452054794520548,516,0.08904109589041095,0.0273972602739726,0.8835616438356164
695,55021,653,Columbus,589,6,28,63,29,30,653,1.0,0.9019908116385911,0.009188361408882083,0.042879019908116385,0.045941807044410414,561,0.09647779479326186,0.0444104134762634,0.8591117917304747
696,55021,695,Columbus,629,10,21,62,28,35,695,1.0,0.9050359712230216,0.014388489208633094,0.030215827338129497,0.050359712230215826,605,0.08920863309352518,0.04028776978417266,0.8705035971223022
697,55021,348,Columbus,322,6,9,30,13,11,348,1.0,0.9252873563218391,0.017241379310344827,0.02586206896551724,0.031609195402298854,305,0.08620689655172414,0.03735632183908046,0.8764367816091954
698,55021,807,Columbus,741,15,41,66,30,10,807,1.0,0.9182156133828996,0.01858736059479554,0.05080545229244114,0.012391573729863693,711,0.08178438661710037,0.03717472118959108,0.8810408921933085
699,55021,798,Columbus,725,14,29,64,29,30,798,1.0,0.9085213032581454,0.017543859649122806,0.03634085213032581,0.03759398496240601,705,0.08020050125313283,0.03634085213032581,0.8834586466165414
700,55021,243,Columbus,218,4,15,26,12,6,243,1.0,0.897119341563786,0.01646090534979424,0.06172839506172839,0.024691358024691357,205,0.10699588477366255,0.04938271604938271,0.8436213991769548
701,55021,337,Columbus,313,3,16,35,16,5,337,1.0,0.9287833827893175,0.008902077151335312,0.04747774480712166,0.01483679525222552,286,0.10385756676557864,0.04747774480712166,0.8486646884272997
702,55021,416,Columbus,371,9,23,29,13,13,416,1.0,0.8918269230769231,0.021634615384615384,0.055288461538461536,0.03125,374,0.06971153846153846,0.03125,0.8990384615384616
704,55021,508,Columbus,475,4,11,37,8,18,508,1.0,0.9350393700787402,0.007874015748031496,0.021653543307086614,0.03543307086614173,463,0.07283464566929133,0.015748031496062992,0.9114173228346457
705,55021,378,Courtland,356,2,11,18,6,9,378,1.0,0.9417989417989417,0.005291005291005291,0.0291005291005291,0.023809523809523808,354,0.047619047619047616,0.015873015873015872,0.9365079365079365
706,55021,807,Dekorra,736,4,13,72,29,54,807,1.0,0.9120198265179678,0.004956629491945477,0.0161090458488228,0.06691449814126393,706,0.08921933085501858,0.03593556381660471,0.8748451053283767
707,55021,735,Dekorra,724,2,0,67,27,9,735,1.0,0.9850340136054422,0.0027210884353741495,0.0,0.012244897959183673,641,0.09115646258503401,0.036734693877551024,0.8721088435374149
708,55021,507,Dekorra,480,3,5,43,17,19,507,1.0,0.9467455621301775,0.005917159763313609,0.009861932938856016,0.03747534516765286,447,0.08481262327416174,0.03353057199211045,0.8816568047337278
709,55021,214,Doylestown,210,0,0,19,4,4,214,1.0,0.9813084112149533,0.0,0.0,0.018691588785046728,191,0.08878504672897196,0.018691588785046728,0.8925233644859814
710,55021,716,Fall River,645,4,38,52,22,29,716,1.0,0.9008379888268156,0.00558659217877095,0.05307262569832402,0.040502793296089384,642,0.07262569832402235,0.030726256983240222,0.8966480446927374
711,55021,605,Fall River,540,14,16,38,16,35,605,1.0,0.8925619834710744,0.023140495867768594,0.026446280991735537,0.05785123966942149,551,0.0628099173553719,0.026446280991735537,0.9107438016528926
712,55021,687,Fort Winnebago,662,3,8,51,9,14,687,1.0,0.9636098981077147,0.004366812227074236,0.011644832605531296,0.020378457059679767,627,0.07423580786026202,0.013100436681222707,0.9126637554585153
713,55021,348,Fountain Prairie,334,0,6,20,9,8,348,1.0,0.9597701149425287,0.0,0.017241379310344827,0.022988505747126436,319,0.05747126436781609,0.02586206896551724,0.9166666666666666
714,55021,396,Fountain Prairie,377,1,5,31,14,13,396,1.0,0.952020202020202,0.0025252525252525255,0.012626262626262626,0.03282828282828283,351,0.07828282828282829,0.03535353535353535,0.8863636363636364
715,55021,217,Friesland,207,1,7,5,6,2,217,1.0,0.9539170506912442,0.004608294930875576,0.03225806451612903,0.009216589861751152,206,0.02304147465437788,0.027649769585253458,0.9493087557603687
716,55021,451,Hampden,426,2,3,45,17,20,451,1.0,0.9445676274944568,0.004434589800443459,0.0066518847006651885,0.04434589800443459,389,0.09977827050997783,0.037694013303769404,0.8625277161862528
717,55021,283,Leeds,260,3,12,31,14,8,283,1.0,0.9187279151943463,0.01060070671378092,0.04240282685512368,0.028268551236749116,238,0.10954063604240283,0.04946996466431095,0.8409893992932862
718,55021,333,Leeds,317,0,6,38,16,10,333,1.0,0.9519519519519519,0.0,0.018018018018018018,0.03003003003003003,279,0.11411411411411411,0.04804804804804805,0.8378378378378378
719,55021,686,Lewiston,655,2,15,59,12,14,686,1.0,0.9548104956268222,0.0029154518950437317,0.021865889212827987,0.02040816326530612,615,0.08600583090379009,0.01749271137026239,0.8965014577259475
720,55021,324,Lewiston,302,3,8,26,5,11,324,1.0,0.9320987654320988,0.009259259259259259,0.024691358024691357,0.033950617283950615,293,0.08024691358024691,0.015432098765432098,0.904320987654321
721,55021,427,Lodi,395,0,11,51,21,21,427,1.0,0.9250585480093677,0.0,0.02576112412177986,0.04918032786885246,355,0.11943793911007025,0.04918032786885246,0.8313817330210773
722,55021,377,Lodi,337,10,14,42,17,16,377,1.0,0.8938992042440318,0.026525198938992044,0.03713527851458886,0.042440318302387266,318,0.11140583554376658,0.04509283819628647,0.843501326259947
723,55021,397,Lodi,367,1,4,49,20,25,397,1.0,0.924433249370277,0.0025188916876574307,0.010075566750629723,0.06297229219143577,328,0.12342569269521411,0.05037783375314862,0.8261964735516373
724,55021,417,Lodi,393,0,13,46,19,11,417,1.0,0.9424460431654677,0.0,0.03117505995203837,0.026378896882494004,352,0.11031175059952038,0.045563549160671464,0.8441247002398081
725,55021,373,Lodi,369,0,2,47,19,2,373,1.0,0.9892761394101877,0.0,0.005361930294906166,0.005361930294906166,307,0.1260053619302949,0.05093833780160858,0.8230563002680965
726,55021,489,Lodi,472,0,7,38,16,10,489,1.0,0.9652351738241309,0.0,0.014314928425357873,0.02044989775051125,435,0.07770961145194274,0.032719836400818,0.8895705521472392
727,55021,693,Lodi,667,2,6,65,25,18,693,1.0,0.9624819624819625,0.002886002886002886,0.008658008658008658,0.025974025974025976,603,0.09379509379509379,0.03607503607503607,0.8701298701298701
728,55021,482,Lodi,460,2,10,47,18,10,482,1.0,0.9543568464730291,0.004149377593360996,0.02074688796680498,0.02074688796680498,417,0.0975103734439834,0.03734439834024896,0.8651452282157677
729,55021,562,Lodi,551,0,2,54,21,9,562,1.0,0.9804270462633452,0.0,0.0035587188612099642,0.01601423487544484,487,0.09608540925266904,0.037366548042704624,0.8665480427046264
730,55021,313,Lodi,287,2,13,30,11,11,313,1.0,0.9169329073482428,0.006389776357827476,0.04153354632587859,0.03514376996805112,272,0.09584664536741214,0.03514376996805112,0.8690095846645367
731,55021,578,Lodi,541,7,12,56,21,18,578,1.0,0.9359861591695502,0.012110726643598616,0.020761245674740483,0.031141868512110725,501,0.09688581314878893,0.03633217993079585,0.8667820069204152
732,55021,73,Lowville,70,0,0,6,4,3,73,1.0,0.958904109589041,0.0,0.0,0.0410958904109589,63,0.0821917808219178,0.0547945205479452,0.863013698630137
733,55021,750,Lowville,719,0,9,59,34,22,750,1.0,0.9586666666666667,0.0,0.012,0.029333333333333333,657,0.07866666666666666,0.04533333333333334,0.876
734,55021,393,Marcellon,371,0,4,26,17,18,393,1.0,0.9440203562340967,0.0,0.010178117048346057,0.04580152671755725,350,0.06615776081424936,0.043256997455470736,0.8905852417302799
735,55021,444,Marcellon,421,4,5,30,19,14,444,1.0,0.9481981981981982,0.009009009009009009,0.01126126126126126,0.03153153153153153,395,0.06756756756756757,0.04279279279279279,0.8896396396396397
736,55021,508,Newport,480,6,8,45,13,14,508,1.0,0.9448818897637795,0.011811023622047244,0.015748031496062992,0.027559055118110236,450,0.08858267716535433,0.025590551181102362,0.8858267716535433
737,55021,550,Otsego,530,1,4,45,15,15,550,1.0,0.9636363636363636,0.0018181818181818182,0.007272727272727273,0.02727272727272727,490,0.08181818181818182,0.02727272727272727,0.8909090909090909
738,55021,462,Pacific,444,2,7,42,16,9,462,1.0,0.961038961038961,0.004329004329004329,0.015151515151515152,0.01948051948051948,404,0.09090909090909091,0.03463203463203463,0.8744588744588745
739,55021,638,Pacific,604,1,8,46,18,25,638,1.0,0.9467084639498433,0.001567398119122257,0.012539184952978056,0.03918495297805643,574,0.07210031347962383,0.02821316614420063,0.8996865203761756
740,55021,697,Pacific,667,5,10,58,23,15,697,1.0,0.9569583931133429,0.007173601147776184,0.014347202295552367,0.021520803443328552,616,0.08321377331420372,0.03299856527977044,0.8837876614060258
741,55021,514,Pacific,503,2,3,49,19,6,514,1.0,0.9785992217898832,0.0038910505836575876,0.005836575875486381,0.011673151750972763,446,0.09533073929961089,0.03696498054474708,0.867704280155642
742,55021,357,Pardeeville,337,3,2,26,9,15,357,1.0,0.9439775910364145,0.008403361344537815,0.0056022408963585435,0.04201680672268908,322,0.07282913165266107,0.025210084033613446,0.9019607843137255
743,55021,523,Pardeeville,477,6,22,35,12,18,523,1.0,0.9120458891013384,0.011472275334608031,0.04206500956022945,0.03441682600382409,476,0.06692160611854685,0.022944550669216062,0.9101338432122371
744,55021,739,Pardeeville,701,2,16,51,18,20,739,1.0,0.9485791610284168,0.0027063599458728013,0.02165087956698241,0.02706359945872801,670,0.06901217861975643,0.02435723951285521,0.9066305818673883
745,55021,758,Portage,672,27,25,68,16,34,758,1.0,0.8865435356200527,0.03562005277044855,0.032981530343007916,0.044854881266490766,674,0.08970976253298153,0.021108179419525065,0.8891820580474934
