,COUNTYFP,VAP,NAME,WVAP,BVAP,HVAP,TRES14D,TRES14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,TRE14None,TRES14D_pct,TRES14R_pct,TRE14None_pct
4293,55087,519,Seymour,485,2,8,97,144,24,519,1.0,0.9344894026974951,0.0038535645472061657,0.015414258188824663,0.046242774566473986,278,0.18689788053949905,0.2774566473988439,0.535645472061657
4294,55087,346,Seymour,333,0,5,61,90,8,346,1.0,0.9624277456647399,0.0,0.014450867052023121,0.023121387283236993,195,0.17630057803468208,0.26011560693641617,0.5635838150289018
4295,55087,549,Seymour,529,2,4,76,202,14,549,1.0,0.9635701275045537,0.0036429872495446266,0.007285974499089253,0.025500910746812388,271,0.1384335154826958,0.3679417122040073,0.4936247723132969
4296,55087,334,Seymour,325,1,0,45,121,8,334,1.0,0.9730538922155688,0.0029940119760479044,0.0,0.023952095808383235,168,0.1347305389221557,0.36227544910179643,0.5029940119760479
4297,55087,669,Shiocton,608,1,51,126,139,9,669,1.0,0.9088191330343797,0.0014947683109118087,0.07623318385650224,0.013452914798206279,404,0.18834080717488788,0.2077727952167414,0.6038863976083707
4298,55087,393,Vandenbroek,390,0,3,74,148,0,393,1.0,0.9923664122137404,0.0,0.007633587786259542,0.0,171,0.18829516539440203,0.37659033078880405,0.4351145038167939
4299,55087,273,Vandenbroek,261,1,9,52,102,2,273,1.0,0.9560439560439561,0.003663003663003663,0.03296703296703297,0.007326007326007326,119,0.19047619047619047,0.37362637362637363,0.4358974358974359
4300,55087,392,Vandenbroek,385,0,0,76,152,7,392,1.0,0.9821428571428571,0.0,0.0,0.017857142857142856,164,0.19387755102040816,0.3877551020408163,0.41836734693877553
4301,55087,112,Wrightstown,111,1,0,19,69,0,112,1.0,0.9910714285714286,0.008928571428571428,0.0,0.0,24,0.16964285714285715,0.6160714285714286,0.21428571428571427
4302,55087,18,Wrightstown,18,0,0,0,0,0,18,1.0,1.0,0.0,0.0,0.0,18,0.0,0.0,1.0
4303,55089,74,Bayside,71,0,0,34,31,3,74,1.0,0.9594594594594594,0.0,0.0,0.04054054054054054,9,0.4594594594594595,0.4189189189189189,0.12162162162162163
4304,55089,614,Belgium,583,3,24,95,260,4,614,1.0,0.9495114006514658,0.004885993485342019,0.03908794788273615,0.006514657980456026,259,0.15472312703583063,0.4234527687296417,0.4218241042345277
4305,55089,422,Belgium,375,3,35,65,180,9,422,1.0,0.8886255924170616,0.0071090047393364926,0.08293838862559241,0.02132701421800948,177,0.15402843601895735,0.4265402843601896,0.4194312796208531
4306,55089,539,Belgium,522,1,7,80,218,9,539,1.0,0.9684601113172542,0.0018552875695732839,0.012987012987012988,0.016697588126159554,241,0.14842300556586271,0.4044526901669759,0.44712430426716143
4307,55089,268,Belgium,267,0,1,42,132,0,268,1.0,0.996268656716418,0.0,0.0037313432835820895,0.0,94,0.15671641791044777,0.4925373134328358,0.35074626865671643
4308,55089,472,Belgium,447,2,10,81,250,13,472,1.0,0.9470338983050848,0.00423728813559322,0.0211864406779661,0.02754237288135593,141,0.1716101694915254,0.5296610169491526,0.298728813559322
4309,55089,358,Belgium,340,1,12,60,186,5,358,1.0,0.9497206703910615,0.002793296089385475,0.0335195530726257,0.013966480446927373,112,0.16759776536312848,0.5195530726256983,0.3128491620111732
4310,55089,1218,Cedarburg,1185,7,9,291,614,17,1218,1.0,0.9729064039408867,0.005747126436781609,0.007389162561576354,0.013957307060755337,313,0.23891625615763548,0.5041050903119869,0.2569786535303777
4311,55089,1179,Cedarburg,1133,0,15,220,645,31,1179,1.0,0.9609838846480068,0.0,0.01272264631043257,0.026293469041560644,314,0.18659881255301103,0.5470737913486005,0.26632739609838846
4312,55089,1293,Cedarburg,1248,6,17,292,530,22,1293,1.0,0.9651972157772621,0.004640371229698376,0.013147718484145398,0.017014694508894045,471,0.22583139984532097,0.4098994586233565,0.3642691415313225
4313,55089,1237,Cedarburg,1184,10,21,230,468,22,1237,1.0,0.9571544058205336,0.008084074373484237,0.016976556184316895,0.01778496362166532,539,0.18593371059013744,0.37833468067906223,0.4357316087308003
4314,55089,1388,Cedarburg,1298,23,44,236,405,23,1388,1.0,0.9351585014409222,0.016570605187319884,0.03170028818443804,0.016570605187319884,747,0.17002881844380405,0.29178674351585016,0.5381844380403458
4315,55089,1151,Cedarburg,1120,13,10,267,565,8,1151,1.0,0.9730668983492615,0.011294526498696786,0.008688097306689836,0.0069504778453518675,319,0.2319721980886186,0.4908774978279757,0.27715030408340574
4316,55089,1157,Cedarburg,1119,2,13,224,578,23,1157,1.0,0.9671564390665515,0.001728608470181504,0.011235955056179775,0.019878997407087293,355,0.19360414866032843,0.4995678478824546,0.30682800345721695
4317,55089,3,Cedarburg,3,0,0,1,2,0,3,1.0,1.0,0.0,0.0,0.0,0,0.3333333333333333,0.6666666666666666,0.0
4319,55089,504,Cedarburg,491,2,6,85,298,5,504,1.0,0.9742063492063492,0.003968253968253968,0.011904761904761904,0.00992063492063492,121,0.16865079365079366,0.5912698412698413,0.2400793650793651
4320,55089,431,Cedarburg,420,2,4,75,264,5,431,1.0,0.974477958236659,0.004640371229698376,0.009280742459396751,0.01160092807424594,92,0.1740139211136891,0.6125290023201856,0.21345707656612528
4321,55089,626,Cedarburg,614,7,3,121,412,2,626,1.0,0.9808306709265175,0.011182108626198083,0.004792332268370607,0.003194888178913738,93,0.19329073482428116,0.65814696485623,0.1485623003194888
4322,55089,338,Cedarburg,335,0,1,67,228,2,338,1.0,0.9911242603550295,0.0,0.0029585798816568047,0.005917159763313609,43,0.19822485207100593,0.6745562130177515,0.12721893491124261
4323,55089,432,Cedarburg,426,0,3,77,280,3,432,1.0,0.9861111111111112,0.0,0.006944444444444444,0.006944444444444444,75,0.17824074074074073,0.6481481481481481,0.1736111111111111
4324,55089,319,Cedarburg,311,1,3,59,217,4,319,1.0,0.9749216300940439,0.003134796238244514,0.009404388714733543,0.012539184952978056,43,0.18495297805642633,0.6802507836990596,0.13479623824451412
4325,55089,423,Cedarburg,414,1,6,72,241,2,423,1.0,0.9787234042553191,0.002364066193853428,0.014184397163120567,0.004728132387706856,110,0.1702127659574468,0.5697399527186762,0.26004728132387706
4326,55089,319,Cedarburg,314,1,2,53,174,2,319,1.0,0.9843260188087775,0.003134796238244514,0.006269592476489028,0.006269592476489028,92,0.16614420062695925,0.5454545454545454,0.2884012539184953
4327,55089,424,Cedarburg,415,1,5,80,262,3,424,1.0,0.9787735849056604,0.0023584905660377358,0.01179245283018868,0.007075471698113208,82,0.18867924528301888,0.6179245283018868,0.19339622641509435
4328,55089,382,Cedarburg,376,0,2,71,262,4,382,1.0,0.9842931937172775,0.0,0.005235602094240838,0.010471204188481676,49,0.18586387434554974,0.6858638743455497,0.12827225130890052
4329,55089,488,Fredonia,473,3,7,74,216,5,488,1.0,0.9692622950819673,0.006147540983606557,0.014344262295081968,0.010245901639344262,198,0.15163934426229508,0.4426229508196721,0.4057377049180328
4330,55089,561,Fredonia,543,8,5,85,244,5,561,1.0,0.9679144385026738,0.0142602495543672,0.008912655971479501,0.008912655971479501,232,0.15151515151515152,0.43493761140819964,0.41354723707664887
4331,55089,526,Fredonia,503,7,13,78,225,3,526,1.0,0.9562737642585551,0.013307984790874524,0.024714828897338403,0.005703422053231939,223,0.1482889733840304,0.42775665399239543,0.42395437262357416
4332,55089,783,Fredonia,772,3,5,86,398,3,783,1.0,0.9859514687100894,0.0038314176245210726,0.006385696040868455,0.0038314176245210726,299,0.10983397190293742,0.508301404853129,0.3818646232439336
4333,55089,92,Fredonia,88,0,3,11,50,1,92,1.0,0.9565217391304348,0.0,0.03260869565217391,0.010869565217391304,31,0.11956521739130435,0.5434782608695652,0.33695652173913043
4334,55089,179,Fredonia,171,0,5,19,92,3,179,1.0,0.9553072625698324,0.0,0.027932960893854747,0.01675977653631285,68,0.10614525139664804,0.5139664804469274,0.37988826815642457
4335,55089,621,Fredonia,603,1,13,70,320,4,621,1.0,0.9710144927536232,0.001610305958132045,0.020933977455716585,0.00644122383252818,231,0.11272141706924316,0.5152979066022544,0.3719806763285024
4336,55089,596,Grafton,582,0,6,120,349,8,596,1.0,0.9765100671140939,0.0,0.010067114093959731,0.013422818791946308,127,0.20134228187919462,0.5855704697986577,0.21308724832214765
4337,55089,641,Grafton,583,14,28,105,235,16,641,1.0,0.9095163806552262,0.0218408736349454,0.0436817472698908,0.0249609984399376,301,0.16380655226209048,0.3666146645865835,0.46957878315132606
4338,55089,691,Grafton,673,1,9,129,275,8,691,1.0,0.9739507959479016,0.001447178002894356,0.013024602026049204,0.011577424023154847,287,0.18668596237337193,0.3979739507959479,0.4153400868306802
4339,55089,684,Grafton,663,4,8,129,312,9,684,1.0,0.9692982456140351,0.005847953216374269,0.011695906432748537,0.013157894736842105,243,0.18859649122807018,0.45614035087719296,0.35526315789473684
4340,55089,663,Grafton,632,9,18,118,239,4,663,1.0,0.9532428355957768,0.013574660633484163,0.027149321266968326,0.006033182503770739,306,0.1779788838612368,0.36048265460030166,0.46153846153846156
4341,55089,729,Grafton,695,7,11,115,225,16,729,1.0,0.953360768175583,0.009602194787379973,0.015089163237311385,0.02194787379972565,389,0.15775034293552812,0.30864197530864196,0.53360768175583
4342,55089,624,Grafton,604,2,9,110,264,9,624,1.0,0.967948717948718,0.003205128205128205,0.014423076923076924,0.014423076923076924,250,0.1762820512820513,0.4230769230769231,0.40064102564102566
4343,55089,599,Grafton,584,1,5,125,322,9,599,1.0,0.9749582637729549,0.001669449081803005,0.008347245409015025,0.015025041736227046,152,0.20868113522537562,0.5375626043405676,0.25375626043405675
4344,55089,646,Grafton,630,0,7,111,313,9,646,1.0,0.9752321981424149,0.0,0.010835913312693499,0.01393188854489164,222,0.17182662538699692,0.4845201238390093,0.34365325077399383
4345,55089,692,Grafton,661,6,14,125,234,11,692,1.0,0.9552023121387283,0.008670520231213872,0.02023121387283237,0.015895953757225433,333,0.18063583815028902,0.33815028901734107,0.48121387283236994
4346,55089,520,Grafton,503,1,13,98,296,3,520,1.0,0.9673076923076923,0.0019230769230769232,0.025,0.0057692307692307696,126,0.18846153846153846,0.5692307692307692,0.2423076923076923
4347,55089,568,Grafton,559,0,4,104,310,5,568,1.0,0.9841549295774648,0.0,0.007042253521126761,0.008802816901408451,154,0.18309859154929578,0.545774647887324,0.2711267605633803
4348,55089,687,Grafton,614,11,14,138,231,48,687,1.0,0.893740902474527,0.01601164483260553,0.020378457059679767,0.06986899563318777,318,0.20087336244541484,0.33624454148471616,0.462882096069869
4349,55089,525,Grafton,472,6,7,108,244,40,525,1.0,0.8990476190476191,0.011428571428571429,0.013333333333333334,0.0761904761904762,173,0.2057142857142857,0.46476190476190476,0.3295238095238095
4350,55089,623,Grafton,607,3,7,86,320,6,623,1.0,0.9743178170144462,0.004815409309791332,0.011235955056179775,0.009630818619582664,217,0.13804173354735153,0.5136436597110754,0.34831460674157305
4351,55089,902,Grafton,870,3,18,130,477,11,902,1.0,0.9645232815964523,0.0033259423503325942,0.019955654101995565,0.012195121951219513,295,0.14412416851441243,0.5288248337028825,0.3270509977827051
4352,55089,692,Grafton,658,8,8,160,390,18,692,1.0,0.9508670520231214,0.011560693641618497,0.011560693641618497,0.02601156069364162,142,0.23121387283236994,0.5635838150289018,0.20520231213872833
4353,55089,817,Grafton,800,4,10,178,432,3,817,1.0,0.9791921664626683,0.004895960832313341,0.012239902080783354,0.0036719706242350062,207,0.2178702570379437,0.5287637698898409,0.2533659730722154
4354,55089,284,Grafton,277,2,1,41,151,4,284,1.0,0.9753521126760564,0.007042253521126761,0.0035211267605633804,0.014084507042253521,92,0.1443661971830986,0.5316901408450704,0.323943661971831
4355,55089,1554,Mequon,1495,10,17,393,773,32,1554,1.0,0.9620334620334621,0.006435006435006435,0.010939510939510939,0.02059202059202059,388,0.2528957528957529,0.4974259974259974,0.24967824967824967
4356,55089,593,Mequon,542,19,15,84,331,17,593,1.0,0.9139966273187183,0.03204047217537943,0.025295109612141653,0.02866779089376054,178,0.14165261382799327,0.5581787521079258,0.30016863406408095
4357,55089,1082,Mequon,996,31,17,246,581,38,1082,1.0,0.9205175600739371,0.02865064695009242,0.015711645101663587,0.03512014787430684,255,0.22735674676524953,0.5369685767097967,0.2356746765249538
4358,55089,966,Mequon,911,22,12,212,499,21,966,1.0,0.943064182194617,0.022774327122153208,0.012422360248447204,0.021739130434782608,255,0.2194616977225673,0.5165631469979296,0.2639751552795031
4359,55089,511,Mequon,458,17,6,91,328,30,511,1.0,0.8962818003913894,0.033268101761252444,0.011741682974559686,0.05870841487279843,92,0.1780821917808219,0.6418786692759295,0.18003913894324852
4360,55089,1261,Mequon,1168,27,20,237,678,46,1261,1.0,0.9262490087232356,0.02141157811260904,0.01586042823156225,0.03647898493259318,346,0.1879460745440127,0.5376685170499603,0.274385408406027
4361,55089,610,Mequon,539,35,7,130,283,29,610,1.0,0.8836065573770492,0.05737704918032787,0.011475409836065573,0.047540983606557376,197,0.21311475409836064,0.4639344262295082,0.32295081967213113
4362,55089,468,Mequon,406,18,15,106,229,29,468,1.0,0.8675213675213675,0.038461538461538464,0.03205128205128205,0.06196581196581197,133,0.2264957264957265,0.4893162393162393,0.2841880341880342
4363,55089,1271,Mequon,1129,61,17,238,518,64,1271,1.0,0.8882769472856019,0.04799370574350905,0.013375295043273014,0.05035405192761605,515,0.1872541306058222,0.4075531077891424,0.4051927616050354
4364,55089,1554,Mequon,1440,44,31,232,525,39,1554,1.0,0.9266409266409267,0.028314028314028315,0.019948519948519948,0.025096525096525095,797,0.1492921492921493,0.33783783783783783,0.5128700128700129
4365,55089,1046,Mequon,965,28,20,177,403,33,1046,1.0,0.9225621414913958,0.02676864244741874,0.019120458891013385,0.03154875717017208,466,0.16921606118546845,0.3852772466539197,0.44550669216061184
4366,55089,777,Mequon,677,44,21,150,435,35,777,1.0,0.8712998712998713,0.05662805662805663,0.02702702702702703,0.04504504504504504,192,0.19305019305019305,0.5598455598455598,0.2471042471042471
4367,55089,470,Mequon,403,13,7,87,255,47,470,1.0,0.8574468085106383,0.027659574468085105,0.014893617021276596,0.1,128,0.1851063829787234,0.5425531914893617,0.2723404255319149
4368,55089,932,Mequon,875,24,5,275,432,28,932,1.0,0.9388412017167382,0.02575107296137339,0.00536480686695279,0.030042918454935622,225,0.29506437768240346,0.463519313304721,0.24141630901287553
4369,55089,677,Mequon,649,5,7,140,419,16,677,1.0,0.9586410635155096,0.007385524372230428,0.0103397341211226,0.023633677991137372,118,0.206794682422452,0.6189069423929099,0.17429837518463812
4370,55089,898,Mequon,860,9,8,267,392,21,898,1.0,0.9576837416481069,0.01002227171492205,0.008908685968819599,0.02338530066815145,239,0.2973273942093541,0.4365256124721604,0.2661469933184855
4371,55089,588,Mequon,523,36,12,137,335,17,588,1.0,0.8894557823129252,0.061224489795918366,0.02040816326530612,0.02891156462585034,116,0.23299319727891157,0.5697278911564626,0.19727891156462585
4372,55089,984,Mequon,898,23,18,199,516,45,984,1.0,0.9126016260162602,0.023373983739837397,0.018292682926829267,0.04573170731707317,269,0.20223577235772358,0.524390243902439,0.2733739837398374
4373,55089,794,Mequon,725,11,6,157,405,52,794,1.0,0.9130982367758187,0.013853904282115869,0.007556675062972292,0.0654911838790932,232,0.1977329974811083,0.5100755667506297,0.29219143576826195
4374,55089,316,Mequon,283,14,5,59,150,14,316,1.0,0.8955696202531646,0.04430379746835443,0.015822784810126583,0.04430379746835443,107,0.18670886075949367,0.47468354430379744,0.33860759493670883
4375,55089,80,Newburg,77,0,3,7,22,0,80,1.0,0.9625,0.0,0.0375,0.0,51,0.0875,0.275,0.6375
4376,55089,1309,Port Washington,1256,4,24,286,551,25,1309,1.0,0.959511077158136,0.0030557677616501145,0.01833460656990069,0.019098548510313215,472,0.2184873949579832,0.4209320091673033,0.3605805958747135
4377,55089,1312,Port Washington,1256,4,39,253,396,13,1312,1.0,0.9573170731707317,0.003048780487804878,0.02972560975609756,0.009908536585365854,663,0.19283536585365854,0.3018292682926829,0.5053353658536586
4378,55089,1343,Port Washington,1280,12,32,267,448,19,1343,1.0,0.953090096798213,0.008935219657483246,0.023827252419955324,0.014147431124348473,628,0.19880863737900223,0.33358153387937456,0.4676098287416232
4379,55089,1070,Port Washington,939,64,28,230,386,39,1070,1.0,0.8775700934579439,0.059813084112149535,0.026168224299065422,0.03644859813084112,454,0.21495327102803738,0.36074766355140186,0.42429906542056073
4380,55089,1127,Port Washington,1092,5,18,292,520,12,1127,1.0,0.968944099378882,0.0044365572315882874,0.015971606033717833,0.01064773735581189,315,0.259094942324756,0.4614019520851819,0.2795031055900621
4381,55089,1237,Port Washington,1149,28,36,205,369,24,1237,1.0,0.9288601455133387,0.02263540824575586,0.02910266774454325,0.019401778496362168,663,0.16572352465642684,0.29830234438156833,0.5359741309620049
4382,55089,1268,Port Washington,1219,5,23,293,476,21,1268,1.0,0.9613564668769716,0.003943217665615142,0.018138801261829655,0.016561514195583597,499,0.23107255520504733,0.3753943217665615,0.39353312302839116
4383,55089,627,Port Washington,608,0,4,110,279,15,627,1.0,0.9696969696969697,0.0,0.006379585326953748,0.023923444976076555,238,0.17543859649122806,0.4449760765550239,0.379585326953748
4384,55089,561,Port Washington,550,0,4,97,250,7,561,1.0,0.9803921568627451,0.0,0.0071301247771836,0.012477718360071301,214,0.17290552584670232,0.44563279857397503,0.38146167557932265
4385,55089,610,Saukville,582,2,14,86,244,12,610,1.0,0.9540983606557377,0.003278688524590164,0.022950819672131147,0.019672131147540985,280,0.14098360655737704,0.4,0.45901639344262296
4386,55089,603,Saukville,575,3,17,84,239,8,603,1.0,0.9535655058043118,0.004975124378109453,0.028192371475953566,0.013266998341625208,280,0.13930348258706468,0.3963515754560531,0.46434494195688225
4387,55089,589,Saukville,569,3,11,101,197,6,589,1.0,0.966044142614601,0.0050933786078098476,0.01867572156196944,0.010186757215619695,291,0.17147707979626486,0.33446519524617996,0.4940577249575552
4388,55089,258,Saukville,242,0,8,45,88,8,258,1.0,0.937984496124031,0.0,0.031007751937984496,0.031007751937984496,125,0.1744186046511628,0.34108527131782945,0.4844961240310077
4389,55089,262,Saukville,252,0,7,46,88,3,262,1.0,0.9618320610687023,0.0,0.026717557251908396,0.011450381679389313,128,0.17557251908396945,0.33587786259541985,0.48854961832061067
4390,55089,642,Saukville,617,11,8,96,249,6,642,1.0,0.9610591900311527,0.017133956386292833,0.012461059190031152,0.009345794392523364,297,0.14953271028037382,0.3878504672897196,0.46261682242990654
4391,55089,309,Saukville,292,0,6,51,135,11,309,1.0,0.9449838187702265,0.0,0.019417475728155338,0.03559870550161812,123,0.1650485436893204,0.4368932038834951,0.39805825242718446
4392,55089,651,Saukville,632,0,17,92,358,2,651,1.0,0.9708141321044547,0.0,0.026113671274961597,0.0030721966205837174,201,0.141321044546851,0.5499231950844854,0.3087557603686636
4393,55089,763,Saukville,739,0,15,106,406,9,763,1.0,0.9685452162516383,0.0,0.019659239842726082,0.011795543905635648,251,0.13892529488859764,0.5321100917431193,0.3289646133682831
4394,55089,43,Saukville,43,0,0,5,20,0,43,1.0,1.0,0.0,0.0,0.0,18,0.11627906976744186,0.46511627906976744,0.4186046511627907
4395,55089,710,Thiensville,669,7,14,154,381,20,710,1.0,0.9422535211267605,0.009859154929577466,0.01971830985915493,0.028169014084507043,175,0.21690140845070421,0.5366197183098591,0.24647887323943662
4396,55089,590,Thiensville,558,3,17,123,306,12,590,1.0,0.9457627118644067,0.005084745762711864,0.0288135593220339,0.020338983050847456,161,0.20847457627118643,0.5186440677966102,0.27288135593220336
4397,55089,649,Thiensville,604,14,10,143,194,21,649,1.0,0.9306625577812019,0.02157164869029276,0.015408320493066256,0.032357473035439135,312,0.22033898305084745,0.29892141756548535,0.48073959938366717
4398,55089,611,Thiensville,562,14,14,139,190,21,611,1.0,0.9198036006546645,0.022913256955810146,0.022913256955810146,0.03436988543371522,282,0.22749590834697217,0.3109656301145663,0.46153846153846156
4399,55091,473,Albany,465,0,6,99,129,2,473,1.0,0.9830866807610994,0.0,0.012684989429175475,0.004228329809725159,245,0.20930232558139536,0.2727272727272727,0.5179704016913319
4400,55091,479,Durand,469,3,2,94,109,5,479,1.0,0.9791231732776617,0.006263048016701462,0.0041753653444676405,0.010438413361169102,276,0.19624217118997914,0.22755741127348644,0.5762004175365344
4401,55091,538,Durand,525,0,6,104,122,7,538,1.0,0.9758364312267658,0.0,0.011152416356877323,0.013011152416356878,312,0.19330855018587362,0.22676579925650558,0.5799256505576208
4402,55091,482,Durand,476,0,3,102,120,3,482,1.0,0.9875518672199171,0.0,0.006224066390041493,0.006224066390041493,260,0.21161825726141079,0.24896265560165975,0.5394190871369294
4403,55091,453,Durand,445,3,1,87,138,4,453,1.0,0.9823399558498896,0.006622516556291391,0.002207505518763797,0.008830022075055188,228,0.19205298013245034,0.304635761589404,0.5033112582781457
4404,55091,98,Durand,95,0,2,20,32,1,98,1.0,0.9693877551020408,0.0,0.02040816326530612,0.01020408163265306,46,0.20408163265306123,0.32653061224489793,0.46938775510204084
4405,55091,273,Frankfort,272,0,1,75,55,0,273,1.0,0.9963369963369964,0.0,0.003663003663003663,0.0,143,0.27472527472527475,0.20146520146520147,0.5238095238095238
4406,55091,465,Lima,441,2,18,88,109,4,465,1.0,0.9483870967741935,0.004301075268817204,0.03870967741935484,0.008602150537634409,268,0.18924731182795698,0.23440860215053763,0.5763440860215053
4407,55091,55,Lima,54,0,0,10,12,1,55,1.0,0.9818181818181818,0.0,0.0,0.01818181818181818,33,0.18181818181818182,0.21818181818181817,0.6
4408,55091,531,Pepin,524,1,1,162,88,5,531,1.0,0.9868173258003766,0.0018832391713747645,0.0018832391713747645,0.009416195856873822,281,0.3050847457627119,0.1657250470809793,0.5291902071563088
4409,55091,184,Pepin,183,0,0,60,34,1,184,1.0,0.9945652173913043,0.0,0.0,0.005434782608695652,90,0.32608695652173914,0.18478260869565216,0.4891304347826087
4410,55091,309,Pepin,308,0,0,90,81,1,309,1.0,0.9967637540453075,0.0,0.0,0.003236245954692557,138,0.2912621359223301,0.2621359223300971,0.44660194174757284
4411,55091,258,Pepin,250,1,2,72,65,5,258,1.0,0.9689922480620154,0.003875968992248062,0.007751937984496124,0.01937984496124031,121,0.27906976744186046,0.25193798449612403,0.4689922480620155
4412,55091,60,Stockholm,60,0,0,27,7,0,60,1.0,1.0,0.0,0.0,0.0,26,0.45,0.11666666666666667,0.43333333333333335
4413,55091,160,Stockholm,155,1,2,47,52,2,160,1.0,0.96875,0.00625,0.0125,0.0125,61,0.29375,0.325,0.38125
4414,55091,465,Waterville,460,0,2,91,128,3,465,1.0,0.989247311827957,0.0,0.004301075268817204,0.0064516129032258064,246,0.1956989247311828,0.2752688172043011,0.5290322580645161
4415,55091,186,Waterville,182,1,0,37,52,3,186,1.0,0.978494623655914,0.005376344086021506,0.0,0.016129032258064516,97,0.1989247311827957,0.27956989247311825,0.521505376344086
4416,55091,296,Waubeek,294,1,1,67,120,0,296,1.0,0.9932432432432432,0.0033783783783783786,0.0033783783783783786,0.0,109,0.22635135135135134,0.40540540540540543,0.36824324324324326
4417,55093,367,Bay City,363,2,2,49,64,0,367,1.0,0.989100817438692,0.005449591280653951,0.005449591280653951,0.0,254,0.1335149863760218,0.17438692098092642,0.6920980926430518
4418,55093,300,Clifton,293,0,3,69,104,4,300,1.0,0.9766666666666667,0.0,0.01,0.013333333333333334,127,0.23,0.3466666666666667,0.42333333333333334
4419,55093,438,Clifton,421,1,4,101,152,12,438,1.0,0.9611872146118722,0.00228310502283105,0.0091324200913242,0.0273972602739726,185,0.23059360730593606,0.3470319634703196,0.4223744292237443
4420,55093,721,Clifton,712,0,4,164,247,5,721,1.0,0.9875173370319001,0.0,0.005547850208044383,0.006934812760055479,310,0.2274618585298197,0.34257975034674065,0.42995839112343964
4421,55093,368,Diamond Bluff,364,0,1,30,34,3,368,1.0,0.9891304347826086,0.0,0.002717391304347826,0.008152173913043478,304,0.08152173913043478,0.09239130434782608,0.8260869565217391
4422,55093,641,Ellsworth,611,2,17,97,101,11,641,1.0,0.953198127925117,0.0031201248049922,0.0265210608424337,0.0171606864274571,443,0.15132605304212168,0.15756630265210608,0.6911076443057722
4423,55093,493,Ellsworth,480,1,3,83,87,9,493,1.0,0.973630831643002,0.002028397565922921,0.006085192697768763,0.018255578093306288,323,0.16835699797160245,0.17647058823529413,0.6551724137931034
4424,55093,735,Ellsworth,712,4,7,114,120,12,735,1.0,0.9687074829931973,0.005442176870748299,0.009523809523809525,0.0163265306122449,501,0.15510204081632653,0.16326530612244897,0.6816326530612244
4425,55093,561,Ellsworth,550,0,5,95,99,6,561,1.0,0.9803921568627451,0.0,0.008912655971479501,0.0106951871657754,367,0.16934046345811052,0.17647058823529413,0.6541889483065954
4426,55093,691,Ellsworth,679,4,2,159,197,6,691,1.0,0.9826338639652678,0.005788712011577424,0.002894356005788712,0.008683068017366137,335,0.2301013024602026,0.28509406657018815,0.48480463096960924
4427,55093,184,Ellsworth,183,0,0,42,52,1,184,1.0,0.9945652173913043,0.0,0.0,0.005434782608695652,90,0.22826086956521738,0.2826086956521739,0.4891304347826087
4428,55093,636,Elmwood,619,1,12,128,123,4,636,1.0,0.9732704402515723,0.0015723270440251573,0.018867924528301886,0.006289308176100629,385,0.20125786163522014,0.19339622641509435,0.6053459119496856
4429,55093,526,El Paso,512,0,13,115,137,1,526,1.0,0.973384030418251,0.0,0.024714828897338403,0.0019011406844106464,274,0.21863117870722434,0.26045627376425856,0.5209125475285171
4430,55093,710,Gilman,694,0,6,170,210,10,710,1.0,0.9774647887323944,0.0,0.008450704225352112,0.014084507042253521,330,0.23943661971830985,0.29577464788732394,0.4647887323943662
4431,55093,644,Hartland,636,1,4,114,189,3,644,1.0,0.9875776397515528,0.0015527950310559005,0.006211180124223602,0.004658385093167702,341,0.17701863354037267,0.29347826086956524,0.5295031055900621
4432,55093,223,Isabelle,217,1,3,44,56,2,223,1.0,0.9730941704035875,0.004484304932735426,0.013452914798206279,0.008968609865470852,123,0.19730941704035873,0.25112107623318386,0.5515695067264574
4433,55093,88,Maiden Rock,85,0,1,29,23,2,88,1.0,0.9659090909090909,0.0,0.011363636363636364,0.022727272727272728,36,0.32954545454545453,0.26136363636363635,0.4090909090909091
4434,55093,476,Maiden Rock,472,0,2,92,117,2,476,1.0,0.9915966386554622,0.0,0.004201680672268907,0.004201680672268907,267,0.19327731092436976,0.24579831932773108,0.5609243697478992
4435,55093,353,Martell,344,2,3,83,97,4,353,1.0,0.9745042492917847,0.0056657223796034,0.0084985835694051,0.0113314447592068,173,0.23512747875354106,0.2747875354107649,0.49008498583569404
4436,55093,552,Martell,538,2,5,127,148,7,552,1.0,0.9746376811594203,0.0036231884057971015,0.009057971014492754,0.012681159420289856,277,0.23007246376811594,0.26811594202898553,0.5018115942028986
4437,55093,534,Oak Grove,524,2,6,169,270,2,534,1.0,0.9812734082397003,0.003745318352059925,0.011235955056179775,0.003745318352059925,95,0.31647940074906367,0.5056179775280899,0.17790262172284643
4438,55093,532,Oak Grove,516,0,8,55,63,8,532,1.0,0.9699248120300752,0.0,0.015037593984962405,0.015037593984962405,414,0.10338345864661654,0.11842105263157894,0.7781954887218046
4439,55093,441,Oak Grove,424,1,10,147,233,6,441,1.0,0.9614512471655329,0.0022675736961451248,0.022675736961451247,0.013605442176870748,61,0.3333333333333333,0.528344671201814,0.1383219954648526
4440,55093,472,Plum City,449,2,18,83,103,3,472,1.0,0.951271186440678,0.00423728813559322,0.038135593220338986,0.006355932203389831,286,0.17584745762711865,0.21822033898305085,0.6059322033898306
