,COUNTYFP,VAP,NAME,WVAP,BVAP,HVAP,SOS18P_LAF,SOS18P_MAR,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SOS18PNone,SOS18P_LAF_pct,SOS18P_MAR_pct,SOS18PNone_pct
384,55009,450,Ledgeview,430,2,4,33,14,14,450,1.0,0.9555555555555556,0.0044444444444444444,0.008888888888888889,0.03111111111111111,403,0.07333333333333333,0.03111111111111111,0.8955555555555555
385,55009,810,Ledgeview,744,14,14,60,26,38,810,1.0,0.9185185185185185,0.01728395061728395,0.01728395061728395,0.04691358024691358,724,0.07407407407407407,0.03209876543209877,0.8938271604938272
386,55009,443,Ledgeview,429,2,7,33,14,5,443,1.0,0.9683972911963883,0.004514672686230248,0.01580135440180587,0.011286681715575621,396,0.0744920993227991,0.03160270880361174,0.8939051918735892
387,55009,520,Ledgeview,492,1,9,29,16,18,520,1.0,0.9461538461538461,0.0019230769230769232,0.01730769230769231,0.03461538461538462,475,0.05576923076923077,0.03076923076923077,0.9134615384615384
388,55009,603,Ledgeview,552,21,6,33,19,24,603,1.0,0.9154228855721394,0.03482587064676617,0.009950248756218905,0.03980099502487562,551,0.05472636815920398,0.03150912106135987,0.9137645107794361
389,55009,482,Ledgeview,462,4,6,27,15,10,482,1.0,0.9585062240663901,0.008298755186721992,0.012448132780082987,0.02074688796680498,440,0.056016597510373446,0.03112033195020747,0.9128630705394191
390,55009,526,Morrison,514,0,10,17,4,2,526,1.0,0.9771863117870723,0.0,0.019011406844106463,0.0038022813688212928,505,0.03231939163498099,0.0076045627376425855,0.9600760456273765
391,55009,662,Morrison,651,1,5,22,6,5,662,1.0,0.9833836858006042,0.0015105740181268882,0.0075528700906344415,0.0075528700906344415,634,0.03323262839879154,0.00906344410876133,0.9577039274924471
392,55009,375,New Denmark,369,0,2,22,6,4,375,1.0,0.984,0.0,0.005333333333333333,0.010666666666666666,347,0.058666666666666666,0.016,0.9253333333333333
393,55009,494,New Denmark,492,1,0,29,8,1,494,1.0,0.9959514170040485,0.0020242914979757085,0.0,0.0020242914979757085,457,0.058704453441295545,0.016194331983805668,0.9251012145748988
394,55009,284,New Denmark,284,0,0,16,4,0,284,1.0,1.0,0.0,0.0,0.0,264,0.056338028169014086,0.014084507042253521,0.9295774647887324
395,55009,694,Pittsfield,675,3,7,35,10,9,694,1.0,0.9726224783861671,0.004322766570605188,0.010086455331412104,0.012968299711815562,649,0.05043227665706052,0.01440922190201729,0.9351585014409222
396,55009,595,Pittsfield,579,4,1,30,9,11,595,1.0,0.973109243697479,0.0067226890756302525,0.0016806722689075631,0.018487394957983194,556,0.05042016806722689,0.015126050420168067,0.934453781512605
397,55009,670,Pittsfield,662,0,2,34,10,6,670,1.0,0.9880597014925373,0.0,0.0029850746268656717,0.008955223880597015,626,0.050746268656716415,0.014925373134328358,0.9343283582089552
398,55009,504,Pulaski,487,1,4,23,7,12,504,1.0,0.9662698412698413,0.001984126984126984,0.007936507936507936,0.023809523809523808,474,0.04563492063492063,0.013888888888888888,0.9404761904761905
399,55009,497,Pulaski,486,0,5,22,7,6,497,1.0,0.9778672032193159,0.0,0.01006036217303823,0.012072434607645875,468,0.04426559356136821,0.014084507042253521,0.9416498993963782
400,55009,713,Pulaski,696,0,9,32,10,8,713,1.0,0.9761570827489481,0.0,0.012622720897615708,0.011220196353436185,671,0.04488078541374474,0.014025245441795231,0.94109396914446
401,55009,672,Pulaski,627,4,20,30,10,21,672,1.0,0.9330357142857143,0.005952380952380952,0.02976190476190476,0.03125,632,0.044642857142857144,0.01488095238095238,0.9404761904761905
402,55009,379,Rockland,362,1,9,25,10,7,379,1.0,0.9551451187335093,0.002638522427440633,0.023746701846965697,0.018469656992084433,344,0.06596306068601583,0.026385224274406333,0.9076517150395779
403,55009,311,Rockland,304,5,2,20,8,0,311,1.0,0.977491961414791,0.01607717041800643,0.006430868167202572,0.0,283,0.06430868167202572,0.02572347266881029,0.909967845659164
404,55009,556,Rockland,549,1,2,37,15,4,556,1.0,0.987410071942446,0.0017985611510791368,0.0035971223021582736,0.007194244604316547,504,0.06654676258992806,0.02697841726618705,0.9064748201438849
405,55009,660,Scott,636,5,9,46,22,10,660,1.0,0.9636363636363636,0.007575757575757576,0.013636363636363636,0.015151515151515152,592,0.0696969696969697,0.03333333333333333,0.896969696969697
406,55009,652,Scott,632,5,3,45,21,12,652,1.0,0.9693251533742331,0.007668711656441718,0.004601226993865031,0.018404907975460124,586,0.06901840490797546,0.032208588957055216,0.8987730061349694
407,55009,650,Scott,635,3,3,45,21,9,650,1.0,0.9769230769230769,0.004615384615384616,0.004615384615384616,0.013846153846153847,584,0.06923076923076923,0.03230769230769231,0.8984615384615384
408,55009,699,Scott,679,1,8,48,23,11,699,1.0,0.9713876967095851,0.001430615164520744,0.011444921316165951,0.015736766809728183,628,0.06866952789699571,0.032904148783977114,0.8984263233190272
409,55009,827,Suamico,816,3,5,35,17,3,827,1.0,0.9866989117291415,0.0036275695284159614,0.006045949214026602,0.0036275695284159614,775,0.04232164449818621,0.020556227327690448,0.9371221281741233
410,55009,901,Suamico,886,2,5,38,18,8,901,1.0,0.9833518312985572,0.0022197558268590455,0.005549389567147614,0.008879023307436182,845,0.042175360710321866,0.01997780244173141,0.9378468368479467
411,55009,916,Suamico,889,0,5,39,19,22,916,1.0,0.9705240174672489,0.0,0.0054585152838427945,0.024017467248908297,858,0.0425764192139738,0.02074235807860262,0.9366812227074236
412,55009,1419,Suamico,1383,1,17,61,29,18,1419,1.0,0.9746300211416491,0.0007047216349541931,0.011980267794221282,0.012684989429175475,1329,0.04298801973220578,0.0204369274136716,0.9365750528541226
413,55009,1254,Suamico,1225,6,9,77,31,14,1254,1.0,0.9768740031897927,0.004784688995215311,0.007177033492822967,0.011164274322169059,1146,0.06140350877192982,0.024720893141945772,0.9138755980861244
414,55009,770,Suamico,759,3,3,47,19,5,770,1.0,0.9857142857142858,0.003896103896103896,0.003896103896103896,0.006493506493506494,704,0.06103896103896104,0.024675324675324677,0.9142857142857143
415,55009,890,Suamico,877,0,3,54,22,10,890,1.0,0.9853932584269663,0.0,0.0033707865168539327,0.011235955056179775,814,0.060674157303370786,0.024719101123595506,0.9146067415730337
416,55009,1245,Suamico,1208,4,12,76,31,21,1245,1.0,0.970281124497992,0.00321285140562249,0.00963855421686747,0.016867469879518072,1138,0.06104417670682731,0.024899598393574297,0.9140562248995984
417,55009,632,Wrightstown,588,7,24,32,8,13,632,1.0,0.930379746835443,0.011075949367088608,0.0379746835443038,0.020569620253164556,592,0.05063291139240506,0.012658227848101266,0.9367088607594937
418,55009,531,Wrightstown,466,8,37,27,7,20,531,1.0,0.8775894538606404,0.015065913370998116,0.0696798493408663,0.03766478342749529,497,0.05084745762711865,0.013182674199623353,0.935969868173258
419,55009,664,Wrightstown,637,1,17,34,9,9,664,1.0,0.9593373493975904,0.0015060240963855422,0.025602409638554216,0.01355421686746988,621,0.05120481927710843,0.01355421686746988,0.9352409638554217
420,55009,672,Wrightstown,652,1,12,29,15,7,672,1.0,0.9702380952380952,0.001488095238095238,0.017857142857142856,0.010416666666666666,628,0.043154761904761904,0.022321428571428572,0.9345238095238095
421,55009,422,Wrightstown,409,0,12,18,9,1,422,1.0,0.9691943127962085,0.0,0.02843601895734597,0.002369668246445498,395,0.04265402843601896,0.02132701421800948,0.9360189573459715
422,55009,505,Wrightstown,457,1,40,22,11,7,505,1.0,0.904950495049505,0.0019801980198019802,0.07920792079207921,0.013861386138613862,472,0.04356435643564356,0.02178217821782178,0.9346534653465347
423,55011,240,Alma,234,0,2,29,8,4,240,1.0,0.975,0.0,0.008333333333333333,0.016666666666666666,203,0.12083333333333333,0.03333333333333333,0.8458333333333333
424,55011,417,Alma,414,1,1,50,15,1,417,1.0,0.9928057553956835,0.002398081534772182,0.002398081534772182,0.002398081534772182,352,0.11990407673860912,0.03597122302158273,0.8441247002398081
425,55011,242,Alma,229,0,9,25,17,4,242,1.0,0.9462809917355371,0.0,0.0371900826446281,0.01652892561983471,200,0.10330578512396695,0.07024793388429752,0.8264462809917356
426,55011,332,Belvidere,325,0,6,27,9,1,332,1.0,0.9789156626506024,0.0,0.018072289156626505,0.0030120481927710845,296,0.08132530120481928,0.02710843373493976,0.891566265060241
427,55011,543,Buffalo,536,0,0,30,20,7,543,1.0,0.9871086556169429,0.0,0.0,0.01289134438305709,493,0.055248618784530384,0.03683241252302026,0.9079189686924494
428,55011,844,Buffalo City,834,0,2,63,39,8,844,1.0,0.9881516587677726,0.0,0.002369668246445498,0.009478672985781991,742,0.07464454976303317,0.0462085308056872,0.8791469194312796
429,55011,229,Canton,220,0,6,26,6,3,229,1.0,0.9606986899563319,0.0,0.026200873362445413,0.013100436681222707,197,0.11353711790393013,0.026200873362445413,0.8602620087336245
430,55011,338,Cochrane,336,0,0,16,10,2,338,1.0,0.9940828402366864,0.0,0.0,0.005917159763313609,312,0.047337278106508875,0.029585798816568046,0.9230769230769231
431,55011,284,Cross,280,0,4,13,7,0,284,1.0,0.9859154929577465,0.0,0.014084507042253521,0.0,264,0.045774647887323945,0.02464788732394366,0.9295774647887324
432,55011,335,Dover,324,0,4,19,11,7,335,1.0,0.9671641791044776,0.0,0.011940298507462687,0.020895522388059702,305,0.056716417910447764,0.03283582089552239,0.9104477611940298
433,55011,486,Fountain City,470,1,2,39,13,13,486,1.0,0.9670781893004116,0.00205761316872428,0.00411522633744856,0.026748971193415638,434,0.08024691358024691,0.026748971193415638,0.8930041152263375
434,55011,228,Fountain City,226,1,1,18,6,0,228,1.0,0.9912280701754386,0.0043859649122807015,0.0043859649122807015,0.0,204,0.07894736842105263,0.02631578947368421,0.8947368421052632
435,55011,326,Gilmanton,316,0,7,22,6,3,326,1.0,0.9693251533742331,0.0,0.02147239263803681,0.009202453987730062,298,0.06748466257668712,0.018404907975460124,0.9141104294478528
436,55011,357,Glencoe,340,0,17,26,9,0,357,1.0,0.9523809523809523,0.0,0.047619047619047616,0.0,322,0.07282913165266107,0.025210084033613446,0.9019607843137255
437,55011,140,Lincoln,132,0,8,19,4,0,140,1.0,0.9428571428571428,0.0,0.05714285714285714,0.0,117,0.1357142857142857,0.02857142857142857,0.8357142857142857
438,55011,247,Maxville,239,0,7,14,5,1,247,1.0,0.9676113360323887,0.0,0.02834008097165992,0.004048582995951417,228,0.05668016194331984,0.020242914979757085,0.9230769230769231
439,55011,408,Milton,404,1,2,27,8,1,408,1.0,0.9901960784313726,0.0024509803921568627,0.004901960784313725,0.0024509803921568627,373,0.0661764705882353,0.0196078431372549,0.9142156862745098
440,55011,268,Modena,262,1,4,23,7,1,268,1.0,0.9776119402985075,0.0037313432835820895,0.014925373134328358,0.0037313432835820895,238,0.08582089552238806,0.026119402985074626,0.8880597014925373
441,55011,711,Mondovi,689,3,6,45,14,13,711,1.0,0.9690576652601969,0.004219409282700422,0.008438818565400843,0.01828410689170183,652,0.06329113924050633,0.01969057665260197,0.9170182841068917
442,55011,701,Mondovi,673,6,11,45,14,11,701,1.0,0.9600570613409415,0.008559201141226819,0.015691868758915834,0.015691868758915834,642,0.06419400855920114,0.019971469329529243,0.9158345221112696
443,55011,693,Mondovi,678,2,4,44,14,9,693,1.0,0.9783549783549783,0.002886002886002886,0.005772005772005772,0.012987012987012988,635,0.06349206349206349,0.020202020202020204,0.9163059163059163
444,55011,357,Mondovi,349,0,2,26,7,6,357,1.0,0.9775910364145658,0.0,0.0056022408963585435,0.01680672268907563,324,0.07282913165266107,0.0196078431372549,0.907563025210084
445,55011,206,Montana,203,1,0,18,5,2,206,1.0,0.9854368932038835,0.0048543689320388345,0.0,0.009708737864077669,183,0.08737864077669903,0.024271844660194174,0.8883495145631068
446,55011,499,Naples,495,1,3,34,7,0,499,1.0,0.9919839679358717,0.002004008016032064,0.006012024048096192,0.0,458,0.06813627254509018,0.014028056112224449,0.9178356713426854
447,55011,301,Nelson,294,0,4,23,10,3,301,1.0,0.9767441860465116,0.0,0.013289036544850499,0.009966777408637873,268,0.07641196013289037,0.03322259136212625,0.8903654485049833
448,55011,465,Nelson,448,0,13,29,13,4,465,1.0,0.9634408602150538,0.0,0.02795698924731183,0.008602150537634409,423,0.06236559139784946,0.02795698924731183,0.9096774193548387
449,55011,369,Waumandee,356,0,11,26,16,2,369,1.0,0.964769647696477,0.0,0.02981029810298103,0.005420054200542005,327,0.07046070460704607,0.04336043360433604,0.8861788617886179
450,55013,307,Anderson,304,1,0,15,10,2,307,1.0,0.990228013029316,0.003257328990228013,0.0,0.006514657980456026,282,0.048859934853420196,0.03257328990228013,0.9185667752442996
451,55013,166,Blaine,160,2,0,7,7,4,166,1.0,0.963855421686747,0.012048192771084338,0.0,0.024096385542168676,152,0.04216867469879518,0.04216867469879518,0.9156626506024096
452,55013,515,Daniels,504,0,4,21,6,7,515,1.0,0.9786407766990292,0.0,0.007766990291262136,0.013592233009708738,488,0.040776699029126215,0.011650485436893204,0.9475728155339805
453,55013,405,Dewey,360,0,3,19,6,42,405,1.0,0.8888888888888888,0.0,0.007407407407407408,0.1037037037037037,380,0.04691358024691358,0.014814814814814815,0.9382716049382716
454,55013,568,Grantsburg,556,1,3,19,13,8,568,1.0,0.9788732394366197,0.0017605633802816902,0.00528169014084507,0.014084507042253521,536,0.03345070422535211,0.022887323943661973,0.9436619718309859
455,55013,233,Grantsburg,218,4,4,7,5,7,233,1.0,0.9356223175965666,0.017167381974248927,0.017167381974248927,0.030042918454935622,221,0.030042918454935622,0.02145922746781116,0.9484978540772532
456,55013,225,Grantsburg,213,1,0,7,5,11,225,1.0,0.9466666666666667,0.0044444444444444444,0.0,0.04888888888888889,213,0.03111111111111111,0.022222222222222223,0.9466666666666667
457,55013,342,Grantsburg,327,0,10,15,7,5,342,1.0,0.956140350877193,0.0,0.029239766081871343,0.014619883040935672,320,0.043859649122807015,0.02046783625730994,0.935672514619883
458,55013,227,Grantsburg,223,1,1,10,5,2,227,1.0,0.9823788546255506,0.004405286343612335,0.004405286343612335,0.00881057268722467,212,0.04405286343612335,0.022026431718061675,0.933920704845815
459,55013,288,Grantsburg,273,2,4,12,6,9,288,1.0,0.9479166666666666,0.006944444444444444,0.013888888888888888,0.03125,270,0.041666666666666664,0.020833333333333332,0.9375
460,55013,691,Jackson,666,2,2,48,32,21,691,1.0,0.9638205499276411,0.002894356005788712,0.002894356005788712,0.030390738060781478,611,0.0694645441389291,0.04630969609261939,0.8842257597684515
461,55013,309,La Follette,296,0,3,20,12,10,309,1.0,0.9579288025889967,0.0,0.009708737864077669,0.032362459546925564,277,0.06472491909385113,0.038834951456310676,0.8964401294498382
462,55013,120,La Follette,54,1,0,7,4,65,120,1.0,0.45,0.008333333333333333,0.0,0.5416666666666666,109,0.058333333333333334,0.03333333333333333,0.9083333333333333
463,55013,255,Lincoln,242,0,2,9,4,11,255,1.0,0.9490196078431372,0.0,0.00784313725490196,0.043137254901960784,242,0.03529411764705882,0.01568627450980392,0.9490196078431372
464,55013,352,Meenon,323,0,0,14,8,29,352,1.0,0.9176136363636364,0.0,0.0,0.08238636363636363,330,0.03977272727272727,0.022727272727272728,0.9375
465,55013,278,Meenon,263,0,0,11,7,15,278,1.0,0.9460431654676259,0.0,0.0,0.0539568345323741,260,0.039568345323741004,0.025179856115107913,0.935251798561151
466,55013,272,Meenon,253,2,2,11,6,15,272,1.0,0.9301470588235294,0.007352941176470588,0.007352941176470588,0.05514705882352941,255,0.04044117647058824,0.022058823529411766,0.9375
467,55013,366,Oakland,349,0,1,30,8,16,366,1.0,0.953551912568306,0.0,0.00273224043715847,0.04371584699453552,328,0.08196721311475409,0.02185792349726776,0.8961748633879781
468,55013,336,Oakland,325,1,1,27,8,9,336,1.0,0.9672619047619048,0.002976190476190476,0.002976190476190476,0.026785714285714284,301,0.08035714285714286,0.023809523809523808,0.8958333333333334
469,55013,162,Roosevelt,147,5,4,5,4,6,162,1.0,0.9074074074074074,0.030864197530864196,0.024691358024691357,0.037037037037037035,153,0.030864197530864196,0.024691358024691357,0.9444444444444444
470,55013,332,Rusk,292,2,2,21,17,36,332,1.0,0.8795180722891566,0.006024096385542169,0.006024096385542169,0.10843373493975904,294,0.06325301204819277,0.05120481927710843,0.8855421686746988
471,55013,421,Sand Lake,336,0,5,18,15,80,421,1.0,0.7980997624703088,0.0,0.011876484560570071,0.19002375296912113,388,0.04275534441805225,0.035629453681710214,0.9216152019002375
472,55013,282,Scott,276,3,0,20,15,3,282,1.0,0.9787234042553191,0.010638297872340425,0.0,0.010638297872340425,247,0.07092198581560284,0.05319148936170213,0.875886524822695
473,55013,165,Scott,160,0,0,11,8,5,165,1.0,0.9696969696969697,0.0,0.0,0.030303030303030304,146,0.06666666666666667,0.048484848484848485,0.8848484848484849
474,55013,548,Siren,510,1,6,21,9,31,548,1.0,0.9306569343065694,0.0018248175182481751,0.010948905109489052,0.05656934306569343,518,0.03832116788321168,0.016423357664233577,0.9452554744525548
475,55013,75,Siren,63,0,4,3,1,8,75,1.0,0.84,0.0,0.05333333333333334,0.10666666666666667,71,0.04,0.013333333333333334,0.9466666666666667
476,55013,473,Siren,447,0,5,20,6,21,473,1.0,0.945031712473573,0.0,0.010570824524312896,0.04439746300211417,447,0.042283298097251586,0.012684989429175475,0.945031712473573
477,55013,280,Siren,257,0,5,11,4,18,280,1.0,0.9178571428571428,0.0,0.017857142857142856,0.06428571428571428,265,0.039285714285714285,0.014285714285714285,0.9464285714285714
478,55013,590,Swiss,451,0,7,29,18,132,590,1.0,0.764406779661017,0.0,0.011864406779661017,0.22372881355932203,543,0.04915254237288136,0.030508474576271188,0.9203389830508475
479,55013,59,Swiss,50,3,0,2,1,6,59,1.0,0.847457627118644,0.05084745762711865,0.0,0.1016949152542373,56,0.03389830508474576,0.01694915254237288,0.9491525423728814
480,55013,632,Trade Lake,619,2,3,30,14,8,632,1.0,0.9794303797468354,0.0031645569620253164,0.004746835443037975,0.012658227848101266,588,0.04746835443037975,0.022151898734177215,0.930379746835443
481,55013,41,Trade Lake,39,0,0,2,0,2,41,1.0,0.9512195121951219,0.0,0.0,0.04878048780487805,39,0.04878048780487805,0.0,0.9512195121951219
482,55013,283,Union,268,0,0,20,6,15,283,1.0,0.9469964664310954,0.0,0.0,0.053003533568904596,257,0.0706713780918728,0.02120141342756184,0.9081272084805654
483,55013,291,Webb Lake,284,0,4,16,23,3,291,1.0,0.9759450171821306,0.0,0.013745704467353952,0.010309278350515464,252,0.054982817869415807,0.07903780068728522,0.865979381443299
484,55013,272,Webster,248,3,2,11,9,19,272,1.0,0.9117647058823529,0.011029411764705883,0.007352941176470588,0.06985294117647059,252,0.04044117647058824,0.03308823529411765,0.9264705882352942
485,55013,223,Webster,199,5,4,9,7,15,223,1.0,0.8923766816143498,0.02242152466367713,0.017937219730941704,0.06726457399103139,207,0.04035874439461883,0.03139013452914798,0.9282511210762332
486,55013,230,West Marshland,213,3,1,6,6,13,230,1.0,0.9260869565217391,0.013043478260869565,0.004347826086956522,0.05652173913043478,218,0.02608695652173913,0.02608695652173913,0.9478260869565217
487,55013,48,West Marshland,47,0,0,1,1,1,48,1.0,0.9791666666666666,0.0,0.0,0.020833333333333332,46,0.020833333333333332,0.020833333333333332,0.9583333333333334
488,55013,555,Wood River,527,1,12,21,14,15,555,1.0,0.9495495495495495,0.0018018018018018018,0.021621621621621623,0.02702702702702703,520,0.03783783783783784,0.025225225225225224,0.9369369369369369
489,55013,72,Wood River,72,0,0,2,1,0,72,1.0,1.0,0.0,0.0,0.0,69,0.027777777777777776,0.013888888888888888,0.9583333333333334
490,55013,86,Wood River,82,0,3,3,2,1,86,1.0,0.9534883720930233,0.0,0.03488372093023256,0.011627906976744186,81,0.03488372093023256,0.023255813953488372,0.9418604651162791
491,55015,208,Appleton,198,3,2,39,23,5,208,1.0,0.9519230769230769,0.014423076923076924,0.009615384615384616,0.02403846153846154,146,0.1875,0.11057692307692307,0.7019230769230769
492,55015,1676,Appleton,1357,47,126,77,54,146,1676,1.0,0.8096658711217184,0.028042959427207637,0.07517899761336516,0.08711217183770883,1545,0.045942720763723154,0.032219570405727926,0.9218377088305489
493,55015,935,Appleton,874,7,20,75,40,34,935,1.0,0.9347593582887701,0.0074866310160427805,0.0213903743315508,0.03636363636363636,820,0.08021390374331551,0.0427807486631016,0.8770053475935828
494,55015,1723,Appleton,1498,22,65,93,56,138,1723,1.0,0.869413813116657,0.012768427161926872,0.03772489843296576,0.08009286128845038,1574,0.053975623911781775,0.03250145095763204,0.9135229251305862
495,55015,1762,Appleton,1532,7,85,107,56,138,1762,1.0,0.8694665153234961,0.003972758229284903,0.048240635641316684,0.07832009080590238,1599,0.06072644721906924,0.03178206583427923,0.9074914869466515
496,55015,1635,Appleton,1485,2,95,136,79,53,1635,1.0,0.908256880733945,0.0012232415902140672,0.0581039755351682,0.03241590214067278,1420,0.08318042813455657,0.048318042813455656,0.8685015290519877
497,55015,112,Appleton,108,2,0,5,8,2,112,1.0,0.9642857142857143,0.017857142857142856,0.0,0.017857142857142856,99,0.044642857142857144,0.07142857142857142,0.8839285714285714
499,55015,620,Brillion,584,3,24,24,9,9,620,1.0,0.9419354838709677,0.004838709677419355,0.03870967741935484,0.014516129032258065,587,0.03870967741935484,0.014516129032258065,0.9467741935483871
500,55015,548,Brillion,542,1,2,21,8,3,548,1.0,0.9890510948905109,0.0018248175182481751,0.0036496350364963502,0.005474452554744526,519,0.03832116788321168,0.014598540145985401,0.9470802919708029
501,55015,592,Brillion,569,0,11,22,9,12,592,1.0,0.9611486486486487,0.0,0.018581081081081082,0.02027027027027027,561,0.037162162162162164,0.015202702702702704,0.9476351351351351
502,55015,586,Brillion,560,0,17,22,8,9,586,1.0,0.9556313993174061,0.0,0.02901023890784983,0.015358361774744027,556,0.03754266211604096,0.013651877133105802,0.9488054607508533
503,55015,688,Brillion,672,1,7,22,9,8,688,1.0,0.9767441860465116,0.0014534883720930232,0.010174418604651164,0.011627906976744186,657,0.03197674418604651,0.01308139534883721,0.9549418604651163
504,55015,417,Brillion,414,0,0,13,6,3,417,1.0,0.9928057553956835,0.0,0.0,0.007194244604316547,398,0.03117505995203837,0.014388489208633094,0.9544364508393285
505,55015,521,Brothertown,507,2,9,14,2,3,521,1.0,0.9731285988483686,0.003838771593090211,0.01727447216890595,0.005758157389635317,505,0.026871401151631478,0.003838771593090211,0.9692898272552783
506,55015,501,Brothertown,498,0,3,14,2,0,501,1.0,0.9940119760479041,0.0,0.005988023952095809,0.0,485,0.027944111776447105,0.003992015968063872,0.9680638722554891
507,55015,595,Charlestown,583,2,6,21,9,4,595,1.0,0.9798319327731092,0.0033613445378151263,0.010084033613445379,0.0067226890756302525,565,0.03529411764705882,0.015126050420168067,0.9495798319327731
508,55015,505,Chilton,487,0,11,14,7,7,505,1.0,0.9643564356435643,0.0,0.02178217821782178,0.013861386138613862,484,0.027722772277227723,0.013861386138613862,0.9584158415841584
509,55015,702,Chilton,651,3,38,20,10,10,702,1.0,0.9273504273504274,0.004273504273504274,0.05413105413105413,0.014245014245014245,672,0.02849002849002849,0.014245014245014245,0.9572649572649573
510,55015,639,Chilton,619,1,15,18,9,4,639,1.0,0.9687010954616588,0.001564945226917058,0.023474178403755867,0.006259780907668232,612,0.028169014084507043,0.014084507042253521,0.9577464788732394
511,55015,575,Chilton,551,3,7,16,8,14,575,1.0,0.9582608695652174,0.0052173913043478265,0.01217391304347826,0.02434782608695652,551,0.02782608695652174,0.01391304347826087,0.9582608695652174
512,55015,570,Chilton,543,1,18,16,8,8,570,1.0,0.9526315789473684,0.0017543859649122807,0.031578947368421054,0.014035087719298246,546,0.028070175438596492,0.014035087719298246,0.9578947368421052
513,55015,246,Chilton,239,2,2,8,3,3,246,1.0,0.9715447154471545,0.008130081300813009,0.008130081300813009,0.012195121951219513,235,0.032520325203252036,0.012195121951219513,0.9552845528455285
514,55015,540,Chilton,528,3,3,18,7,6,540,1.0,0.9777777777777777,0.005555555555555556,0.005555555555555556,0.011111111111111112,515,0.03333333333333333,0.012962962962962963,0.9537037037037037
515,55015,80,Chilton,80,0,0,2,1,0,80,1.0,1.0,0.0,0.0,0.0,77,0.025,0.0125,0.9625
516,55015,745,Harrison,719,1,12,39,13,13,745,1.0,0.9651006711409396,0.0013422818791946308,0.016107382550335572,0.0174496644295302,693,0.052348993288590606,0.0174496644295302,0.9302013422818792
517,55015,621,Harrison,604,5,5,32,10,7,621,1.0,0.9726247987117552,0.008051529790660225,0.008051529790660225,0.011272141706924315,579,0.05152979066022544,0.01610305958132045,0.9323671497584541
518,55015,498,Harrison,482,0,4,25,7,12,498,1.0,0.9678714859437751,0.0,0.008032128514056224,0.024096385542168676,466,0.050200803212851405,0.014056224899598393,0.9357429718875502
519,55015,380,Harrison,367,0,6,19,5,7,380,1.0,0.9657894736842105,0.0,0.015789473684210527,0.018421052631578946,356,0.05,0.013157894736842105,0.9368421052631579
520,55015,432,Harrison,410,2,11,14,8,9,432,1.0,0.9490740740740741,0.004629629629629629,0.02546296296296296,0.020833333333333332,410,0.032407407407407406,0.018518518518518517,0.9490740740740741
521,55015,367,Harrison,343,2,6,12,6,16,367,1.0,0.9346049046321526,0.005449591280653951,0.01634877384196185,0.043596730245231606,349,0.0326975476839237,0.01634877384196185,0.9509536784741145
522,55015,392,Harrison,379,3,4,13,7,6,392,1.0,0.9668367346938775,0.007653061224489796,0.01020408163265306,0.015306122448979591,372,0.03316326530612245,0.017857142857142856,0.9489795918367347
523,55015,562,Harrison,547,0,5,28,8,10,562,1.0,0.9733096085409253,0.0,0.008896797153024912,0.017793594306049824,526,0.0498220640569395,0.014234875444839857,0.9359430604982206
524,55015,320,Harrison,308,0,8,22,12,4,320,1.0,0.9625,0.0,0.025,0.0125,286,0.06875,0.0375,0.89375
525,55015,464,Harrison,442,0,9,32,17,13,464,1.0,0.9525862068965517,0.0,0.01939655172413793,0.028017241379310345,415,0.06896551724137931,0.036637931034482756,0.8943965517241379
526,55015,725,Harrison,698,0,12,51,27,15,725,1.0,0.9627586206896551,0.0,0.016551724137931035,0.020689655172413793,647,0.0703448275862069,0.037241379310344824,0.8924137931034483
527,55015,387,Harrison,379,1,5,12,7,2,387,1.0,0.979328165374677,0.002583979328165375,0.012919896640826873,0.00516795865633075,368,0.031007751937984496,0.01808785529715762,0.9509043927648578
528,55015,237,Harrison,225,0,5,4,2,7,237,1.0,0.9493670886075949,0.0,0.02109704641350211,0.029535864978902954,231,0.016877637130801686,0.008438818565400843,0.9746835443037974
529,55015,401,Harrison,396,0,2,19,10,3,401,1.0,0.9875311720698254,0.0,0.004987531172069825,0.007481296758104738,372,0.04738154613466334,0.02493765586034913,0.9276807980049875
530,55015,138,Harrison,130,0,6,9,4,2,138,1.0,0.9420289855072463,0.0,0.043478260869565216,0.014492753623188406,125,0.06521739130434782,0.028985507246376812,0.9057971014492754
531,55015,601,Harrison,570,2,13,37,23,16,601,1.0,0.9484193011647255,0.0033277870216306157,0.021630615640599003,0.026622296173044926,541,0.06156405990016639,0.03826955074875208,0.9001663893510815
533,55015,579,Hilbert,523,0,49,12,4,7,579,1.0,0.9032815198618307,0.0,0.0846286701208981,0.012089810017271158,563,0.02072538860103627,0.0069084628670120895,0.9723661485319517
534,55015,273,Hilbert,265,1,3,6,2,4,273,1.0,0.9706959706959707,0.003663003663003663,0.01098901098901099,0.014652014652014652,265,0.02197802197802198,0.007326007326007326,0.9706959706959707
537,55015,240,Kiel,229,0,10,10,3,1,240,1.0,0.9541666666666667,0.0,0.041666666666666664,0.004166666666666667,227,0.041666666666666664,0.0125,0.9458333333333333
