,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
941,Carroll,7644,Carroll Precinct 05-004,6509,725,141,189,10,269,7644,1,0.8515175300889587,0.09484563055991628,0.018445839874411302,0.03519099947671376,7445,0.024725274725274724,0.0013082155939298796,0.9739665096807953
943,Carroll,4313,Carroll Precinct 05-002,3922,228,63,132,9,100,4313,1,0.9093438441919778,0.05286343612334802,0.014607002086714584,0.023185717597959656,4172,0.030605147229306746,0.0020867145838163693,0.9673081381868769
1170,Carroll,2549,Carroll Precinct 05-003,2418,38,34,76,3,59,2549,1,0.9486072969792075,0.01490780698313064,0.013338564142801098,0.02314633189486073,2470,0.02981561396626128,0.0011769321302471558,0.9690074539034915
1181,Carroll,6184,Carroll Precinct 04-001,5840,132,76,135,7,136,6184,1,0.944372574385511,0.021345407503234153,0.012289780077619664,0.02199223803363519,6042,0.021830530401034928,0.001131953428201811,0.9770375161707633
1182,Carroll,4802,Carroll Precinct 08-001,4594,54,55,102,5,99,4802,1,0.9566847147022074,0.011245314452311536,0.011453561016243232,0.020616409829237816,4695,0.0212411495210329,0.0010412328196584756,0.9777176176593086
1187,Carroll,7419,Carroll Precinct 07-004,6548,335,265,159,7,271,7419,1,0.8825987329828818,0.045154333468122386,0.03571909960911174,0.03652783393988408,7253,0.021431459765467044,0.0009435233859010648,0.9776250168486319
1188,Carroll,4295,Carroll Precinct 03-001,4156,43,42,96,7,54,4295,1,0.9676367869615833,0.010011641443538999,0.009778812572759022,0.012572759022118742,4192,0.022351571594877766,0.001629802095459837,0.9760186263096624
1189,Carroll,3836,Carroll Precinct 07-002,3328,157,245,78,5,106,3836,1,0.867570385818561,0.04092805005213764,0.06386861313868614,0.027632950990615225,3753,0.020333680917622523,0.0013034410844629822,0.9783628779979145
1190,Carroll,5993,Carroll Precinct 06-001,5728,79,80,104,12,106,5993,1,0.9557817453695978,0.013182045720006674,0.013348907058234607,0.017687301852160855,5877,0.01735357917570499,0.002002336058735191,0.9806440847655599
1191,Carroll,3510,Carroll Precinct 08-002,3268,78,103,72,3,61,3510,1,0.931054131054131,0.022222222222222223,0.029344729344729346,0.017378917378917377,3435,0.020512820512820513,0.0008547008547008547,0.9786324786324786
1192,Carroll,2717,Carroll Precinct 08-003,2574,40,61,43,1,42,2717,1,0.9473684210526315,0.01472211998527788,0.022451232977548766,0.015458225984541774,2673,0.01582627898417372,0.000368052999631947,0.9838056680161943
1193,Carroll,4591,Carroll Precinct 06-002,4324,106,96,95,6,65,4591,1,0.9418427357874102,0.023088651709867132,0.020910477020257025,0.014158135482465693,4490,0.020692659551296014,0.001306904813766064,0.9780004356349379
1770,Carroll,7060,Carroll Precinct 13-001,6426,188,225,201,9,221,7060,1,0.9101983002832861,0.026628895184135977,0.03186968838526912,0.03130311614730878,6850,0.02847025495750708,0.0012747875354107649,0.9702549575070821
1794,Carroll,4768,Carroll Precinct 04-003,4514,103,50,100,3,101,4768,1,0.9467281879194631,0.02160234899328859,0.010486577181208054,0.02118288590604027,4665,0.02097315436241611,0.0006291946308724832,0.9783976510067114
