,COUNTY,VAP,NAME,WVAP,GOV14D,GOV14R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV14None,GOV14D_pct,GOV14R_pct,GOV14None_pct
792,Anne Arundel,1231,Anne Arundel Precinct 01-011,1154,99,460,77,1231,1,0.9374492282696995,0.06255077173030058,672,0.08042242079610074,0.3736799350121852,0.545897644191714
793,Anne Arundel,1787,Anne Arundel Precinct 01-007,1593,106,545,194,1787,1,0.8914381645215445,0.1085618354784555,1136,0.05931729155008394,0.3049804141018467,0.6357022943480694
794,Anne Arundel,1878,Anne Arundel Precinct 01-001,1569,150,612,309,1878,1,0.8354632587859425,0.1645367412140575,1116,0.07987220447284345,0.3258785942492013,0.5942492012779552
795,Anne Arundel,1406,Anne Arundel Precinct 01-010,1312,112,512,94,1406,1,0.9331436699857752,0.06685633001422475,782,0.07965860597439545,0.36415362731152207,0.5561877667140825
799,Anne Arundel,2426,Anne Arundel Precinct 01-008,2132,141,692,294,2426,1,0.8788128606760099,0.12118713932399011,1593,0.058120362737015666,0.2852431986809563,0.656636438582028
800,Anne Arundel,2202,Anne Arundel Precinct 01-004,1450,269,331,752,2202,1,0.6584922797456857,0.34150772025431425,1602,0.12216167120799273,0.1503178928247048,0.7275204359673024
801,Anne Arundel,2201,Anne Arundel Precinct 01-014,1607,130,463,594,2201,1,0.7301226715129486,0.2698773284870513,1608,0.059064061790095414,0.21035892776010903,0.7305770104497955
802,Anne Arundel,4021,Anne Arundel Precinct 01-012,1909,341,262,2112,4021,1,0.4747575230042278,0.5252424769957722,3418,0.08480477493160905,0.06515792091519522,0.8500373041531957
803,Anne Arundel,2018,Anne Arundel Precinct 01-015,1685,152,513,333,2018,1,0.8349851337958375,0.16501486620416253,1353,0.0753221010901883,0.25421209117938554,0.6704658077304262
806,Anne Arundel,1443,Anne Arundel Precinct 01-013,1092,108,195,351,1443,1,0.7567567567567568,0.24324324324324326,1140,0.07484407484407485,0.13513513513513514,0.7900207900207901
879,Anne Arundel,3468,Anne Arundel Precinct 01-018,2157,335,422,1311,3468,1,0.6219723183391004,0.3780276816608997,2711,0.09659746251441753,0.12168396770472895,0.7817185697808535
880,Anne Arundel,1823,Anne Arundel Precinct 01-017,1402,104,336,421,1823,1,0.7690619857377948,0.23093801426220514,1383,0.05704882062534284,0.18431157432803072,0.7586396050466264
881,Anne Arundel,2523,Anne Arundel Precinct 01-016,1828,166,409,695,2523,1,0.724534284581847,0.275465715418153,1948,0.06579468886246533,0.16210860087197781,0.7720967102655569
909,Anne Arundel,2629,Anne Arundel Precinct 07-002,2349,307,798,280,2629,1,0.893495625713199,0.10650437428680107,1524,0.11677443895017117,0.303537466717383,0.5796880943324458
