,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
53,Wicomico,1037,Wicomico Precinct 11-002,535,418,19,548,486,65,1037,2.0155945419103314,0.5159112825458052,0.4030858244937319,0.01832208293153327,0.0626808100289296,3,0.5284474445515911,0.4686595949855352,0.0028929604628736743
54,Wicomico,3288,Wicomico Precinct 11-001,2372,617,117,65,5,182,3288,1.0,0.7214111922141119,0.1876520681265207,0.035583941605839414,0.05535279805352798,3218,0.019768856447688565,0.0015206812652068127,0.9787104622871047
55,Wicomico,3390,Wicomico Precinct 05-006,2762,327,97,240,262,204,3390,1.0,0.8147492625368732,0.09646017699115045,0.028613569321533923,0.06017699115044248,2888,0.07079646017699115,0.07728613569321534,0.8519174041297936
61,Wicomico,1426,Wicomico Precinct 05-007,1279,77,21,180,267,49,1426,1.0,0.896914446002805,0.05399719495091164,0.014726507713884993,0.034361851332398316,979,0.12622720897615708,0.18723702664796635,0.6865357643758766
62,Wicomico,662,Wicomico Precinct 06-001,619,23,9,111,183,11,662,1.0,0.9350453172205438,0.03474320241691843,0.013595166163141994,0.01661631419939577,368,0.16767371601208458,0.2764350453172205,0.5558912386706949
63,Wicomico,2682,Wicomico Precinct 04-001,2441,116,48,377,587,77,2682,1.0,0.9101416853094706,0.04325130499627144,0.017897091722595078,0.02870991797166294,1718,0.14056674123788218,0.21886651752423564,0.6405667412378822
64,Wicomico,1593,Wicomico Precinct 14-001,1453,74,32,254,355,34,1593,1.0,0.9121155053358443,0.04645323289391086,0.020087884494664157,0.021343377275580666,984,0.15944758317639673,0.22284996861268047,0.6177024482109228
65,Worcester,1868,Worcester Precinct 04-003,1543,224,52,352,391,49,1868,1.0,0.826017130620985,0.11991434689507495,0.027837259100642397,0.026231263383297645,1125,0.18843683083511778,0.20931477516059957,0.6022483940042827
66,Worcester,2502,Worcester Precinct 02-003,1154,1097,163,204,144,88,2502,1.0,0.4612310151878497,0.438449240607514,0.06514788169464429,0.035171862509992005,2154,0.0815347721822542,0.05755395683453238,0.8609112709832134
67,Worcester,2723,Worcester Precinct 03-003,2418,159,73,190,140,73,2723,1.0,0.8879911861917004,0.05839147998531032,0.026808666911494677,0.026808666911494677,2393,0.0697759823723834,0.05141388174807198,0.8788101358795446
68,Worcester,1802,Worcester Precinct 06-002,1664,82,35,131,242,21,1802,1.0,0.9234184239733629,0.04550499445061043,0.019422863485016647,0.011653718091009988,1429,0.07269700332963375,0.13429522752497225,0.7930077691453941
69,Worcester,2430,Worcester Precinct 05-002,2271,66,55,576,619,38,2430,1.0,0.9345679012345679,0.027160493827160494,0.02263374485596708,0.015637860082304528,1235,0.23703703703703705,0.2547325102880658,0.5082304526748971
70,Worcester,4184,Worcester Precinct 05-001,3965,88,61,497,586,70,4184,1.0,0.9476577437858509,0.021032504780114723,0.014579349904397706,0.016730401529636712,3101,0.11878585086042065,0.14005736137667305,0.7411567877629063
71,Worcester,1964,Worcester Precinct 03-001,1858,17,51,505,743,38,1964,1.0,0.9460285132382892,0.008655804480651732,0.025967413441955193,0.019348268839103868,716,0.25712830957230143,0.37830957230142565,0.3645621181262729
72,Worcester,2243,Worcester Precinct 06-001,2142,34,29,506,669,38,2243,1.0,0.9549710209540794,0.015158270173874276,0.012929112795363353,0.016941596076683014,1068,0.2255907267053054,0.2982612572447615,0.4761480160499331
73,Worcester,1917,Worcester Precinct 06-003,1754,100,29,355,513,34,1917,1.0,0.9149713093375065,0.05216484089723526,0.015127803860198226,0.01773604590505999,1049,0.18518518518518517,0.2676056338028169,0.5472091810119979
311,Kent,703,Kent Precinct 03-002,547,128,14,183,85,14,703,1.0,0.7780938833570412,0.18207681365576103,0.01991465149359886,0.01991465149359886,435,0.2603129445234708,0.12091038406827881,0.6187766714082503
322,Cecil,3106,Cecil Precinct 08-001,2998,41,21,426,816,46,3106,1.0,0.9652285898261429,0.013200257566001287,0.006761107533805538,0.014810045074050225,1864,0.13715389568576947,0.2627173213135866,0.6001287830006439
323,Cecil,2976,Cecil Precinct 07-001,2676,169,64,534,771,67,2976,1.0,0.8991935483870968,0.05678763440860215,0.021505376344086023,0.022513440860215055,1671,0.17943548387096775,0.2590725806451613,0.561491935483871
324,Cecil,2543,Cecil Precinct 06-002,2437,25,31,520,855,50,2543,1.0,0.9583169484860401,0.009830908375933936,0.01219032638615808,0.019661816751867872,1168,0.20448289421942586,0.3362170664569406,0.4593000393236335
325,Cecil,1360,Cecil Precinct 07-003,1200,108,10,151,152,42,1360,1.0,0.8823529411764706,0.07941176470588235,0.007352941176470588,0.030882352941176472,1057,0.11102941176470588,0.11176470588235295,0.7772058823529412
326,Cecil,4824,Cecil Precinct 07-002,4018,536,135,873,698,135,4824,1.0,0.8329187396351575,0.1111111111111111,0.027985074626865673,0.027985074626865673,3253,0.18097014925373134,0.14469320066334992,0.6743366500829188
327,Cecil,5437,Cecil Precinct 06-001,5216,28,111,711,1143,82,5437,1.0,0.9593525841456686,0.005149898841272761,0.02041567040647416,0.015081846606584513,3583,0.13077064557660475,0.21022622769909877,0.6590031267242965
328,Talbot,3502,Talbot Precinct 04-001,3079,316,59,655,466,48,3502,1.0,0.8792118789263278,0.09023415191319246,0.01684751570531125,0.013706453455168474,2381,0.18703597944031983,0.13306681896059394,0.6798972015990863
329,Caroline,1679,Caroline Precinct 06-001,1505,106,34,308,266,34,1679,1.0,0.8963668850506253,0.0631328171530673,0.02025014889815366,0.02025014889815366,1105,0.18344252531268612,0.15842763549731984,0.658129839189994
