,COUNTY,VAP,NAME,WVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
889,Baltimore City,878,Baltimore City Precinct 24-002,775,44,5,103,878,1,0.8826879271070615,0.11731207289293849,829,0.05011389521640091,0.0056947608200455585,0.9441913439635535
890,Baltimore City,722,Baltimore City Precinct 24-001,632,55,4,90,722,1,0.8753462603878116,0.12465373961218837,663,0.07617728531855955,0.00554016620498615,0.9182825484764543
891,Baltimore City,1728,Baltimore City Precinct 24-003,1531,119,13,197,1728,1,0.8859953703703703,0.11400462962962964,1596,0.06886574074074074,0.007523148148148148,0.9236111111111112
892,Baltimore City,1994,Baltimore City Precinct 03-003,1421,99,8,573,1994,1,0.7126379137412236,0.28736208625877635,1887,0.04964894684052156,0.004012036108324975,0.9463390170511534
893,Baltimore City,3017,Baltimore City Precinct 24-005,2786,149,18,231,3017,1,0.9234338747099768,0.0765661252900232,2850,0.04938680808750414,0.005966191581040769,0.9446470003314551
894,Baltimore City,2635,Baltimore City Precinct 02-003,2167,129,11,468,2635,1,0.8223908918406072,0.1776091081593928,2495,0.048956356736242886,0.004174573055028463,0.9468690702087287
895,Baltimore City,2074,Baltimore City Precinct 02-002,1402,95,13,672,2074,1,0.6759884281581485,0.3240115718418515,1966,0.04580520732883317,0.00626808100289296,0.9479267116682739
896,Baltimore City,2117,Baltimore City Precinct 01-002,1706,111,7,411,2117,1,0.8058573452999528,0.19414265470004724,1999,0.052432687765706185,0.0033065658951346244,0.9442607463391592
897,Baltimore City,1947,Baltimore City Precinct 01-003,1710,57,11,237,1947,1,0.8782742681047766,0.12172573189522343,1879,0.029275808936825885,0.005649717514124294,0.9650744735490498
898,Baltimore City,2617,Baltimore City Precinct 05-001,202,78,23,2415,2617,1,0.07718761941153993,0.92281238058846,2516,0.02980512036683225,0.008788689338937715,0.96140619029423
899,Baltimore City,658,Baltimore City Precinct 10-004,17,36,7,641,658,1,0.025835866261398176,0.9741641337386018,615,0.0547112462006079,0.010638297872340425,0.9346504559270516
900,Baltimore City,5665,Baltimore City Precinct 10-003,789,16,5,4876,5665,1,0.13927625772285968,0.8607237422771403,5644,0.002824360105913504,0.00088261253309797,0.9962930273609886
901,Baltimore City,836,Baltimore City Precinct 03-002,231,21,6,605,836,1,0.27631578947368424,0.7236842105263158,809,0.025119617224880382,0.007177033492822967,0.9677033492822966
913,Baltimore City,2765,Baltimore City Precinct 07-004,124,112,34,2641,2765,1,0.04484629294755877,0.9551537070524412,2619,0.04050632911392405,0.012296564195298372,0.9471971066907776
