,COUNTY,VAP,NAME,WVAP,GOV18D,GOV18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV18None,GOV18D_pct,GOV18R_pct,GOV18None_pct
511,Prince George's,1792,Prince George's Precinct 18-009,52,984,210,1740,1792,1.0,0.029017857142857144,0.9709821428571429,598,0.5491071428571429,0.1171875,0.33370535714285715
512,Prince George's,2682,Prince George's Precinct 06-019,56,950,177,2626,2682,1.0,0.020879940343027592,0.9791200596569725,1555,0.3542132736763609,0.06599552572706935,0.5797912005965697
513,Prince George's,2589,Prince George's Precinct 18-007,40,1137,210,2549,2589,1.0,0.01544998068752414,0.9845500193124759,1242,0.4391657010428737,0.08111239860950174,0.4797219003476246
514,Prince George's,1021,Prince George's Precinct 18-010,7,428,57,1014,1021,1.0,0.0068560235063663075,0.9931439764936337,536,0.41919686581782567,0.05582761998041136,0.524975514201763
515,Prince George's,3626,Prince George's Precinct 18-006,28,1465,244,3598,3626,1.0,0.007722007722007722,0.9922779922779923,1917,0.4040264754550469,0.06729178157749587,0.5286817429674573
516,Prince George's,2067,Prince George's Precinct 18-002,31,680,124,2036,2067,1.0,0.014997581035316884,0.9850024189646831,1263,0.3289791969037252,0.05999032414126754,0.6110304789550073
517,Prince George's,1716,Prince George's Precinct 18-008,12,710,115,1704,1716,1.0,0.006993006993006993,0.993006993006993,891,0.41375291375291373,0.06701631701631702,0.5192307692307693
518,Prince George's,2019,Prince George's Precinct 13-017,34,823,160,1985,2019,1.0,0.016840019811788013,0.9831599801882119,1036,0.40762753838533927,0.079247152055473,0.5131253095591877
519,Prince George's,3377,Prince George's Precinct 13-002,56,919,148,3321,3377,1.0,0.01658276576843352,0.9834172342315665,2310,0.27213503109268583,0.04382588095943145,0.6840390879478827
520,Prince George's,3376,Prince George's Precinct 13-016,73,1409,228,3303,3376,1.0,0.021623222748815167,0.9783767772511849,1739,0.41735781990521326,0.06753554502369669,0.51510663507109
521,Prince George's,1837,Prince George's Precinct 06-023,120,750,168,1717,1837,1.0,0.065323897659227,0.934676102340773,919,0.40827436037016873,0.0914534567229178,0.5002721829069134
522,Prince George's,2581,Prince George's Precinct 15-006,524,1334,501,2057,2581,1.0,0.2030220844633863,0.7969779155366137,746,0.5168539325842697,0.1941108097636575,0.28903525765207283
523,Prince George's,1908,Prince George's Precinct 15-002,268,1531,349,1640,1908,1.0,0.14046121593291405,0.859538784067086,28,0.8024109014675053,0.1829140461215933,0.014675052410901468
524,Prince George's,3547,Prince George's Precinct 06-020,113,1514,278,3434,3547,1.0,0.0318579080913448,0.9681420919086552,1755,0.4268395827459825,0.07837609247251198,0.4947843247815055
525,Prince George's,3847,Prince George's Precinct 13-009,155,1325,323,3692,3847,1.0,0.04029113595009098,0.9597088640499091,2199,0.34442422667013256,0.08396152846373797,0.5716142448661294
526,Prince George's,3713,Prince George's Precinct 13-007,71,2160,335,3642,3713,1.0,0.019122003770535956,0.980877996229464,1218,0.581739833019122,0.09022353891731753,0.3280366280635605
527,Prince George's,2328,Prince George's Precinct 13-001,22,604,121,2306,2328,1.0,0.009450171821305841,0.9905498281786942,1603,0.25945017182130586,0.05197594501718213,0.688573883161512
528,Prince George's,3108,Prince George's Precinct 13-008,39,726,114,3069,3108,1.0,0.012548262548262547,0.9874517374517374,2268,0.2335907335907336,0.03667953667953668,0.7297297297297297
529,Prince George's,2837,Prince George's Precinct 13-014,46,1979,409,2791,2837,1.0,0.016214310891787098,0.9837856891082128,449,0.697567853366232,0.14416637292915052,0.15826577370461756
530,Prince George's,2601,Prince George's Precinct 13-006,72,1279,276,2529,2601,1.0,0.02768166089965398,0.972318339100346,1046,0.4917339484813533,0.1061130334486736,0.4021530180699731
531,Prince George's,2331,Prince George's Precinct 13-004,111,887,231,2220,2331,1.0,0.047619047619047616,0.9523809523809523,1213,0.38052338052338053,0.0990990990990991,0.5203775203775204
532,Prince George's,3707,Prince George's Precinct 13-010,139,2104,388,3568,3707,1.0,0.03749662800107904,0.962503371998921,1215,0.5675748583760453,0.10466684650660912,0.32775829511734555
533,Prince George's,2929,Prince George's Precinct 13-012,55,1573,286,2874,2929,1.0,0.018777739842949812,0.9812222601570502,1070,0.5370433595083647,0.09764424718333903,0.36531239330829635
534,Prince George's,3609,Prince George's Precinct 13-011,78,1668,374,3531,3609,1.0,0.021612635078969242,0.9783873649210307,1567,0.4621778886118038,0.10362981435300637,0.4341922970351898
535,Prince George's,2772,Prince George's Precinct 02-001,146,626,153,2626,2772,1.0,0.05266955266955267,0.9473304473304474,1993,0.22582972582972582,0.05519480519480519,0.7189754689754689
538,Prince George's,5983,Prince George's Precinct 02-008,376,1465,429,5607,5983,1.0,0.06284472672572289,0.9371552732742772,4089,0.2448604379074043,0.07170315895035935,0.6834364031422363
539,Prince George's,1018,Prince George's Precinct 16-001,194,287,121,824,1018,1.0,0.1905697445972495,0.8094302554027505,610,0.2819253438113949,0.11886051080550099,0.5992141453831041
540,Prince George's,21,Prince George's Precinct 02-098,3,0,0,18,21,1.0,0.14285714285714285,0.8571428571428571,21,0.0,0.0,1.0
541,Prince George's,2869,Prince George's Precinct 02-005,244,540,256,2625,2869,1.0,0.08504705472289996,0.9149529452771,2073,0.18821889159986058,0.08922969675845242,0.722551411641687
542,Prince George's,28,Prince George's Precinct 19-005,8,0,2,20,28,1.0,0.2857142857142857,0.7142857142857143,26,0.0,0.07142857142857142,0.9285714285714286
543,Prince George's,3247,Prince George's Precinct 19-004,243,524,189,3004,3247,1.0,0.0748383122882661,0.9251616877117339,2534,0.16137973514012935,0.05820757622420696,0.7804126886356637
544,Prince George's,4769,Prince George's Precinct 19-001,1023,1029,527,3746,4769,1.0,0.21451037953449362,0.7854896204655064,3213,0.21576850492765778,0.11050534703292095,0.6737261480394212
545,Prince George's,5173,Prince George's Precinct 21-002,4074,509,490,1099,5173,1.0,0.7875507442489851,0.2124492557510149,4174,0.09839551517494684,0.09472259810554803,0.8068818867195051
546,Prince George's,3965,Prince George's Precinct 21-001,2283,853,672,1682,3965,1.0,0.5757881462799496,0.42421185372005044,2440,0.21513240857503152,0.1694829760403531,0.6153846153846154
547,Prince George's,4029,Prince George's Precinct 19-002,566,815,371,3463,4029,1.0,0.14048150905931994,0.8595184909406801,2843,0.20228344502357906,0.09208240258128568,0.7056341523951353
642,Prince George's,2195,Prince George's Precinct 14-003,1525,589,1166,670,2195,1.0,0.6947608200455581,0.3052391799544419,440,0.2683371298405467,0.5312072892938496,0.20045558086560364
643,Prince George's,3107,Prince George's Precinct 14-009,934,1327,832,2173,3107,1.0,0.30061152236884453,0.6993884776311554,948,0.4271000965561635,0.26778242677824265,0.3051174766655938
644,Prince George's,3658,Prince George's Precinct 14-011,1034,795,751,2624,3658,1.0,0.2826681246582832,0.7173318753417168,2112,0.21733187534171677,0.20530344450519408,0.5773646801530892
645,Prince George's,2812,Prince George's Precinct 14-005,1565,678,1030,1247,2812,1.0,0.5565433854907539,0.44345661450924606,1104,0.2411095305832148,0.3662873399715505,0.39260312944523473
646,Prince George's,1482,Prince George's Precinct 07-017,301,596,261,1181,1482,1.0,0.20310391363022942,0.7968960863697706,625,0.40215924426450744,0.17611336032388664,0.4217273954116059
647,Prince George's,2094,Prince George's Precinct 07-003,1459,566,1083,635,2094,1.0,0.6967526265520535,0.3032473734479465,445,0.2702960840496657,0.5171919770773639,0.2125119388729704
648,Prince George's,3594,Prince George's Precinct 07-010,650,1549,734,2944,3594,1.0,0.1808569838619922,0.8191430161380078,1311,0.4309961046188091,0.2042292710072343,0.3647746243739566
649,Prince George's,1540,Prince George's Precinct 07-002,1095,413,807,445,1540,1.0,0.711038961038961,0.288961038961039,320,0.2681818181818182,0.5240259740259741,0.2077922077922078
650,Prince George's,2018,Prince George's Precinct 14-004,1357,556,1028,661,2018,1.0,0.6724479682854311,0.32755203171456887,434,0.2755203171456888,0.5094152626362736,0.21506442021803765
651,Prince George's,2095,Prince George's Precinct 07-004,1404,584,1103,691,2095,1.0,0.6701670644391408,0.3298329355608592,408,0.27875894988066824,0.5264916467780429,0.1947494033412888
652,Prince George's,1545,Prince George's Precinct 14-006,1146,343,871,399,1545,1.0,0.7417475728155339,0.258252427184466,331,0.22200647249190938,0.5637540453074433,0.21423948220064726
653,Prince George's,2933,Prince George's Precinct 07-007,962,1153,749,1971,2933,1.0,0.32799181725196047,0.6720081827480395,1031,0.3931128537333788,0.2553699284009546,0.35151721786566653
719,Prince George's,2532,Prince George's Precinct 05-012,333,1342,478,2199,2532,1.0,0.13151658767772512,0.8684834123222749,712,0.5300157977883097,0.18878357030015797,0.2812006319115324
729,Prince George's,2131,Prince George's Precinct 05-008,1047,638,598,1084,2131,1.0,0.4913186297512905,0.5086813702487095,895,0.2993899577663069,0.28061942749882685,0.41999061473486626
730,Prince George's,3225,Prince George's Precinct 05-007,467,1460,610,2758,3225,1.0,0.1448062015503876,0.8551937984496124,1155,0.45271317829457364,0.18914728682170542,0.3581395348837209
731,Prince George's,1984,Prince George's Precinct 05-002,266,774,365,1718,1984,1.0,0.13407258064516128,0.8659274193548387,845,0.3901209677419355,0.18397177419354838,0.4259072580645161
732,Prince George's,2501,Prince George's Precinct 12-014,295,1039,451,2206,2501,1.0,0.11795281887245102,0.882047181127549,1011,0.41543382646941224,0.18032786885245902,0.40423830467812877
