,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,PRES16D,PRES16R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,PRES16None,PRES16D_pct,PRES16R_pct,PRES16None_pct
535,Prince George's,2772,Prince George's Precinct 02-001,146,1986,550,1043,60,90,2772,1.0,0.05266955266955267,0.7164502164502164,0.1984126984126984,0.032467532467532464,1669,0.37626262626262624,0.021645021645021644,0.6020923520923521
538,Prince George's,5983,Prince George's Precinct 02-008,376,3771,1599,2479,145,237,5983,1.0,0.06284472672572289,0.6302858097944175,0.26725722881497577,0.03961223466488384,3359,0.41434063179007186,0.024235333444760154,0.561424034765168
539,Prince George's,1018,Prince George's Precinct 16-001,194,348,436,423,62,40,1018,1.0,0.1905697445972495,0.3418467583497053,0.42829076620825146,0.03929273084479371,533,0.4155206286836935,0.060903732809430254,0.5235756385068763
540,Prince George's,21,Prince George's Precinct 02-098,3,2,15,0,0,1,21,1.0,0.14285714285714285,0.09523809523809523,0.7142857142857143,0.047619047619047616,21,0.0,0.0,1.0
541,Prince George's,2869,Prince George's Precinct 02-005,244,733,1809,940,101,83,2869,1.0,0.08504705472289996,0.2554897176716626,0.6305332868595329,0.028929940745904496,1828,0.3276402927849425,0.03520390379923318,0.6371558034158243
542,Prince George's,28,Prince George's Precinct 19-005,8,3,16,22,0,1,28,1.0,0.2857142857142857,0.10714285714285714,0.5714285714285714,0.03571428571428571,6,0.7857142857142857,0.0,0.21428571428571427
543,Prince George's,3247,Prince George's Precinct 19-004,243,994,1910,834,83,100,3247,1.0,0.0748383122882661,0.30612873421619957,0.5882352941176471,0.030797659377887282,2330,0.25685247921157994,0.025562057283646442,0.7175854635047736
544,Prince George's,4769,Prince George's Precinct 19-001,1023,1233,2258,1611,258,255,4769,1.0,0.21451037953449362,0.2585447682952401,0.4734745229607884,0.053470329209477876,2900,0.33780666806458376,0.054099391906059974,0.6080939400293562
545,Prince George's,5173,Prince George's Precinct 21-002,4074,274,290,964,242,535,5173,1.0,0.7875507442489851,0.052967330369224824,0.056060313164508026,0.10342161221728204,3967,0.18635221341581287,0.04678136477865842,0.7668664218055287
546,Prince George's,3965,Prince George's Precinct 21-001,2283,723,362,1425,288,597,3965,1.0,0.5757881462799496,0.1823455233291299,0.09129886506935687,0.15056746532156368,2252,0.3593947036569987,0.07263556116015132,0.56796973518285
547,Prince George's,4029,Prince George's Precinct 19-002,566,1716,1433,1314,160,314,4029,1.0,0.14048150905931994,0.42591213700670144,0.35567138247704144,0.0779349714569372,2555,0.3261355174981385,0.03971208736659221,0.6341523951352693
642,Prince George's,2195,Prince George's Precinct 14-003,1525,403,142,967,533,125,2195,1.0,0.6947608200455581,0.18359908883826878,0.06469248291571754,0.05694760820045558,695,0.4405466970387244,0.2428246013667426,0.31662870159453305
643,Prince George's,3107,Prince George's Precinct 14-009,934,1710,188,2009,380,275,3107,1.0,0.30061152236884453,0.5503701319600901,0.06050852912777599,0.08850981654328935,718,0.646604441583521,0.12230447376890892,0.23109108464757
644,Prince George's,3658,Prince George's Precinct 14-011,1034,1998,198,1046,332,428,3658,1.0,0.2826681246582832,0.5462001093493712,0.0541279387643521,0.11700382722799343,2280,0.2859486057955167,0.09075997813012575,0.6232914160743576
