,COUNTY,VAP,NAME,WVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
729,Prince George's,2131,Prince George's Precinct 05-008,1047,442,146,1084,2131,1,0.4913186297512905,0.5086813702487095,1543,0.20741435945565462,0.0685124354763022,0.7240732050680432
730,Prince George's,3225,Prince George's Precinct 05-007,467,1079,117,2758,3225,1,0.1448062015503876,0.8551937984496124,2029,0.3345736434108527,0.03627906976744186,0.6291472868217054
731,Prince George's,1984,Prince George's Precinct 05-002,266,591,73,1718,1984,1,0.13407258064516128,0.8659274193548387,1320,0.29788306451612906,0.03679435483870968,0.6653225806451613
732,Prince George's,2501,Prince George's Precinct 12-014,295,826,103,2206,2501,1,0.11795281887245102,0.882047181127549,1572,0.33026789284286284,0.04118352658936426,0.6285485805677729
733,Prince George's,3254,Prince George's Precinct 12-010,477,1144,150,2777,3254,1,0.14658881376767055,0.8534111862323295,1960,0.3515673017824216,0.046097111247695145,0.6023355869698832
734,Prince George's,3255,Prince George's Precinct 05-005,506,1182,139,2749,3255,1,0.1554531490015361,0.8445468509984639,1934,0.3631336405529954,0.04270353302611367,0.5941628264208909
735,Prince George's,1334,Prince George's Precinct 05-010,244,369,60,1090,1334,1,0.18290854572713644,0.8170914542728636,905,0.2766116941529235,0.044977511244377814,0.6784107946026986
736,Prince George's,522,Prince George's Precinct 05-009,88,170,23,434,522,1,0.1685823754789272,0.8314176245210728,329,0.32567049808429116,0.044061302681992334,0.6302681992337165
737,Prince George's,3343,Prince George's Precinct 05-001,752,1414,187,2591,3343,1,0.2249476518097517,0.7750523481902483,1742,0.4229733772061023,0.055937780436733475,0.5210888423571642
738,Prince George's,2929,Prince George's Precinct 05-004,274,866,67,2655,2929,1,0.09354728576305907,0.906452714236941,1996,0.29566404916353706,0.022874701263229772,0.6814612495732332
739,Prince George's,2112,Prince George's Precinct 05-011,181,713,64,1931,2112,1,0.08570075757575757,0.9142992424242424,1335,0.33759469696969696,0.030303030303030304,0.6321022727272727
740,Prince George's,2992,Prince George's Precinct 05-006,233,883,91,2759,2992,1,0.07787433155080214,0.9221256684491979,2018,0.29512032085561496,0.030414438502673797,0.6744652406417112
741,Prince George's,3474,Prince George's Precinct 12-005,353,877,99,3121,3474,1,0.10161197466896948,0.8983880253310305,2498,0.2524467472654001,0.02849740932642487,0.719055843408175
742,Prince George's,2412,Prince George's Precinct 12-001,299,441,57,2113,2412,1,0.12396351575456054,0.8760364842454395,1914,0.1828358208955224,0.0236318407960199,0.7935323383084577
743,Prince George's,4027,Prince George's Precinct 12-011,258,1068,74,3769,4027,1,0.06406754407747703,0.9359324559225229,2885,0.26520983362304446,0.018375962254780234,0.7164142041221753
744,Prince George's,2706,Prince George's Precinct 05-003,217,782,65,2489,2706,1,0.08019216555801921,0.9198078344419808,1859,0.28898743532889876,0.02402069475240207,0.6869918699186992
1420,Prince George's,6329,Prince George's Precinct 15-005,503,2073,134,5826,6329,1,0.07947543055775004,0.9205245694422499,4122,0.3275398957181229,0.021172381102859853,0.6512877231790172
