,COUNTY,VAP,NAME,WVAP,GOV14PD_AB,GOV14PD_DG,GOV14PD_HM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV14PDNone,GOV14PD_AB_pct,GOV14PD_DG_pct,GOV14PD_HM_pct,GOV14PDNone_pct
931,Carroll,2786,Carroll Precinct 14-001,2611,40,78,54,175,2786,1,0.9371859296482412,0.06281407035175879,2614,0.014357501794687724,0.02799712849964106,0.019382627422828428,0.9382627422828428
932,Carroll,2559,Carroll Precinct 05-005,2276,36,69,31,283,2559,1,0.889409925752247,0.11059007424775302,2423,0.01406799531066823,0.026963657678780773,0.01211410707307542,0.9468542399374755
933,Carroll,2727,Carroll Precinct 09-001,2601,39,74,55,126,2727,1,0.9537953795379538,0.0462046204620462,2559,0.014301430143014302,0.027136046938027136,0.02016868353502017,0.9383938393839384
934,Carroll,5574,Carroll Precinct 07-007,5011,83,83,96,563,5574,1,0.8989953354861858,0.10100466451381414,5312,0.014890563329745246,0.014890563329745246,0.017222820236813777,0.9529960531036957
935,Carroll,1903,Carroll Precinct 07-008,1759,32,35,28,144,1903,1,0.9243300052548608,0.07566999474513926,1808,0.016815554387808723,0.01839201261166579,0.014713610089332634,0.9500788229111928
936,Carroll,960,Carroll Precinct 07-005,945,25,31,22,15,960,1,0.984375,0.015625,882,0.026041666666666668,0.03229166666666667,0.022916666666666665,0.91875
937,Carroll,2365,Carroll Precinct 04-002,2282,30,52,39,83,2365,1,0.9649048625792812,0.03509513742071882,2244,0.012684989429175475,0.021987315010570826,0.01649048625792812,0.9488372093023256
938,Carroll,2537,Carroll Precinct 07-006,2326,27,51,44,211,2537,1,0.9168309026409145,0.08316909735908554,2415,0.01064249113125739,0.02010248324793063,0.017343318880567598,0.9519117067402444
939,Carroll,3647,Carroll Precinct 07-003,3100,46,28,53,547,3647,1,0.8500137098985467,0.14998629010145326,3520,0.012613106663010694,0.007677543186180422,0.014532492459555799,0.965176857691253
940,Carroll,2385,Carroll Precinct 07-001,2135,17,27,26,250,2385,1,0.8951781970649895,0.10482180293501048,2315,0.007127882599580713,0.011320754716981131,0.01090146750524109,0.9706498951781971
941,Carroll,7644,Carroll Precinct 05-004,6509,144,148,160,1135,7644,1,0.8515175300889587,0.14848246991104133,7192,0.018838304552590265,0.01936159079016222,0.020931449502878074,0.9408686551543695
943,Carroll,4313,Carroll Precinct 05-002,3922,94,103,106,391,4313,1,0.9093438441919778,0.09065615580802226,4010,0.021794574542082078,0.023881289125898448,0.024576860653837237,0.9297472756781823
1170,Carroll,2549,Carroll Precinct 05-003,2418,38,77,71,131,2549,1,0.9486072969792075,0.05139270302079247,2363,0.01490780698313064,0.030207924676343666,0.02785406041584935,0.9270302079246764
1181,Carroll,6184,Carroll Precinct 04-001,5840,78,113,112,344,6184,1,0.944372574385511,0.055627425614489,5881,0.012613195342820181,0.018272962483829237,0.018111254851228976,0.9510025873221216
1182,Carroll,4802,Carroll Precinct 08-001,4594,52,77,89,208,4802,1,0.9566847147022074,0.043315285297792584,4584,0.010828821324448146,0.016034985422740525,0.018533944189920867,0.9546022490628905
1187,Carroll,7419,Carroll Precinct 07-004,6548,68,103,91,871,7419,1,0.8825987329828818,0.11740126701711821,7157,0.009165655748753202,0.013883272678258526,0.012265804016713842,0.9646852675562745
1188,Carroll,4295,Carroll Precinct 03-001,4156,40,66,60,139,4295,1,0.9676367869615833,0.032363213038416765,4129,0.009313154831199068,0.015366705471478464,0.013969732246798603,0.9613504074505239
1189,Carroll,3836,Carroll Precinct 07-002,3328,31,47,54,508,3836,1,0.867570385818561,0.132429614181439,3704,0.00808133472367049,0.012252346193952034,0.014077163712200209,0.9655891553701773
1190,Carroll,5993,Carroll Precinct 06-001,5728,38,100,72,265,5993,1,0.9557817453695978,0.04421825463040214,5783,0.006340730852661438,0.01668613382279326,0.012014016352411146,0.9649591189721342
1191,Carroll,3510,Carroll Precinct 08-002,3268,34,62,58,242,3510,1,0.931054131054131,0.06894586894586895,3356,0.009686609686609686,0.017663817663817662,0.016524216524216526,0.9561253561253561
1192,Carroll,2717,Carroll Precinct 08-003,2574,26,63,47,143,2717,1,0.9473684210526315,0.05263157894736842,2581,0.009569377990430622,0.02318733897681266,0.01729849098270151,0.9499447920500552
1193,Carroll,4591,Carroll Precinct 06-002,4324,50,75,75,267,4591,1,0.9418427357874102,0.05815726421258985,4391,0.010890873448050533,0.0163363101720758,0.0163363101720758,0.9564365062077979
1770,Carroll,7060,Carroll Precinct 13-001,6426,93,140,81,634,7060,1,0.9101983002832861,0.08980169971671388,6746,0.013172804532577903,0.019830028328611898,0.011473087818696884,0.9555240793201133
1794,Carroll,4768,Carroll Precinct 04-003,4514,56,106,89,254,4768,1,0.9467281879194631,0.05327181208053691,4517,0.01174496644295302,0.022231543624161073,0.018666107382550336,0.9473573825503355
